pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_SIGNALLING_TO_ERKS,5,5,-0.7516310131835937,0.0034641319656372044,-0.7550951451492309,0.03217638146887211,0.755055128189287,-1
REACTOME_TRYPTOPHAN_CATABOLISM,5,5,0.5681479998779297,-0.0006483192443847569,0.5687963191223145,0.033782983395450265,0.755055128189287,1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.5410992028808593,0.0037283130645751894,-0.5448275159454345,0.02983185836432913,0.755055128189287,-1
REACTOME_MITOCHONDRIAL_BIOGENESIS,16,16,0.43164075622558595,-0.0011146649169921918,0.43275542114257814,0.03187753890655569,0.755055128189287,1
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,10,10,-0.40961903259277344,0.0037283130645751894,-0.41334734565734865,0.027900763015757786,0.755055128189287,-1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,5,5,0.32678354835510254,-0.0008648501586914076,0.32764839851379396,0.03403569972857996,0.755055128189287,1
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,10,10,0.2652538633054495,-0.0009501647949218817,0.26620402810037136,0.030626747648855725,0.755055128189287,1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.22333799802780152,-0.0008648501586914076,0.22420284818649294,0.033571280054055457,0.755055128189287,1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.49420379394531244,0.006875338134765638,-0.501079132080078,0.03693291542265812,0.7983191718282255,-1
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,6,6,0.5263222376728058,-0.0007795355224609335,0.5271017731952667,0.03806007110441244,0.8021159985254922,1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.2817278517532349,-0.0010324148559570367,0.28276026660919196,0.03929323755595346,0.8079072990163113,1
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,22,22,0.11226645706176758,-0.0033727904510497952,0.11563924751281737,0.04053149134544224,0.8135249334335193,1
REACTOME_IRAK4_DEFICIENCY_TLR2_4,6,6,-0.8150815979003906,0.0031999508666992194,-0.8182815487670898,0.042127941314483476,0.8203153031405039,-1
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,11,11,-0.6989266845703125,0.0034641319656372044,-0.7023908165359497,0.04873960298189965,0.8203153031405039,-1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,5,5,0.6886191101074218,-0.0006483192443847569,0.6892674293518066,0.044569210289151576,0.8203153031405039,1
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,12,12,0.43164075622558595,-0.0011146649169921918,0.43275542114257814,0.04972564227469109,0.8203153031405039,1
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,15,15,-0.40546412841796875,0.004103873786926268,-0.40956800220489503,0.048941507998735256,0.8203153031405039,-1
REACTOME_CD28_CO_STIMULATION,10,10,0.37897280979156495,-0.0007795355224609335,0.3797523453140259,0.05546615928708034,0.8203153031405039,1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,6,0.37255895112991333,-0.0007795355224609335,0.37333848665237424,0.05320799481392961,0.8203153031405039,1
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,5,5,0.32678354835510254,-0.0006483192443847569,0.3274318675994873,0.04787508712693045,0.8203153031405039,1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,24,24,-0.22037760711669918,0.0031999508666992194,-0.2235775579833984,0.04348227732336526,0.8203153031405039,-1
REACTOME_DEGRADATION_OF_DVL,6,6,0.20440715261459352,-0.0009501647949218817,0.2053573174095154,0.05476086857122824,0.8203153031405039,1
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,14,14,0.19105612471580508,-0.0007795355224609335,0.191835660238266,0.053059360548543134,0.8203153031405039,1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,7,7,0.1854763072013855,-0.0008648501586914076,0.1863411573600769,0.05286657076267163,0.8203153031405039,1
REACTOME_HIV_INFECTION,44,44,0.1832406625211239,-0.0016311756896972562,0.18487183821082115,0.05192990949455891,0.8203153031405039,1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,21,21,0.15933336765289308,-0.0010324148559570367,0.1603657825088501,0.051620379531205234,0.8203153031405039,1
REACTOME_SIGNALING_BY_PTK6,17,17,0.10299610824584962,-0.0010324148559570367,0.10402852310180666,0.05408321234473962,0.8203153031405039,1
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,5,5,-1.6021353588867187,0.003181695137023932,-1.6053170540237427,0.06726298177785317,0.8219273312594875,-1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,5,5,-1.6021353588867187,0.003181695137023932,-1.6053170540237427,0.06726298177785317,0.8219273312594875,-1
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,7,7,-0.7067540795898437,0.0015817197036743225,-0.708335799293518,0.06774982444907271,0.8219273312594875,-1
REACTOME_STRIATED_MUSCLE_CONTRACTION,6,6,0.5849037278270721,-0.0007795355224609335,0.585683263349533,0.056603058006322426,0.8219273312594875,1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,5,5,-0.5753464868164062,0.003181695137023932,-0.5785281819534301,0.06737090880486382,0.8219273312594875,-1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,16,16,-0.3408518634033203,0.004479434509277347,-0.34533129791259765,0.06825019358026586,0.8219273312594875,-1
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.2817278517532349,-0.0008648501586914076,0.2825927019119263,0.06450306775035751,0.8219273312594875,1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,6,6,0.256129927778244,-0.0007795355224609335,0.25690946330070497,0.06781192343417163,0.8219273312594875,1
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,7,7,0.2523326823806763,-0.0010324148559570367,0.25336509723663336,0.06580431321067692,0.8219273312594875,1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,5,5,0.22333799802780152,-0.0008648501586914076,0.22420284818649294,0.06802125699659109,0.8219273312594875,1
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,6,6,0.20440715261459352,-0.0009501647949218817,0.2053573174095154,0.0607008844169388,0.8219273312594875,1
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,7,7,0.13336421655654906,-0.0008648501586914076,0.13422906671524049,0.06088480729827452,0.8219273312594875,1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,42,42,0.10672361709594727,-0.0009501647949218817,0.10767378189086915,0.05760882779658335,0.8219273312594875,1
REACTOME_STABILIZATION_OF_P53,5,5,0.22333799802780152,-0.0008648501586914076,0.22420284818649294,0.0695574052941896,0.8225826507568142,1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,9,9,0.2050961990261078,-0.0010324148559570367,0.20612861388206483,0.07074465993501086,0.8225826507568142,1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,29,0.1310587112426758,-0.0010324148559570367,0.13209112609863283,0.07123194959104086,0.8225826507568142,1
REACTOME_MEIOTIC_SYNAPSIS,16,16,0.10824341161012652,-0.0007795355224609335,0.10902294713258745,0.07271715391012808,0.8283859560302428,1
REACTOME_INTERLEUKIN_10_SIGNALING,19,19,0.26526266850471497,-0.0008648501586914076,0.2661275186634064,0.07742100785739606,0.8505983810377139,1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,25,25,0.16476551273345946,-0.0006483192443847569,0.1654138319778442,0.07716242468800806,0.8505983810377139,1
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,29,29,0.145075361328125,-0.0021661844635009753,0.147241545791626,0.07769403954911502,0.8505983810377139,1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,16,16,0.16570469678878785,-0.0009501647949218817,0.16665486158370973,0.07906368911454312,0.8544960246610237,1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,11,11,0.1854763072013855,-0.001372920303344724,0.1868492275047302,0.08144604377901331,0.8691014545026357,1
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,5,5,0.10299610824584962,-0.0008648501586914076,0.10386095840454103,0.084600417312229,0.891476897427613,1
REACTOME_RAB_REGULATION_OF_TRAFFICKING,25,25,-0.2895923779296875,0.006875338134765638,-0.29646771606445316,0.08678155600345427,0.9031710087766908,-1
REACTOME_FERTILIZATION,5,5,-0.8384027075195313,0.003181695137023932,-0.8415844026565552,0.14458271962961505,0.9133690170049612,-1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,9,9,-0.8295503295898436,0.003181695137023932,-0.8327320247268676,0.1305717773155277,0.9133690170049612,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,0.8209540820312501,-0.0006483192443847569,0.8216024012756349,0.1054042269622477,0.9133690170049612,1
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,7,7,0.7508597546386719,-0.0006483192443847569,0.7515080738830567,0.12399254804863281,0.9133690170049612,1
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,8,8,-0.6660497143554687,0.003163439407348645,-0.6692131537628173,0.14608877124995842,0.9133690170049612,-1
REACTOME_TRIGLYCERIDE_METABOLISM,8,8,-0.5773339392089843,0.003163439407348645,-0.580497378616333,0.1481920143235487,0.9133690170049612,-1
REACTOME_THE_NLRP3_INFLAMMASOME,6,6,0.5757800909423828,-0.0007795355224609335,0.5765596264648437,0.14843600869475645,0.9133690170049612,1
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,10,10,-0.5704722705078125,0.003163439407348645,-0.5736357099151611,0.12663777540184012,0.9133690170049612,-1
REACTOME_INFLAMMASOMES,7,7,0.5524871008300781,-0.0008648501586914076,0.5533519509887695,0.10768036772579419,0.9133690170049612,1
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,12,12,-0.5461041394042969,0.0031999508666992194,-0.5493040902709961,0.13436769104381935,0.9133690170049612,-1
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,7,7,0.5368782672119141,-0.0006483192443847569,0.5375265864562989,0.13453344095983796,0.9133690170049612,1
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,7,7,-0.504036640625,0.0034641319656372044,-0.5075007725906372,0.13168980665149407,0.9133690170049612,-1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,7,7,-0.4913372680664062,0.0015817197036743225,-0.49291898777008053,0.09973579968430542,0.9133690170049612,-1
REACTOME_PEROXISOMAL_LIPID_METABOLISM,10,10,-0.48659120971679687,0.0031999508666992194,-0.4897911605834961,0.10697841441895435,0.9133690170049612,-1
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,6,6,0.4856745196533203,-0.0007795355224609335,0.4864540551757812,0.10612331425321858,0.9133690170049612,1
REACTOME_RAF_ACTIVATION,5,5,-0.4587559204101562,0.0034641319656372044,-0.46222005237579344,0.13010935920275646,0.9133690170049612,-1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,15,15,-0.35197099609374993,0.005241915740966802,-0.3572129118347167,0.11648713250527118,0.9133690170049612,-1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,15,15,-0.35197099609374993,0.005241915740966802,-0.3572129118347167,0.11648713250527118,0.9133690170049612,-1
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,27,27,0.3483799542236328,-0.0010324148559570367,0.34941236907958984,0.11782058904229577,0.9133690170049612,1
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,8,8,-0.3401632275390625,0.0031999508666992194,-0.3433631784057617,0.12385160369805252,0.9133690170049612,-1
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,28,28,-0.31468507873535156,0.007915590591430682,-0.3226006693267822,0.11851412276307084,0.9133690170049612,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,11,11,0.29061304000854493,-0.0008648501586914076,0.29147789016723635,0.1158747770549573,0.9133690170049612,1
REACTOME_ONCOGENIC_MAPK_SIGNALING,17,17,-0.24706276733398438,0.0034641319656372044,-0.2505268992996216,0.14511896797935692,0.9133690170049612,-1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,19,19,-0.2365703259277344,0.004103873786926268,-0.24067419971466064,0.14646209623626866,0.9133690170049612,-1
REACTOME_HEME_SIGNALING,14,14,0.22865732532024385,-0.0011146649169921918,0.22977199023723605,0.13951235274649462,0.9133690170049612,1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,16,0.22388377170562745,-0.0016311756896972562,0.2255149473953247,0.10777160235795802,0.9133690170049612,1
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,16,16,-0.22072885223388672,0.0031999508666992194,-0.22392880310058594,0.1438629116290765,0.9133690170049612,-1
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,6,6,0.20440715261459352,-0.0007795355224609335,0.20518668813705446,0.12113446847471225,0.9133690170049612,1
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,31,31,-0.190604248046875,0.00783093494415285,-0.19843518299102786,0.14605555414650992,0.9133690170049612,-1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,23,23,0.19663594223022463,-0.0010324148559570367,0.19766835708618166,0.11485702633801177,0.9133690170049612,1
REACTOME_ABC_TRANSPORTER_DISORDERS,11,11,0.1854763072013855,-0.001372920303344724,0.1868492275047302,0.0986377082331394,0.9133690170049612,1
REACTOME_AMYLOID_FIBER_FORMATION,13,13,0.1854763072013855,-0.0010324148559570367,0.18650872205734254,0.14321387386919673,0.9133690170049612,1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,5,5,0.1854763072013855,-0.0008648501586914076,0.1863411573600769,0.0907971380759329,0.9133690170049612,1
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,7,7,0.1854763072013855,-0.0008648501586914076,0.1863411573600769,0.1237087890073588,0.9133690170049612,1
REACTOME_HSF1_ACTIVATION,15,15,0.1854763072013855,-0.0008648501586914076,0.1863411573600769,0.09802446600534086,0.9133690170049612,1
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,5,5,0.1854763072013855,-0.0008648501586914076,0.1863411573600769,0.12336317416976603,0.9133690170049612,1
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,16,16,0.1832406625211239,-0.0009501647949218817,0.18419082731604577,0.11259535695530407,0.9133690170049612,1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,37,37,-0.17321228088378907,0.008087054958343512,-0.1812993358421326,0.12740426124500376,0.9133690170049612,-1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,16,16,0.178747314453125,-0.0009501647949218817,0.17969747924804688,0.12220984568096595,0.9133690170049612,1
REACTOME_REGULATION_OF_TP53_ACTIVITY,37,37,0.1702945230293274,-0.0010324148559570367,0.17132693788528444,0.12752745708256524,0.9133690170049612,1
REACTOME_PI_METABOLISM,28,28,0.16462732152938842,-0.0027011932373046943,0.1673285147666931,0.13008070716013068,0.9133690170049612,1
REACTOME_ATTENUATION_PHASE,14,14,0.15826750922203064,-0.0007795355224609335,0.15904704474449158,0.13696599596171555,0.9133690170049612,1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,16,16,0.15826750922203064,-0.0007795355224609335,0.15904704474449158,0.10867365779851429,0.9133690170049612,1
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,6,6,0.15041763976097108,-0.0009501647949218817,0.15136780455589297,0.09454714018420615,0.9133690170049612,1
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,20,20,0.14763048033237458,-0.0016311756896972562,0.14926165602207184,0.1465633849008401,0.9133690170049612,1
REACTOME_ELASTIC_FIBRE_FORMATION,7,7,0.14739209634780887,-0.0010324148559570367,0.1484245112037659,0.10755266931206256,0.9133690170049612,1
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,63,63,0.13336421655654906,-0.003819480667114253,0.1371836972236633,0.14008081791912122,0.9133690170049612,1
REACTOME_SIGNALING_BY_ERBB2,13,13,0.13336421655654906,-0.0010324148559570367,0.1343966314125061,0.12233153707791394,0.9133690170049612,1
REACTOME_MUSCLE_CONTRACTION,27,27,0.12968294544219972,-0.0021661844635009753,0.1318491299057007,0.1033530052994871,0.9133690170049612,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,54,54,0.11345157382965089,-0.003531818695068356,0.11698339252471925,0.11356831095645799,0.9133690170049612,1
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,10,10,0.1154587807777524,-0.0011146649169921918,0.11657344569474459,0.10790543724152991,0.9133690170049612,1
REACTOME_CELLULAR_SENESCENCE,44,44,0.1126862624168396,-0.0009501647949218817,0.11363642721176148,0.1435227545452504,0.9133690170049612,1
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,5,5,0.10299610824584962,-0.0006483192443847569,0.10364442749023438,0.1123720381394257,0.9133690170049612,1
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,12,12,0.10018212764739991,-0.0005171029663085802,0.10069923061370849,0.10740729333416459,0.9133690170049612,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,90,90,0.09208527103424072,-0.0011146649169921918,0.09319993595123291,0.1122476599583629,0.9133690170049612,1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,79,79,0.07158637680053712,-0.0034523045730590757,0.07503868137359619,0.12673826120054363,0.9133690170049612,1
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,24,24,0.15206758600234985,-0.0011146649169921918,0.15318225091934204,0.1499427410919187,0.9159545705832426,1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,6,6,-0.5164405456542969,0.0031999508666992194,-0.5196404965209961,0.156498205326957,0.9352490646515998,-1
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,8,8,0.3194638692378998,-0.0007795355224609335,0.32024340476036073,0.15745776756985524,0.9352490646515998,1
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,8,8,0.245774530544281,-0.0005171029663085802,0.24629163351058958,0.1555717160320825,0.9352490646515998,1
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,33,33,0.13585638132095337,-0.0008648501586914076,0.13672123147964477,0.15753898835175228,0.9352490646515998,1
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,30,30,0.10118331466674806,-0.0016311756896972562,0.10281449035644531,0.16088540397367324,0.9484363325161297,1
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,8,8,0.2442677272939682,-0.0007795355224609335,0.24504726281642913,0.16467864441666635,0.9508499811181488,1
REACTOME_DEGRADATION_OF_AXIN,7,7,0.1854763072013855,-0.0008648501586914076,0.1863411573600769,0.1637529581440505,0.9508499811181488,1
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,12,12,0.18462047865629197,-0.0005171029663085802,0.18513758162260055,0.16444679347613933,0.9508499811181488,1
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,6,6,-0.366788486328125,0.0031999508666992194,-0.3699884371948242,0.16830643273308601,0.9586643432026453,-1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,301,301,-0.06679829284667968,0.009142854156494143,-0.07594114700317382,0.16763128972738484,0.9586643432026453,-1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,7,7,-0.24695901977539061,0.003181695137023932,-0.2501407149124145,0.16974834786317775,0.9603883036822741,-1
REACTOME_INSULIN_RECEPTOR_RECYCLING,5,5,-1.4936626293945312,0.0015817197036743225,-1.4952443490982055,0.1799852209595496,0.9652112746559316,-1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,6,6,0.4750333987426758,-0.0005171029663085802,0.4755505017089844,0.17552954000341223,0.9652112746559316,1
REACTOME_ANTIMICROBIAL_PEPTIDES,8,8,0.39557282069683075,-0.0007795355224609335,0.39635235621929166,0.18157612813818796,0.9652112746559316,1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,15,15,-0.3554926171874999,0.005241915740966802,-0.3607345329284667,0.1779032819503108,0.9652112746559316,-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,15,15,-0.3554926171874999,0.005241915740966802,-0.3607345329284667,0.1779032819503108,0.9652112746559316,-1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,10,10,-0.25273601867675777,0.0031999508666992194,-0.255935969543457,0.1843404688251542,0.9652112746559316,-1
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,7,7,0.22333799802780152,-0.0008648501586914076,0.22420284818649294,0.18390309523998885,0.9652112746559316,1
