pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_INTERLEUKIN_10_SIGNALING,19,19,0.6143728860473633,-0.004798262329101577,0.6191711483764648,0.011460038836671575,0.6440541826209425,1
REACTOME_COMPLEMENT_CASCADE,13,13,0.36170681848049163,-0.0037022204589843843,0.365409038939476,0.012800345924224603,0.6744182258825837,1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,74,74,0.21436341449737548,-0.008396109619140613,0.2227595241165161,0.015116107161980832,0.7495810786794025,1
REACTOME_MRNA_EDITING,5,5,0.8102711639404296,-0.00290335662841798,0.8131745205688476,0.01865477523633942,0.8276829223281121,1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,16,16,0.382640974252224,-0.005555192871093739,0.3881961671233177,0.018502612304922863,0.8276829223281121,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,1.4120976776123046,-0.00290335662841798,1.4150010342407227,0.041149815329596676,0.9962581726527935,1
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,6,6,-1.1723976373291016,0.0014160614013671857,-1.1738136987304688,0.030448725997194632,0.9962581726527935,-1
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,7,7,1.1077080291748047,-0.00290335662841798,1.1106113858032227,0.050696227255916514,0.9962581726527935,1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,10,10,0.9886091845703124,-0.003408714599609397,0.9920178991699218,0.05054786381000542,0.9962581726527935,1
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,6,6,-0.9560019647216796,0.0010509338378906219,-0.9570528985595703,0.16411314111352962,0.9962581726527935,-1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,6,0.8007632623481751,-0.0023979986572265632,0.8031612610054016,0.19571231542225168,0.9962581726527935,1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,6,6,0.8007632623481751,-0.0023979986572265632,0.8031612610054016,0.19571231542225168,0.9962581726527935,1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,9,9,-0.7762268634033203,0.0012334976196289038,-0.7774603610229491,0.03340108094100026,0.9962581726527935,-1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,5,5,-0.7599364337158203,0.0005254669189453109,-0.7604619006347656,0.4982030709152594,0.9962581726527935,-1
REACTOME_DECTIN_2_FAMILY,5,5,0.7478979998779296,-0.00290335662841798,0.7508013565063476,0.04425652883816806,0.9962581726527935,1
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,6,6,-0.7222575311279297,0.0010509338378906219,-0.7233084649658204,0.22372117143552922,0.9962581726527935,-1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,7,7,0.7062626342773437,-0.00290335662841798,0.7091659909057617,0.2657069724225398,0.9962581726527935,1
REACTOME_LONG_TERM_POTENTIATION,5,5,0.7062626342773437,-0.0011989993286132816,0.7074616336059569,0.28160425726830723,0.9962581726527935,1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,5,5,0.7062626342773437,-0.0011989993286132816,0.7074616336059569,0.2813055395102856,0.9962581726527935,1
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,5,5,-0.6607471881103515,0.0012334976196289038,-0.6619806857299804,0.21043588977327382,0.9962581726527935,-1
REACTOME_SMOOTH_MUSCLE_CONTRACTION,7,7,0.6463857958984375,-0.00290335662841798,0.6492891525268555,0.06476174397027445,0.9962581726527935,1
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,5,5,-0.6407996588134766,0.0012334976196289038,-0.6420331564331054,0.07727846288120008,0.9962581726527935,-1
REACTOME_GLUTATHIONE_CONJUGATION,8,8,-0.6241051690673828,0.0017486810302734246,-0.6258538500976563,0.032064704799743236,0.9962581726527935,-1
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,8,8,-0.6201333424377441,0.0,-0.6201333424377441,0.07735037691556743,0.9962581726527935,-1
REACTOME_KERATINIZATION,8,8,-0.6201333424377441,0.0,-0.6201333424377441,0.07735037691556743,0.9962581726527935,-1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,7,7,-0.6147044342041015,0.0012334976196289038,-0.6159379318237304,0.042342863793763515,0.9962581726527935,-1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,7,7,-0.6147044342041015,0.0012334976196289038,-0.6159379318237304,0.0826570608183135,0.9962581726527935,-1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,7,7,-0.6147044342041015,0.0005254669189453109,-0.6152299011230468,0.6000131795166289,0.9962581726527935,-1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,6,6,0.585921132979393,-0.0023979986572265632,0.5883191316366195,0.17023743272265113,0.9962581726527935,1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,6,6,-0.5839401300048828,0.0010509338378906219,-0.5849910638427733,0.11016127191057724,0.9962581726527935,-1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,11,11,-0.5745398052978516,0.0015823712158203052,-0.5761221765136719,0.05035707815306918,0.9962581726527935,-1
REACTOME_IRS_MEDIATED_SIGNALLING,11,11,-0.5745398052978516,0.0015823712158203052,-0.5761221765136719,0.05035707815306918,0.9962581726527935,-1
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,11,11,-0.5745398052978516,0.0015823712158203052,-0.5761221765136719,0.05035707815306918,0.9962581726527935,-1
REACTOME_GLUCONEOGENESIS,6,6,-0.5749426568603516,0.0010509338378906219,-0.5759935906982423,0.28702794351936206,0.9962581726527935,-1
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,7,7,-0.5692628497314454,0.0005254669189453109,-0.5697883166503906,0.28947015130637815,0.9962581726527935,-1
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,7,7,-0.5636325006103515,0.0005254669189453109,-0.5641579675292968,0.22126949709798652,0.9962581726527935,-1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,5,5,-0.5509483746337891,0.0012334976196289038,-0.552181872253418,0.10108598551326663,0.9962581726527935,-1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,5,5,0.5482723107910156,-0.00290335662841798,0.5511756674194336,0.2510604869944622,0.9962581726527935,1
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,5,5,0.5383783898925781,-0.0011989993286132816,0.5395773892211915,0.6890390051965054,0.9962581726527935,1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.5367825518798828,0.0017486810302734246,-0.5385312329101561,0.03540973338245665,0.9962581726527935,-1
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,5,5,0.5162208268737793,-0.00290335662841798,0.5191241835021974,0.24774483751055076,0.9962581726527935,1
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,6,6,-0.5138360089111328,0.0010509338378906219,-0.5148869427490235,0.20549966177735954,0.9962581726527935,-1
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,6,6,0.4962371576690674,-0.003408714599609397,0.4996458722686768,0.07769619637922193,0.9962581726527935,1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,10,10,-0.48551505554199215,0.0014160614013671857,-0.48693111694335933,0.05110682701068661,0.9962581726527935,-1
REACTOME_OTHER_INTERLEUKIN_SIGNALING,5,5,0.4831788991165161,-0.0011989993286132816,0.4843778984451294,0.6981467672344048,0.9962581726527935,1
REACTOME_HDMS_DEMETHYLATE_HISTONES,6,6,-0.48152577697753907,0.0010509338378906219,-0.4825767108154297,0.246243756709321,0.9962581726527935,-1
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,6,6,0.46571824289321895,-0.0023979986572265632,0.4681162415504455,0.1303185849377072,0.9962581726527935,1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,6,6,-0.45933524841308593,0.0014160614013671857,-0.4607513098144531,0.0798877444550381,0.9962581726527935,-1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,10,10,-0.45746263122558595,0.0017486810302734246,-0.45921131225585937,0.05534601193105704,0.9962581726527935,-1
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,5,5,0.45075162704467775,-0.00290335662841798,0.45365498367309576,0.16638481509998487,0.9962581726527935,1
REACTOME_PEXOPHAGY,5,5,0.45075162704467775,-0.00290335662841798,0.45365498367309576,0.3713896092698091,0.9962581726527935,1
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,5,5,0.45075162704467775,-0.00290335662841798,0.45365498367309576,0.14382346097718196,0.9962581726527935,1
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,8,8,-0.45221156860351563,0.0014160614013671857,-0.4536276300048828,0.053740116860646295,0.9962581726527935,-1
REACTOME_BIOLOGICAL_OXIDATIONS,27,27,-0.4467748394775391,0.002465278320312486,-0.44924011779785156,0.02877278341810215,0.9962581726527935,-1
REACTOME_FERTILIZATION,5,5,-0.4395473687744141,0.0005254669189453109,-0.4400728356933594,0.31891499744403135,0.9962581726527935,-1
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.4306237131500244,-0.0037022204589843843,0.4343259336090088,0.07751852210753278,0.9962581726527935,1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,11,11,-0.4326418145751953,0.0012334976196289038,-0.4338753121948242,0.15395863341579488,0.9962581726527935,-1
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,7,7,-0.4188216046142578,0.0012334976196289038,-0.42005510223388676,0.2197676216515673,0.9962581726527935,-1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,6,6,-0.41156146789550785,0.0010509338378906219,-0.41261240173339847,0.40456634701502014,0.9962581726527935,-1
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,12,12,0.4071792598056793,-0.003408714599609397,0.4105879744052887,0.06027869766536155,0.9962581726527935,1
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,8,8,-0.40114843383789067,0.0014160614013671857,-0.40256449523925786,0.16337774474015448,0.9962581726527935,-1
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,6,6,0.39478840774059293,-0.003408714599609397,0.3981971223402023,0.12326915588784476,0.9962581726527935,1
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,6,6,-0.3959596563720703,0.0014160614013671857,-0.3973757177734375,0.23130731437887553,0.9962581726527935,-1
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,5,5,-0.3945095367431641,0.0015823712158203052,-0.3960919079589844,0.09093256977512781,0.9962581726527935,-1
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,7,7,-0.3945095367431641,0.0015823712158203052,-0.3960919079589844,0.09511795022917606,0.9962581726527935,-1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,5,5,-0.3945095367431641,0.0012334976196289038,-0.395743034362793,0.22174069366759114,0.9962581726527935,-1
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,5,5,-0.3945095367431641,0.0012334976196289038,-0.395743034362793,0.21018917855408822,0.9962581726527935,-1
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,7,7,-0.3945095367431641,0.0005254669189453109,-0.3950350036621094,0.40779520362447386,0.9962581726527935,-1
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,5,5,-0.3945095367431641,0.0005254669189453109,-0.3950350036621094,0.5918588885195482,0.9962581726527935,-1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,19,19,-0.3795906939697266,0.0005254669189453109,-0.38011616088867195,0.2758235383113198,0.9962581726527935,-1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,9,9,-0.3795906939697266,0.0005254669189453109,-0.38011616088867195,0.47889427246717053,0.9962581726527935,-1
REACTOME_ANTIMICROBIAL_PEPTIDES,8,8,0.37194893084049224,-0.003408714599609397,0.37535764544010164,0.19706711780633085,0.9962581726527935,1
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,5,5,0.3695214609146118,-0.00290335662841798,0.3724248175430298,0.2480200414081077,0.9962581726527935,1
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,5,5,0.3688023952746391,-0.00290335662841798,0.3717057519030571,0.10404978593837244,0.9962581726527935,1
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,5,5,-0.3683474212646484,0.0005254669189453109,-0.36887288818359376,0.23054658094625471,0.9962581726527935,-1
REACTOME_DNA_DAMAGE_BYPASS,16,16,0.36442247203826905,-0.003995726318359372,0.3684181983566284,0.03569439576168375,0.9962581726527935,1
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,13,13,0.3636068925666809,-0.0037022204589843843,0.36730911302566527,0.06423367006110217,0.9962581726527935,1
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,13,13,0.3636068925666809,-0.00290335662841798,0.3665102491950989,0.15000773596506736,0.9962581726527935,1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.3631271575164795,-0.00290335662841798,0.3660305141448975,0.11038854442842798,0.9962581726527935,1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,6,6,0.3634743408298492,-0.0023979986572265632,0.36587233948707576,0.4347722437503664,0.9962581726527935,1
REACTOME_STRIATED_MUSCLE_CONTRACTION,6,6,0.361339902677536,-0.0023979986572265632,0.3637379013347626,0.293427788984033,0.9962581726527935,1
REACTOME_INTERLEUKIN_37_SIGNALING,5,5,0.3600909819602966,-0.00290335662841798,0.36299433858871455,0.15732347955044965,0.9962581726527935,1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,11,11,-0.3604649786376953,0.0005254669189453109,-0.3609904455566406,0.6900696013673897,0.9962581726527935,-1
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,8,8,0.35232852790832514,-0.003408714599609397,0.35573724250793454,0.15872434253643425,0.9962581726527935,1
REACTOME_SLC_TRANSPORTER_DISORDERS,19,19,-0.3517234442138672,0.002465278320312486,-0.35418872253417966,0.07260031374337224,0.9962581726527935,-1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.3503631353759766,0.0033352178955078082,-0.35369835327148436,0.05050082367527844,0.9962581726527935,-1
REACTOME_STIMULI_SENSING_CHANNELS,11,11,0.3493880859184265,-0.00290335662841798,0.3522914425468445,0.5234333462715135,0.9962581726527935,1
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,15,15,-0.3503631353759766,0.0012334976196289038,-0.3515966329956055,0.1580610890886065,0.9962581726527935,-1
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,8,8,0.3440291787147522,-0.003408714599609397,0.3474378933143616,0.14005549412935664,0.9962581726527935,1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,6,6,0.3440291787147522,-0.003408714599609397,0.3474378933143616,0.2576644792513034,0.9962581726527935,1
REACTOME_MITOPHAGY,6,6,0.3440291787147522,-0.0023979986572265632,0.34642717737197876,0.5966008314988216,0.9962581726527935,1
REACTOME_SIGNALING_BY_NOTCH2,6,6,0.3440291787147522,-0.0023979986572265632,0.34642717737197876,0.7402550195045458,0.9962581726527935,1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,6,6,0.3440291787147522,-0.0023979986572265632,0.34642717737197876,0.6132641744164812,0.9962581726527935,1
REACTOME_INTERLEUKIN_2_SIGNALING,6,6,0.3411870481359959,-0.0023979986572265632,0.34358504679322244,0.17257532054366986,0.9962581726527935,1
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,6,6,0.33745598477244376,-0.003408714599609397,0.34086469937205316,0.2834504827255271,0.9962581726527935,1
REACTOME_TRYPTOPHAN_CATABOLISM,5,5,0.3358608201122284,-0.00290335662841798,0.3387641767406464,0.19410231727287963,0.9962581726527935,1
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,6,6,0.33125762254893776,-0.0023979986572265632,0.3336556212061643,0.1821541865093625,0.9962581726527935,1
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,5,5,-0.3306968756103516,0.0005254669189453109,-0.33122234252929694,0.4370901135738914,0.9962581726527935,-1
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,6,6,-0.32945223632812504,0.0014160614013671857,-0.3308682977294922,0.07180474485087045,0.9962581726527935,-1
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,6,6,-0.32945223632812504,0.0014160614013671857,-0.3308682977294922,0.07180474485087045,0.9962581726527935,-1
REACTOME_SIGNALING_BY_ERBB4,14,14,-0.32819027282714847,0.0014160614013671857,-0.32960633422851565,0.1442751098490638,0.9962581726527935,-1
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,6,6,0.32715379399061206,-0.0023979986572265632,0.3295517926478386,0.5470331455970305,0.9962581726527935,1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,11,11,-0.3249075091552735,0.0005254669189453109,-0.32543297607421884,0.30202549771585396,0.9962581726527935,-1
REACTOME_SPHINGOLIPID_METABOLISM,14,14,-0.32235091918945313,0.0014160614013671857,-0.3237669805908203,0.3827933268469369,0.9962581726527935,-1
REACTOME_CA_DEPENDENT_EVENTS,5,5,0.3201570813941955,-0.00290335662841798,0.3230604380226135,0.476013930737889,0.9962581726527935,1
REACTOME_RET_SIGNALING,7,7,-0.3211788214111328,0.0015823712158203052,-0.32276119262695313,0.10167883090653146,0.9962581726527935,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,5,-0.32105638122558594,0.0015823712158203052,-0.3226387524414063,0.11268936031618294,0.9962581726527935,-1
REACTOME_AMYLOID_FIBER_FORMATION,13,13,0.31872052901268005,-0.00290335662841798,0.321623885641098,0.4239770442267916,0.9962581726527935,1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.3160445454978943,-0.004018529052734393,0.32006307455062866,0.0859425519676619,0.9962581726527935,1
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,12,12,0.31440668556392193,-0.003408714599609397,0.3178154001635313,0.8343445338294833,0.9962581726527935,1
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,9,9,0.3165680623245239,-0.0011989993286132816,0.3177670616531372,0.7547281208448067,0.9962581726527935,1
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,5,5,-0.31710247131347663,0.0005254669189453109,-0.31762793823242197,0.7733690494233364,0.9962581726527935,-1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,9,9,-0.31607782653808597,0.0012334976196289038,-0.3173113241577149,0.20064455769702894,0.9962581726527935,-1
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,6,6,0.3146623983764648,-0.0023979986572265632,0.3170603970336914,0.22325270858239593,0.9962581726527935,1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,17,17,0.30995355086803433,-0.0037022204589843843,0.3136557713270187,0.28869153451408736,0.9962581726527935,1
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,5,5,0.3097575234222412,-0.0037022204589843843,0.3134597438812256,0.20071937521312286,0.9962581726527935,1
REACTOME_ION_CHANNEL_TRANSPORT,26,26,0.3091469485855103,-0.003408714599609397,0.3125556631851197,0.2419358582838408,0.9962581726527935,1
REACTOME_HCMV_EARLY_EVENTS,20,20,-0.31014861450195313,0.0017486810302734246,-0.31189729553222656,0.16343243634728521,0.9962581726527935,-1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,33,33,0.3033766419315338,-0.00822213043212891,0.31159877236366273,0.0362191953817975,0.9962581726527935,1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,7,7,-0.30915979797363285,0.0012334976196289038,-0.3103932955932618,0.19177130380070911,0.9962581726527935,-1
REACTOME_MITOCHONDRIAL_BIOGENESIS,16,16,0.3068118963950872,-0.003408714599609397,0.3102206109946966,0.7440371040116859,0.9962581726527935,1
REACTOME_INSULIN_RECEPTOR_RECYCLING,5,5,0.3081604601287842,-0.0011989993286132816,0.30935945945739746,0.7773380557512931,0.9962581726527935,1
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,9,9,0.30478483980178833,-0.0037022204589843843,0.3084870602607727,0.12881032396901,0.9962581726527935,1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,29,0.3010311916363239,-0.006997568664550785,0.30802876030087467,0.05776953538655337,0.9962581726527935,1
REACTOME_INTRA_GOLGI_TRAFFIC,10,10,-0.3060448883056641,0.0014160614013671857,-0.3074609497070313,0.38688822083479524,0.9962581726527935,-1
REACTOME_THE_NLRP3_INFLAMMASOME,6,6,0.30351711555480954,-0.0023979986572265632,0.3059151142120361,0.41484502409994906,0.9962581726527935,1
REACTOME_SARS_COV_1_INFECTION,12,12,0.3023030550289154,-0.003408714599609397,0.3057117696285248,0.5400398185608821,0.9962581726527935,1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,10,10,0.30329541831970214,-0.0023979986572265632,0.3056934169769287,0.0863914664393065,0.9962581726527935,1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,6,0.30305456282973287,-0.0023979986572265632,0.30545256148695943,0.20285737278199187,0.9962581726527935,1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,6,0.3003910715293884,-0.003408714599609397,0.3037997861289978,0.41312182291665606,0.9962581726527935,1
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,10,10,0.30045681147575376,-0.0023979986572265632,0.3028548101329803,0.27332033324043825,0.9962581726527935,1
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,7,7,-0.3012495147705078,0.0012334976196289038,-0.30248301239013675,0.3048956750260878,0.9962581726527935,-1
REACTOME_CELLULAR_HEXOSE_TRANSPORT,5,5,-0.30009243469238284,0.0012334976196289038,-0.30132593231201177,0.15591464684264597,0.9962581726527935,-1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,36,36,-0.29725892456054687,0.0034885601806640687,-0.30074748474121094,0.03176527560516288,0.9962581726527935,-1
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,9,9,0.2962202855610847,-0.00290335662841798,0.2991236421895027,0.2501516932918556,0.9962581726527935,1
REACTOME_RAC1_GTPASE_CYCLE,34,34,0.29477657919406886,-0.0040413317871094145,0.29881791098117827,0.08835338512561418,0.9962581726527935,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,11,11,0.2946295607805252,-0.0037022204589843843,0.2983317812395096,0.10378927445181611,0.9962581726527935,1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,5,5,0.29536314823150633,-0.00290335662841798,0.29826650485992434,0.35566135138656124,0.9962581726527935,1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,6,6,-0.29511673950195316,0.0017486810302734246,-0.2968654205322266,0.13732668419564784,0.9962581726527935,-1
REACTOME_ABC_TRANSPORTER_DISORDERS,11,11,0.29109076479911805,-0.0037022204589843843,0.29479298525810244,0.32623766633271567,0.9962581726527935,1
REACTOME_SYNTHESIS_OF_PA,7,7,-0.29297848815917965,0.0012334976196289038,-0.2942119857788086,0.2534952815147246,0.9962581726527935,-1
