gene,proba_de,bf,lfc_mean,lfc_std,proba_up,detection_rate
IDO1,0.96446,3.300909536493857,3.63291171875,3.9436629772514693,0.81328,1.0
P2RY14,0.96442,3.2997432021371633,3.283976474609375,3.749854392818097,0.8098,1.0
CCNF,0.96422,3.2939304062603494,-2.524593310546875,4.2510386808804705,0.28102,1.0
PCBP4,0.96406,3.289302651982164,-2.627033662109375,4.447148014882033,0.28118,1.0
E2F5,0.964,3.2875723561544348,2.937285791015625,3.505808995531233,0.80116,1.0
ZBTB16,0.96364,3.277248511570297,-2.974919814453125,4.2782294714138684,0.24932,1.0
APOM,0.96364,3.277248511570297,-1.3471069091796875,4.822188211498526,0.39294,1.0
IL18RAP,0.9635,3.273260227265976,1.65066623046875,4.875114636020377,0.631,1.0
GPR55,0.96318,3.264199134414447,-2.5606904296875,4.300530289779022,0.277,1.0
CD1D,0.96314,3.2630718280138256,3.083484326171875,3.0025996217240447,0.85168,1.0
ALMS1,0.96296,3.258013464293502,2.29442017578125,4.257014436943213,0.69968,1.0
P2RX5,0.96296,3.258013464293502,0.1651507746887207,4.9933550988783795,0.51446,1.0
TPCN1,0.9627,3.250748510134151,-1.704371923828125,4.9008422125325986,0.3664,1.0
LAG3,0.96256,3.2468567502719736,3.226642919921875,3.9551353680775625,0.78556,1.0
HLTF,0.96256,3.2468567502719736,-1.98514033203125,4.484369047342988,0.29886,1.0
S1PR5,0.96246,3.2440854756984416,-0.43265274169921875,4.996248604775902,0.46996,1.0
RALGAPB,0.96244,3.243532072216466,-3.21965990234375,2.891775506845204,0.13282,1.0
PDE7B,0.96242,3.2429789518391052,-2.733384365234375,4.0366184880593154,0.25258,1.0
SMAD5,0.9622,3.236913226639813,-2.007818623046875,4.743034654767046,0.34262,1.0
FGFBP3,0.9622,3.236913226639813,-1.439875693359375,4.51414216347335,0.37526,1.0
MNDA,0.9621,3.234167283278837,2.333564189453125,3.1991967024378916,0.75072,1.0
IL6,0.96198,3.2308813233685165,2.841131748046875,3.690894592133472,0.78416,1.0
SPRY1,0.9619,3.228696213025914,-2.315263251953125,4.3147891456049665,0.30264,1.0
CLEC5A,0.96172,3.2237957814236258,-2.67265607421875,4.020574068098562,0.26202,1.0
IFI27,0.9615,3.2178363237350966,2.843171796875,2.0468989866575202,0.91534,1.0
BCL11A,0.96144,3.216216690843272,0.4966086712646484,4.921265222493577,0.5384,1.0
TRAF3IP1,0.96142,3.215677350761531,2.728120341796875,3.9128953307524212,0.75256,1.0
PLCD1,0.96138,3.214599475247476,-2.1001579248046873,4.28106608768541,0.31512,1.0
FCGR3B,0.96134,3.2135226707452587,2.99229853515625,3.213194760709621,0.82946,1.0
ECM1,0.9613,3.2124469350360356,-2.891365888671875,3.575903089738269,0.20988,1.0
DPP4,0.96118,3.2092261185807973,-0.47676700317382814,4.906658209737524,0.46404,1.0
ACSM1,0.96108,3.206549394805788,-2.55842515625,4.064453984069344,0.2644,1.0
GNLY,0.96108,3.206549394805788,0.6356183312988282,5.31592012343977,0.55484,1.0
DAPK2,0.96096,3.2033460232500746,-1.9654895703125,4.459709435489355,0.3335,1.0
XCL2,0.96086,3.2006837548080855,-0.16424603530883788,4.965846458800889,0.48922,1.0
KCNG1,0.96082,3.1996206740194073,-2.57873146484375,4.0315622322152995,0.25906,1.0
DYNLRB2,0.96078,3.198558633794239,-2.299613662109375,4.168820329846311,0.29114,1.0
GPC2,0.9607,3.1964376665404775,-1.3084475537109375,4.740117021149147,0.39284,1.0
KIF21A,0.96058,3.193263966968771,-1.0126579760742187,4.754394110162016,0.42018,1.0
NCR3,0.9605,3.191153310301536,-0.11797347951889038,4.737876534377527,0.49358,1.0
DBP,0.96044,3.1895730060380636,-1.650859150390625,4.515504938190362,0.35298,1.0
FASLG,0.9604,3.188520746086664,0.6546387585449219,4.71800698311117,0.55646,1.0
DACT1,0.96032,3.186419279835329,-2.421762587890625,4.311263168552611,0.289,1.0
GPSM2,0.96028,3.185370069425124,-2.157043662109375,4.215321428921972,0.30504,1.0
SLC14A1,0.96028,3.185370069425124,-2.1242051025390625,4.3801892201390125,0.31372,1.0
S100A8,0.96028,3.185370069425124,-1.93090724609375,4.903859634650818,0.3405,1.0
IL1B,0.96024,3.1843218714287156,-2.728209814453125,4.311082062785588,0.27644,1.0
GZMB,0.96016,3.1822285045248058,0.5427010083007813,5.046249913917692,0.5481,1.0
EPAS1,0.96006,3.17961745452117,-2.505150234375,3.747522426145157,0.25258,1.0
AGBL3,0.95984,3.17389512852131,-2.36643369140625,3.9656158025648915,0.27888,1.0
XCL1,0.95982,3.173376407494771,-1.0382249145507811,4.598566433743893,0.4101,1.0
GRK4,0.95978,3.1723397071880153,-2.8707611328125,3.9956721180025636,0.24448,1.0
ZNF667,0.95976,3.1718217274151876,-1.515275859375,4.582748843283947,0.37106,1.0
GLI1,0.95966,3.1692355225373223,-2.415499462890625,4.168055751909408,0.28094,1.0
NEURL2,0.95966,3.1692355225373223,-1.9603154296875,4.739816614715079,0.33526,1.0
ACBD4,0.95966,3.1692355225373223,-1.562204208984375,4.392670186663973,0.36336,1.0
EPHX2,0.95958,3.1671709767553593,0.339948059387207,4.724842441623728,0.53112,1.0
RNF144A,0.95954,3.166140171218582,0.41877985534667966,4.711825108663395,0.53256,1.0
PROK2,0.95946,3.164081485175551,2.2875090625,3.86134872910106,0.72458,1.0
ST8SIA1,0.95944,3.1635674216405367,-1.3658244775390624,4.4448975465898135,0.38286,1.0
KRT2,0.95914,3.15588546024059,-1.85775068359375,4.37777429617288,0.33928,1.0
PDGFD,0.95912,3.1553752515039486,1.9373115771484375,4.218094794666976,0.67762,1.0
KIR2DL3,0.95904,3.153336803397046,-0.10477810180664063,5.024747372630468,0.49512,1.0
NELL2,0.959,3.1523190081791297,-1.723920068359375,4.44154814343015,0.34644,1.0
NCALD,0.95894,3.150794096163315,1.6844872265625,4.350076890748343,0.64924,1.0
ZNF549,0.95892,3.150286266114014,-2.49025328125,3.953823762539703,0.2699,1.0
COL23A1,0.95882,3.1477506601506247,-1.8164463525390624,4.488289118455666,0.3443,1.0
MT1G,0.9588,3.1472442462047483,2.60045306640625,3.366219669754684,0.78048,1.0
UBE3D,0.95878,3.146738067472762,-1.8098539453125,4.4086591137228766,0.34128,1.0
MATK,0.95876,3.1462321237260293,-1.0861657446289064,4.598902984701323,0.41102,1.0
LRFN1,0.9587,3.1447157001159636,-2.354368291015625,3.7855666204361222,0.2705,1.0
HPGDS,0.9587,3.1447157001159636,-1.5500559326171874,4.259077700131598,0.35704,1.0
ZWINT,0.9587,3.1447157001159636,-1.2254931909179687,4.468574449518402,0.39316,1.0
COL6A2,0.9587,3.1447157001159636,-0.4390955419921875,4.90072502882253,0.4632,1.0
ACACA,0.95868,3.1442106940305123,-1.847414482421875,4.531123227069411,0.34562,1.0
CASP2,0.95868,3.1442106940305123,-1.06818802734375,4.6734746469558885,0.40848,1.0
CXCL9,0.95866,3.1437059217921037,2.795398017578125,3.554883096470303,0.78094,1.0
NCKIPSD,0.95866,3.1437059217921037,-2.24800005859375,4.122166805705768,0.28866,1.0
G0S2,0.95864,3.143201383174089,-2.326678271484375,3.818233979342083,0.28086,1.0
SLC9B1,0.95862,3.142697077950139,-1.92057673828125,4.223432946282911,0.32288,1.0
IFNG,0.9586,3.142193005894262,1.4226427685546874,4.857973629761081,0.61962,1.0
KLRC2,0.95856,3.141185560384386,-1.463309951171875,4.712333460510978,0.37094,1.0
ZWILCH,0.95856,3.141185560384386,-1.416101162109375,4.542620724377887,0.3818,1.0
NUDT13,0.95852,3.140179044843042,2.120285771484375,3.8636590854384276,0.70564,1.0
ANO9,0.95852,3.140179044843042,1.2577430224609376,4.233995876615945,0.61792,1.0
CCL7,0.95848,3.13917345747401,1.8366820751953126,4.520557277071185,0.66258,1.0
NR3C2,0.95842,3.137666812827106,-2.1808612353515624,3.8342217133521186,0.28808,1.0
CTSW,0.9583,3.134659752544962,0.33106102813720706,4.822125099025194,0.53294,1.0
PDP2,0.95826,3.133659238247218,-2.29780564453125,3.860826265753916,0.27694,1.0
KRT18,0.95824,3.1331593249417686,-2.1510839599609377,4.1396010790985365,0.30808,1.0
ZNF235,0.95816,3.131161958882584,-1.8017276220703125,4.216548193679144,0.34058,1.0
KLRD1,0.95816,3.131161958882584,0.45715139404296873,4.786723258769988,0.54326,1.0
TIRAP,0.95812,3.130164645084359,2.1615325634765625,3.979125564528021,0.70568,1.0
SEPSECS,0.9581,3.1296663297287344,-2.717206796875,3.2031557858838684,0.19922,1.0
ZFP69B,0.95806,3.1286703810160477,-2.2392462890625,4.096586083715906,0.2883,1.0
DENND5B,0.95806,3.1286703810160477,0.8401792944335937,4.468937242939318,0.57484,1.0
ELOVL6,0.95802,3.1276753401871775,1.5277577099609374,4.202213345923183,0.64222,1.0
CHRNA6,0.958,3.1271781596874915,-0.894243603515625,4.598179915338393,0.42424,1.0
TADA1,0.95796,3.1261844774369583,-1.1709745043945312,4.530333032121699,0.39742,1.0
LAIR2,0.95796,3.1261844774369583,0.7035384912109375,4.714199444644302,0.56104,1.0
SLC4A5,0.95794,3.1256879752547695,-2.13201107421875,4.133896442224165,0.30392,1.0
SLC37A4,0.95788,3.1241998218989413,-1.9098535107421875,4.177584094232064,0.32536,1.0
PTGDR,0.95782,3.122713693825923,-1.5216267138671875,4.329703497702902,0.36432,1.0
ZNF440,0.9578,3.1222187668665424,1.7349213525390625,4.294863366628097,0.65402,1.0
FBXO15,0.95778,3.121724064084267,-1.2540539208984376,4.4209928287211975,0.38876,1.0
VCAN,0.95776,3.1212295852663265,-3.225351328125,3.8076803220809254,0.20766,1.0
STX1A,0.95774,3.1207353302002554,-2.595271787109375,3.6485712924423046,0.24142,1.0
BUB1,0.95766,3.1187605432158017,-0.5074152307128906,4.799333557499477,0.45748,1.0
CDKN2C,0.95756,3.116297068531141,-1.948682353515625,4.183246120027102,0.322,1.0
ZNF324B,0.9575,3.1148216451244304,2.0681119921875,3.8130676901472977,0.70102,1.0
RPL39L,0.9575,3.1148216451244304,0.00824630129814148,4.580682729041589,0.50338,1.0
SARS2,0.95746,3.1138391349531718,-0.4136061096191406,4.558807528272686,0.46508,1.0
HYAL2,0.95744,3.113348210872613,-2.6611398046875,3.4731735446357663,0.22208,1.0
ZNF486,0.95738,3.1118767601595674,2.25184421875,3.836527904822563,0.72174,1.0
IL19,0.95736,3.1113867164076714,-2.576607919921875,3.804171290191974,0.25816,1.0
FGF9,0.95732,3.11040728739286,-1.944647041015625,3.9214003491570684,0.3072,1.0
MARS2,0.95724,3.1084510575541935,-0.7917401196289062,4.371535200000682,0.43036,1.0
ARHGEF26,0.95718,3.106986178379425,-1.44337466796875,4.4909633698952725,0.37654,1.0
CHN2,0.95716,3.1064983210315673,2.185021943359375,3.968540915457849,0.7095,1.0
PTGDS,0.95714,3.1060106811992307,1.496173505859375,4.3646164274898736,0.63876,1.0
CXCL1,0.95712,3.105523258679036,-1.6401672900390625,4.503468985272455,0.36384,1.0
OSM,0.95708,3.10454906476298,-2.706475673828125,3.686942835717906,0.24614,1.0
FBXO40,0.95702,3.103089398661804,1.5955879541015625,4.114915183980222,0.6521,1.0
KRT86,0.95702,3.103089398661804,-0.08150946197509766,5.071787679912136,0.49724,1.0
NEO1,0.957,3.102603275759391,-1.992489912109375,4.389509489626076,0.31504,1.0
TAB1,0.957,3.102603275759391,-0.29274271942138674,4.547514927158104,0.47558,1.0
ARC,0.95694,3.1011462016265012,1.8809835009765625,3.931820484082908,0.68426,1.0
TNFRSF13C,0.95692,3.1006609411041928,-1.535141298828125,4.262210962209907,0.36638,1.0
JAM3,0.9569,3.1001758956755143,-1.0648188891601562,4.253681139117944,0.40364,1.0
NDC1,0.95682,3.098237860901275,-0.5731638818359375,4.427651946382953,0.45246,1.0
MXD4,0.95682,3.098237860901275,-0.2088455179977417,4.390655217289585,0.48436,1.0
EDN1,0.95678,3.097270128889122,2.51765318359375,3.6308052688439867,0.75496,1.0
MAP2K5,0.95678,3.097270128889122,-0.7117653857421875,4.4908884357005885,0.438,1.0
ZNF248,0.95674,3.0963032516750615,-2.15106853515625,4.01001199353702,0.30084,1.0
OCRL,0.9567,3.095337227675677,-2.769147890625,3.1485750495517193,0.18686,1.0
RAB37,0.9567,3.095337227675677,-0.038538199462890624,4.449310081103267,0.49766,1.0
ZNF354B,0.95664,3.0938897880012046,-2.744871875,3.3510108012111783,0.21292,1.0
SDS,0.95662,3.093407733009218,2.082630419921875,3.778190103196375,0.7053,1.0
CNKSR2,0.95658,3.092444259197183,1.746237734375,4.091111796097715,0.66072,1.0
CXCR6,0.95658,3.092444259197183,-0.7481061865234375,4.275773269896377,0.43328,1.0
ABCC5,0.95658,3.092444259197183,0.7174813525390625,4.545539954450815,0.56362,1.0
ELOVL4,0.95652,3.0910006359748246,1.1142311328125,4.361201973601586,0.60222,1.0
WNT7A,0.95642,3.0885988176014543,-1.886567958984375,3.972930909040394,0.32096,1.0
COLGALT2,0.9564,3.0881190852291818,-0.2807022750854492,4.732697316437198,0.47452,1.0
PELI3,0.95632,3.0862022536392932,-1.966313037109375,3.7680326837381206,0.30524,1.0
IL12RB2,0.95632,3.0862022536392932,-0.17637694389343261,4.420805913367246,0.48336,1.0
CREB3L4,0.95628,3.08524509388932,-0.5241085510253907,4.457364086738043,0.45582,1.0
GNG8,0.95626,3.0847668273537843,-0.2958757305908203,4.5055997508153505,0.47768,1.0
POMK,0.95624,3.0842887694559993,-2.017605302734375,3.8550397835824124,0.29912,1.0
FST,0.95624,3.0842887694559993,0.1841716442489624,4.496396389660795,0.51428,1.0
CRB3,0.95622,3.0838109200048796,-0.58648146484375,4.421280114488306,0.44824,1.0
CHN1,0.95618,3.0828558456796045,-1.4672420458984374,4.172496367283951,0.36826,1.0
HIP1R,0.95612,3.0814247927795693,-0.7456174951171874,4.391230903499629,0.43256,1.0
PTPRB,0.95608,3.080471794357351,-1.865357294921875,4.437137191834026,0.32634,1.0
CA6,0.95606,3.079995605631793,0.899762587890625,4.491030925055779,0.57484,1.0
ORC5,0.95606,3.079995605631793,-0.1787625511932373,4.675170046737967,0.48662,1.0
PDGFRB,0.95596,3.0776177593173797,0.9693166015625,4.65160646957697,0.5923,1.0
ALDOC,0.95594,3.0771428082013426,-0.9540979711914063,4.2639584691919135,0.41364,1.0
YES1,0.95594,3.0771428082013426,-0.44008796752929685,4.269888336825793,0.45964,1.0
CRHR1,0.9559,3.076193522616916,-2.220434912109375,3.7397782108984527,0.27602,1.0
NLRX1,0.95588,3.0757191877748737,-2.0454675146484376,3.863024639484965,0.30238,1.0
HSPA1L,0.95586,3.075245057984269,0.27973867889404297,4.297494557838976,0.52636,1.0
IL24,0.95584,3.074771133058906,-2.48388501953125,3.4616639636521978,0.23986,1.0
PRKAR1B,0.95584,3.074771133058906,-1.695026552734375,3.8834933313030704,0.33508,1.0
GZMH,0.95584,3.074771133058906,0.44712820678710935,4.520382273430571,0.5479,1.0
EFCAB7,0.95582,3.0742974128128466,-1.0990325854492187,4.311874777271576,0.39742,1.0
CADM1,0.95582,3.0742974128128466,-0.24964639022827148,4.396091148164582,0.48084,1.0
ABHD4,0.9558,3.073823897060405,-1.785302880859375,4.319828351100332,0.33228,1.0
CD160,0.9558,3.073823897060405,-1.0016716821289062,4.216009778285156,0.40494,1.0
VCAM1,0.95578,3.0733505856161463,1.93284298828125,3.834268276611198,0.69682,1.0
PIF1,0.95576,3.0728774782948904,-0.5093285705566406,4.368572156719485,0.45686,1.0
FBLN5,0.9557,3.071459379221044,-0.3957610443115234,4.480319628894288,0.46766,1.0
ATP6V1E2,0.9556,3.0690999460134756,-1.722476416015625,4.009801262923758,0.33444,1.0
CCL3,0.9556,3.0690999460134756,1.330631455078125,4.090680730270535,0.62326,1.0
PAQR3,0.9556,3.0690999460134756,-0.23488811416625976,4.313862746144506,0.4795,1.0
ST6GALNAC3,0.95558,3.0686286675072485,0.3817463098144531,4.366295437632805,0.5386,1.0
EPB41L5,0.95556,3.0681575912859236,-0.5287909594726562,4.295286575050027,0.45354,1.0
PRMT3,0.95554,3.0676867171670548,-0.2739668518066406,4.436961214655945,0.48106,1.0
PRKACB,0.95554,3.0676867171670548,-0.21299156116485596,4.353793199024565,0.4806,1.0
GPAM,0.95548,3.0662753056044147,-0.9083982885742188,4.124333114949062,0.41214,1.0
EEF2K,0.95548,3.0662753056044147,0.07419669598579406,4.313939706092888,0.5102,1.0
NCAPH,0.95544,3.065335371741142,-1.42043982421875,4.378837808086,0.37894,1.0
KLC2,0.95544,3.065335371741142,-1.070123603515625,4.30608547451438,0.41122,1.0
FAN1,0.95542,3.0648657064193943,-0.3715224810791016,4.304919164723402,0.46492,1.0
FAAH2,0.95536,3.0634579147256265,0.5158368469238281,4.546689489739285,0.55164,1.0
CD8B,0.95534,3.062989051650708,-0.289912236328125,4.438447174080393,0.47202,1.0
COL9A3,0.95532,3.062520388687486,-0.7643308740234375,4.48413073753036,0.43198,1.0
TAF4B,0.9553,3.0620519256564402,0.8876260986328125,4.396988652009566,0.58638,1.0
PIGN,0.95524,3.060647734364737,-0.31159338592529295,4.318589987915339,0.47162,1.0
PDE6B,0.95522,3.0601800692719814,-0.8707269555664062,4.282031730466866,0.42056,1.0
HILPDA,0.9552,3.0597126032173994,-1.3214662060546876,4.249762690507604,0.38518,1.0
KCNJ15,0.95518,3.059245336022903,-2.692461923828125,3.880125053314745,0.2567,1.0
GRAP,0.95518,3.059245336022903,-0.7759041748046875,4.492804435527509,0.42672,1.0
ZNF442,0.95518,3.059245336022903,0.2719735174560547,4.298180939674083,0.52896,1.0
CTC1,0.95516,3.058778267510651,0.31420932540893554,4.18562279283365,0.52806,1.0
SYDE2,0.95516,3.058778267510651,0.021275584144592286,4.588603750681607,0.50024,1.0
EPHA4,0.95512,3.0578447258226915,-1.2861166845703125,4.108769048318471,0.38286,1.0
PSTPIP1,0.9551,3.057378252292482,-1.693974140625,4.02953090883651,0.34054,1.0
ZNF799,0.9551,3.057378252292482,-1.19126443359375,4.15361859209889,0.38904,1.0
ZNF704,0.95508,3.056911976735517,-2.029281484375,3.977175281487201,0.3032,1.0
PARG,0.95508,3.056911976735517,-1.0970711547851562,4.315120693571428,0.40152,1.0
PDCD1,0.95506,3.056445898975131,-0.6852205358886718,4.2551256688635455,0.43666,1.0
PAFAH2,0.95504,3.055980018834904,-0.8327405859375,4.500564616415642,0.43052,1.0
NCR1,0.95504,3.055980018834904,0.5064484338378906,4.168095036568042,0.5469,1.0
DERL3,0.95498,3.054583562374473,-1.56506529296875,3.962051581960997,0.3506,1.0
ATP1A3,0.95498,3.054583562374473,-0.5493077966308594,4.373690090422566,0.45004,1.0
ZNF696,0.95492,3.053188878166775,-2.04767166015625,3.808898153953837,0.30456,1.0
ZNF792,0.95492,3.053188878166775,-1.6833940771484375,3.8473309039055326,0.32594,1.0
ZNF443,0.9549,3.0527243764475234,-0.8025903930664062,4.563761108760242,0.42844,1.0
APOBEC3H,0.9549,3.0527243764475234,0.35364969482421876,4.334888697342844,0.53166,1.0
ZNF782,0.9549,3.0527243764475234,-0.2308447848510742,4.51187445258975,0.47972,1.0
MVK,0.95488,3.052260070945482,-1.0585795385742187,4.659020122422417,0.41124,1.0
ZNF519,0.95488,3.052260070945482,-0.6340559533691407,4.0861065573473665,0.44048,1.0
SYCE2,0.95486,3.051795961486333,2.1598853271484373,4.45861714637441,0.68568,1.0
TNFAIP6,0.95486,3.051795961486333,1.5231646484375,4.178939281235164,0.64858,1.0
CENPF,0.95486,3.051795961486333,-0.21580490463256835,4.8275373308382115,0.47862,1.0
ACSS1,0.95484,3.051332047895983,-1.550134912109375,4.047380445795732,0.3513,1.0
ABCA5,0.9548,3.050404807626489,-0.589603740234375,4.634389169715534,0.4477,1.0
FDXR,0.95478,3.0499414806003227,0.33920066970825197,4.170633253331498,0.53146,1.0
KRT81,0.95476,3.0494783487489148,-1.948263154296875,4.921465750641184,0.33892,1.0
PRSS23,0.95476,3.0494783487489148,-1.2908809130859376,4.504009878303489,0.37856,1.0
SYP,0.95474,3.049015411899324,-0.22301169982910157,4.548969543395442,0.48302,1.0
CCL20,0.95472,3.0485526698788448,0.48029358154296875,4.2671819902634365,0.54146,1.0
ZNF529,0.95472,3.0485526698788448,-0.004017374019622803,4.60006671501414,0.50228,1.0
ZIK1,0.95468,3.047627769635537,0.7508751696777344,4.411082588725973,0.5786,1.0
KLK1,0.95466,3.047165611068436,2.0353948046875,3.6520686695592315,0.71874,1.0
ZNF432,0.95462,3.04624187618437,-2.450373662109375,3.351563803907915,0.23582,1.0
SPTBN1,0.9546,3.045780299524494,-0.7979553051757813,4.264013210470487,0.43166,1.0
ZNF19,0.95458,3.0453189164911625,-1.8958662744140624,3.666914768726135,0.30326,1.0
ULBP2,0.95458,3.0453189164911625,-1.1848658544921875,3.980693261777212,0.38326,1.0
KCND3,0.95458,3.0453189164911625,-0.5723419421386718,4.119823325401095,0.4467,1.0
SLC2A5,0.95458,3.0453189164911625,0.24759683486938477,4.349159359633498,0.52726,1.0
FBXL20,0.95456,3.044857726913487,-0.6749847265625,4.398253630011274,0.4432,1.0
FITM2,0.95456,3.044857726913487,-0.5684574340820312,4.340307463764735,0.45146,1.0
ZNF570,0.95456,3.044857726913487,-0.3128280694580078,4.234462601184969,0.47384,1.0
COL1A1,0.95454,3.0443967306208073,-1.971706884765625,3.819009597306327,0.30076,1.0
KCNK12,0.95452,3.043935927442681,-1.5302465087890624,3.9462514250664373,0.35172,1.0
MTA2,0.95452,3.043935927442681,-0.9543323852539063,4.03976732138815,0.4077,1.0
ZNF256,0.9545,3.0434753172088977,2.269466455078125,3.365671241775202,0.7487,1.0
KIF27,0.9545,3.0434753172088977,2.03949396484375,3.515213391485419,0.73054,1.0
INSL3,0.9545,3.0434753172088977,0.2891099537658691,4.392637959943148,0.528,1.0
CXCR5,0.95448,3.043014899749469,1.1121407470703124,4.117409909755875,0.6048,1.0
HPGD,0.95448,3.043014899749469,-0.9266994116210937,4.287659973021545,0.42132,1.0
CCNE1,0.95448,3.043014899749469,-0.755566748046875,4.220978714838641,0.42602,1.0
BDH1,0.95446,3.042554674894631,-1.50890259765625,4.0235751337630346,0.35364,1.0
ST3GAL3,0.95446,3.042554674894631,-0.31256525329589846,4.303508551525961,0.46972,1.0
ARHGAP11A,0.95446,3.042554674894631,-0.06656952217102051,4.307952654898023,0.49624,1.0
BCKDHB,0.95442,3.041634802320787,-0.22796467254638672,4.461330483857458,0.48676,1.0
KIF3B,0.9544,3.0411751542633665,-2.16605720703125,3.38450380123224,0.26232,1.0
RNASE1,0.95438,3.040715698133711,-2.423801044921875,3.5214869987173922,0.25282,1.0
RAMP1,0.95436,3.040256433763169,-0.995663369140625,4.201933102644727,0.40874,1.0
CBX8,0.95434,3.0397973609833127,1.2521576171875,4.10547143172612,0.62538,1.0
CD244,0.95434,3.0397973609833127,0.4860705114746094,4.756180862348993,0.54392,1.0
CHST10,0.95432,3.0393384796259344,-2.032463681640625,3.704272160922687,0.28792,1.0
FOXP3,0.95432,3.0393384796259344,-2.0194580712890624,3.930935902180988,0.29852,1.0
GAS8,0.95432,3.0393384796259344,-1.3108966845703125,4.2482319989329165,0.37734,1.0
ZNF692,0.95432,3.0393384796259344,-0.7549457666015625,4.241394856293196,0.42764,1.0
SH2D2A,0.95426,3.0379629824099057,-1.0032610034179688,4.0916227029622085,0.40002,1.0
FZD3,0.95426,3.0379629824099057,-0.9792338549804688,3.9645146055047005,0.40402,1.0
SLA2,0.95426,3.0379629824099057,0.08361661071777343,4.2088033089777515,0.51136,1.0
AKAP5,0.95424,3.037504865064776,0.602747421875,4.347208209563702,0.55982,1.0
MICU3,0.95422,3.037046938304392,-0.809732197265625,4.090150022457781,0.42604,1.0
MAP3K5,0.95416,3.0356742998639294,1.4398671923828126,4.09363234176564,0.6309,1.0
GINS4,0.9541,3.0343033706912994,-1.297677041015625,4.076923779069942,0.3752,1.0
GPD1L,0.95404,3.032934146309921,-1.3853697705078125,4.0275807881671515,0.3667,1.0
ZNF154,0.95404,3.032934146309921,0.4344509436035156,4.091190329855361,0.54416,1.0
PRKCZ,0.95398,3.0315666222607254,-2.0233439453125,3.808813420160175,0.30316,1.0
NICN1,0.95398,3.0315666222607254,-1.75616775390625,3.942095242160554,0.33112,1.0
NAPEPLD,0.95396,3.031111157994398,-0.6824554956054687,4.389185213711982,0.43972,1.0
TCTN1,0.9539,3.029745894148559,-0.43353053649902346,4.35895756340296,0.46554,1.0
CD70,0.95388,3.0292911819721624,-0.04842947898864746,4.292939176492591,0.49758,1.0
KIR3DL1,0.95384,3.028382320298033,-0.029172633192539214,4.271849521281457,0.4962,1.0
SERINC4,0.9538,3.0274742077764305,-1.880556259765625,3.756833423590448,0.30518,1.0
LHX4,0.9538,3.0274742077764305,-1.8407373876953126,3.9224011711789037,0.31348,1.0
LEF1,0.9538,3.0274742077764305,-0.4271357543945313,4.279696767566344,0.4614,1.0
ERCC8,0.95378,3.027020432041488,-1.43577423828125,3.8675984848239993,0.35686,1.0
CCR4,0.95378,3.027020432041488,-0.7915875244140625,4.146382578593902,0.43098,1.0
DUSP16,0.9537,3.025207195492678,-0.3904567645263672,4.518441491823879,0.4674,1.0
TMOD1,0.95364,3.023849223268538,-2.56548146484375,3.1438306106135343,0.19564,1.0
