pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_TIE2_SIGNALING,6,6,-0.05973338894546032,0.0,-0.05973338894546032,0.006030962644727611,0.17581137958942794,-1
REACTOME_SIGNALING_BY_NOTCH4,6,6,0.03543937485665083,0.0,0.03543937485665083,0.006019751189455893,0.17581137958942794,1
REACTOME_HEDGEHOG_ON_STATE,11,11,0.012632722035050392,0.0,0.012632722035050392,0.005712042143779714,0.17581137958942794,1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,38,38,-0.007306390441954136,0.0,-0.007306390441954136,0.006579357302390523,0.18487994019717371,-1
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,13,13,-0.025373883545398712,0.0,-0.025373883545398712,0.007081323821314932,0.19256632197962864,-1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,11,11,0.05697191506624222,0.0,0.05697191506624222,0.007739365701921901,0.20388391521000507,1
REACTOME_PD_1_SIGNALING,12,12,-0.07241680100560188,0.0,-0.07241680100560188,0.011424376188644095,0.2534407665007098,-1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,10,10,-0.030238522216677666,0.0,-0.030238522216677666,0.010317327818673309,0.2534407665007098,-1
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,13,13,0.023815210908651352,0.0,0.023815210908651352,0.010877706341806417,0.2534407665007098,1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,5,5,-0.022301072254776955,0.0,-0.022301072254776955,0.011044956903008288,0.2534407665007098,-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,21,21,-0.014838864095509052,0.0,-0.014838864095509052,0.011331218378520856,0.2534407665007098,-1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,68,68,-0.0004254300147294998,0.0,-0.0004254300147294998,0.010028080803882244,0.2534407665007098,-1
REACTOME_TCR_SIGNALING,31,31,-0.02031061053276062,0.0,-0.02031061053276062,0.012065578972331927,0.2541464520897611,-1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,19,19,-0.013420134782791138,0.0,-0.013420134782791138,0.011900116837261913,0.2541464520897611,-1
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,16,16,0.0033168895170092583,0.0,0.0033168895170092583,0.012360622225006173,0.2541464520897611,1
REACTOME_DAP12_SIGNALING,12,12,-0.058637646958231926,0.0,-0.058637646958231926,0.013691123551688703,0.2577696994416223,-1
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,6,6,-0.02617439441382885,0.0,-0.02617439441382885,0.013817931284957764,0.2577696994416223,-1
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,7,7,0.01187561172991991,0.0,0.01187561172991991,0.013714605911659527,0.2577696994416223,1
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,17,17,0.0049317367374897,0.0,0.0049317367374897,0.01297057609256403,0.2577696994416223,1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,56,56,0.0,0.0,0.0,0.014065724999186983,0.2577696994416223,0
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,5,5,0.1174556165933609,0.0,0.1174556165933609,0.014810152814513712,0.26563742175819277,1
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,7,7,-0.029952965676784515,0.0,-0.029952965676784515,0.01605928721744269,0.2711483346160036,-1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,12,12,-0.0246545122936368,0.0,-0.0246545122936368,0.0162403998831401,0.2711483346160036,-1
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,13,13,-0.016521673649549484,0.0,-0.016521673649549484,0.01589941998906461,0.2711483346160036,-1
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,6,6,0.011617469601333141,0.0,0.011617469601333141,0.016725638671449803,0.2711483346160036,1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,17,17,0.007795505225658417,0.0,0.007795505225658417,0.016563778962661455,0.2711483346160036,1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,17,17,-0.02891474962234497,0.0,-0.02891474962234497,0.018110304449725303,0.2880563519078949,-1
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,5,5,0.07519340515136719,0.0,0.07519340515136719,0.019981918476012394,0.2922856889980328,1
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,9,9,-0.027351897209882736,0.0,-0.027351897209882736,0.01969309391124271,0.2922856889980328,-1
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,8,8,0.013168327510356903,0.0,0.013168327510356903,0.020327514141829157,0.2922856889980328,1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,33,33,0.006456729024648666,0.0,0.006456729024648666,0.01934253490755202,0.2922856889980328,1
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,8,8,0.0033168895170092583,0.0,0.0033168895170092583,0.02045653102121463,0.2922856889980328,1
REACTOME_SARS_COV_1_INFECTION,12,12,0.0024076085537672043,0.0,0.0024076085537672043,0.02022102129606297,0.2922856889980328,1
REACTOME_DEGRADATION_OF_DVL,6,6,0.007495311088860035,0.0,0.007495311088860035,0.021907284974505205,0.30275149563127685,1
REACTOME_CYTOPROTECTION_BY_HMOX1,19,19,0.004347512498497963,0.0,0.004347512498497963,0.021775273274294574,0.30275149563127685,1
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,5,5,-0.05589713901281357,0.0,-0.05589713901281357,0.024460969940713298,0.3128017331127373,-1
REACTOME_REGULATION_BY_C_FLIP,6,6,0.0491995457559824,0.0,0.0491995457559824,0.023524359779106854,0.3128017331127373,1
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,5,5,-0.024553872644901276,0.0,-0.024553872644901276,0.023769121045158062,0.3128017331127373,-1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,14,14,-0.022198865190148354,0.0,-0.022198865190148354,0.0244898154038442,0.3128017331127373,-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,35,35,0.011145664379000664,0.0,0.011145664379000664,0.023114474986550913,0.3128017331127373,1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.03443593531847,0.0,0.03443593531847,0.026482394652819027,0.32161236530627757,1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.025762117467820644,0.0,-0.025762117467820644,0.0268605831497075,0.32161236530627757,-1
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,12,12,0.02081965934485197,0.0,0.02081965934485197,0.0259231023335371,0.32161236530627757,1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,15,15,-0.013848699629306793,0.0,-0.013848699629306793,0.026460255150910262,0.32161236530627757,-1
REACTOME_HEMOSTASIS,146,146,0.0,0.0,0.0,0.027087162439793245,0.32161236530627757,0
REACTOME_GLYCOGEN_STORAGE_DISEASES,6,6,0.037596702575683594,0.0,0.037596702575683594,0.028213060842190513,0.3238580596240187,1
REACTOME_FERTILIZATION,5,5,-0.03735549747943878,0.0,-0.03735549747943878,0.02842882136675846,0.3238580596240187,-1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,6,6,0.011653818190097809,0.0,0.011653818190097809,0.028016326994427354,0.3238580596240187,1
REACTOME_NUCLEOTIDE_SALVAGE,6,6,0.03486866597086191,0.0,0.03486866597086191,0.029237285316683615,0.3286270869595238,1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,16,16,0.0075738627929240465,0.0,0.0075738627929240465,0.030150423668585016,0.33040048235320374,1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,16,0.003894311375916004,0.0,0.003894311375916004,0.030178928993115882,0.33040048235320374,1
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,27,27,0.0032781828194856644,0.0,0.0032781828194856644,0.030702565343135445,0.3318238792854254,1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.01917451247572899,0.0,-0.01917451247572899,0.0317202931192125,0.3342525887437017,-1
REACTOME_ATTENUATION_PHASE,14,14,0.014002974843606353,0.0,0.014002974843606353,0.031453414404407416,0.3342525887437017,1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.07519340515136719,0.0,0.07519340515136719,0.033098293222507104,0.3444674220564628,1
REACTOME_STABILIZATION_OF_P53,5,5,0.006900180131196976,0.0,0.006900180131196976,0.033686885384258784,0.346317614377197,1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,191,191,0.0,0.0,0.0,0.03532807392354252,0.3588140520186307,0
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,6,6,-0.02950472105294466,0.0,-0.02950472105294466,0.03930845368285049,0.3898473700546231,-1
REACTOME_SIGNALING_BY_PDGF,18,18,-0.003345559351146221,0.0,-0.003345559351146221,0.0391614250966759,0.3898473700546231,-1
REACTOME_CELL_CELL_COMMUNICATION,18,18,-0.010548312216997147,0.0,-0.010548312216997147,0.0410470680822462,0.40235672550387847,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,5,-0.020491600036621094,0.0,-0.020491600036621094,0.043537934330962605,0.40590805522118917,-1
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,10,10,-0.016798852011561394,0.0,-0.016798852011561394,0.04276193225083309,0.40590805522118917,-1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,10,10,0.01358798355795443,0.0,0.01358798355795443,0.043741060977224994,0.40590805522118917,1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,5,5,0.008953285403549671,0.0,0.008953285403549671,0.04381688377832528,0.40590805522118917,1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,74,74,0.0,0.0,0.0,0.043682282555395024,0.40590805522118917,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,14,14,-0.005782193038612604,0.0,-0.005782193038612604,0.04587064206032193,0.41567403247301665,-1
REACTOME_GPCR_LIGAND_BINDING,92,92,0.0,0.0,0.0,0.045787634105871604,0.41567403247301665,0
REACTOME_S_PHASE,46,46,0.0,0.0,0.0,0.04635036661027706,0.41567403247301665,0
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.071979820728302,0.0,0.071979820728302,0.05193873735615205,0.44677913868608343,1
REACTOME_HSF1_ACTIVATION,15,15,0.018361426889896393,0.0,0.018361426889896393,0.05035292192123686,0.44677913868608343,1
REACTOME_INTERFERON_GAMMA_SIGNALING,24,24,0.006238839356228709,0.0,0.006238839356228709,0.05184261685336202,0.44677913868608343,1
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,30,30,0.0003978833556175232,0.0,0.0003978833556175232,0.05095161367326192,0.44677913868608343,1
REACTOME_SELENOAMINO_ACID_METABOLISM,12,12,-0.00895702838897705,0.0,-0.00895702838897705,0.053629339250615145,0.4566619493764502,-1
REACTOME_SIGNALLING_TO_ERKS,5,5,-0.04098375886678696,0.0,-0.04098375886678696,0.056623535204841355,0.45865472695977744,-1
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,7,7,0.03443593531847,0.0,0.03443593531847,0.057619394422475656,0.45865472695977744,1
REACTOME_SIGNALING_BY_NOTCH2,6,6,0.03176712151616812,0.0,0.03176712151616812,0.056900291490241756,0.45865472695977744,1
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,5,5,0.028192520141601562,0.0,0.028192520141601562,0.057671887375725275,0.45865472695977744,1
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,6,6,-0.017194848507642746,0.0,-0.017194848507642746,0.05540671115921279,0.45865472695977744,-1
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,64,64,0.0005335691384971142,0.0,0.0005335691384971142,0.057311656971476166,0.45865472695977744,1
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,26,26,0.0,0.0,0.0,0.05485015991234747,0.45865472695977744,0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,8,8,0.008769551292061806,0.0,0.008769551292061806,0.05932026258673665,0.4673549659870934,1
REACTOME_GLYCOGEN_SYNTHESIS,6,6,0.037596702575683594,0.0,0.037596702575683594,0.06099150450087648,0.4753106285401065,1
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,6,6,-0.02617439441382885,0.0,-0.02617439441382885,0.061923533619601664,0.4753106285401065,-1
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,7,7,0.012374546378850937,0.0,0.012374546378850937,0.06258538525261188,0.4753106285401065,1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,29,0.005135200452059507,0.0,0.005135200452059507,0.06228161217495779,0.4753106285401065,1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,5,5,0.0007957667112350464,0.0,0.0007957667112350464,0.06459557553015381,0.4861970551064255,1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,32,32,-0.00897086039185524,0.0,-0.00897086039185524,0.06614525800769225,0.49215192828133136,-1
REACTOME_ONCOGENIC_MAPK_SIGNALING,17,17,-0.004735030233860016,0.0,-0.004735030233860016,0.06655435329071385,0.49215192828133136,-1
REACTOME_RHOH_GTPASE_CYCLE,5,5,-0.036424100399017334,0.0,-0.036424100399017334,0.06845869037785499,0.4932536409276218,-1
REACTOME_DISEASES_OF_GLYCOSYLATION,28,28,-0.008954163640737534,0.0,-0.008954163640737534,0.06746046243117439,0.4932536409276218,-1
REACTOME_TRANSLATION,52,52,-0.004761378280818462,0.0,-0.004761378280818462,0.06814354834412235,0.4932536409276218,-1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,11,11,-0.009899220429360867,0.0,-0.009899220429360867,0.0700377010928705,0.5003540849261849,-1
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,6,6,0.0033168895170092583,0.0,0.0033168895170092583,0.07090112736569414,0.5022659694897492,1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,11,11,0.029602035880088806,0.0,0.029602035880088806,0.07458460397923945,0.5039923420851269,1
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,10,10,-0.006816689856350422,0.0,-0.006816689856350422,0.07504360156162344,0.5039923420851269,-1
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,19,19,0.006090108305215836,0.0,0.006090108305215836,0.07490179889165571,0.5039923420851269,1
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,15,15,-0.004735030233860016,0.0,-0.004735030233860016,0.07532981625471646,0.5039923420851269,-1
REACTOME_RHOC_GTPASE_CYCLE,16,16,-0.003604235127568245,0.0,-0.003604235127568245,0.07199644612976482,0.5039923420851269,-1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,14,14,0.00226629339158535,0.0,0.00226629339158535,0.07500526896785065,0.5039923420851269,1
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,21,21,0.0019823703914880753,0.0,0.0019823703914880753,0.07396294928228318,0.5039923420851269,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,16,16,0.0003978833556175232,0.0,0.0003978833556175232,0.07639737374981607,0.5071101265440547,1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,17,17,0.0,0.0,0.0,0.07749177982939043,0.510356018720126,0
REACTOME_DNA_DAMAGE_BYPASS,16,16,0.01040156465023756,0.0,0.01040156465023756,0.07888596543463737,0.5155106113286767,1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,6,6,-0.03155471198260784,0.0,-0.03155471198260784,0.08060114820830029,0.5226674456892089,-1
REACTOME_RHOF_GTPASE_CYCLE,10,10,-0.010217102244496346,0.0,-0.010217102244496346,0.08132467910480397,0.5233336220255705,-1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,5,5,0.010012525133788586,0.0,0.010012525133788586,0.08207904587835071,0.5241866339049216,1
REACTOME_INFLAMMASOMES,7,7,0.007350444793701172,0.0,0.007350444793701172,0.08284973618404524,0.5251302827304521,1
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,5,5,0.06132280081510544,0.0,0.06132280081510544,0.09500657771097158,0.5395765636513864,1
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,6,6,0.04472765326499939,0.0,0.04472765326499939,0.09176290378117842,0.5395765636513864,1
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,9,9,-0.027351897209882736,0.0,-0.027351897209882736,0.09011090537166647,0.5395765636513864,-1
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,13,13,-0.024996891617774963,0.0,-0.024996891617774963,0.0909782105434217,0.5395765636513864,-1
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,10,10,0.02081965934485197,0.0,0.02081965934485197,0.08784975698860784,0.5395765636513864,1
REACTOME_RAB_GERANYLGERANYLATION,7,7,0.014159232378005981,0.0,0.014159232378005981,0.09498519686140298,0.5395765636513864,1
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,5,5,0.012786287814378738,0.0,0.012786287814378738,0.09754818696529224,0.5395765636513864,1
REACTOME_SYNTHESIS_OF_PA,7,7,0.012074192985892296,0.0,0.012074192985892296,0.09793026600078543,0.5395765636513864,1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,9,9,-0.009377854876220226,0.0,-0.009377854876220226,0.09713453857897451,0.5395765636513864,-1
REACTOME_CELL_JUNCTION_ORGANIZATION,9,9,-0.009377854876220226,0.0,-0.009377854876220226,0.09713453857897451,0.5395765636513864,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,0.009005322121083736,0.0,0.009005322121083736,0.0948082050874709,0.5395765636513864,1
REACTOME_HCMV_LATE_EVENTS,13,13,0.007795505225658417,0.0,0.007795505225658417,0.09448594761351213,0.5395765636513864,1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,22,22,0.005753855453804135,0.0,0.005753855453804135,0.09063038632826725,0.5395765636513864,1
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,8,8,0.00518325692974031,0.0,0.00518325692974031,0.0912027580374768,0.5395765636513864,1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,8,8,0.00518325692974031,0.0,0.00518325692974031,0.0912027580374768,0.5395765636513864,1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,8,8,0.003146386006847024,0.0,0.003146386006847024,0.09402370618543192,0.5395765636513864,1
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,10,10,0.0022568069398403168,0.0,0.0022568069398403168,0.09729509753571187,0.5395765636513864,1
REACTOME_APOPTOSIS,33,33,0.0007957667112350464,0.0,0.0007957667112350464,0.09340501262732963,0.5395765636513864,1
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,7,7,0.0007957667112350464,0.0,0.0007957667112350464,0.08698999144896381,0.5395765636513864,1
REACTOME_SIGNALING_BY_PTK6,17,17,0.0,0.0,0.0,0.09764405789586134,0.5395765636513864,0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,10,10,0.008769551292061806,0.0,0.008769551292061806,0.09951137233382168,0.5412134637252366,1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,10,10,0.008314815117046237,0.0,0.008314815117046237,0.0988809894139561,0.5412134637252366,1
REACTOME_TBC_RABGAPS,7,7,-0.02136637270450592,0.0,-0.02136637270450592,0.1012418527015556,0.5470953963295601,-1
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,5,5,0.0287853442132473,0.0,0.0287853442132473,0.1096647264999395,0.5563806394028217,1
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,9,9,0.0255744569003582,0.0,0.0255744569003582,0.10892290872909544,0.5563806394028217,1
REACTOME_RAF_ACTIVATION,5,5,-0.01627528667449951,0.0,-0.01627528667449951,0.10796893503672862,0.5563806394028217,-1
REACTOME_INFLUENZA_INFECTION,23,23,-0.014838864095509052,0.0,-0.014838864095509052,0.1102201266669884,0.5563806394028217,-1
REACTOME_RHOJ_GTPASE_CYCLE,10,10,-0.01206238940358162,0.0,-0.01206238940358162,0.10789772448343288,0.5563806394028217,-1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,42,42,-0.008022661320865154,0.0,-0.008022661320865154,0.10696121949145168,0.5563806394028217,-1
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,8,8,0.007910782936960459,0.0,0.007910782936960459,0.10493260860706528,0.5563806394028217,1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,24,24,0.000533372163772583,0.0,0.000533372163772583,0.10467782459029551,0.5563806394028217,1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,77,77,0.0,0.0,0.0,0.10878680151700389,0.5563806394028217,0
REACTOME_TNF_SIGNALING,9,9,0.0,0.0,0.0,0.10903304430130677,0.5563806394028217,0
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,9,9,0.0,0.0,0.0,0.10799030546513437,0.5563806394028217,0
REACTOME_ABC_TRANSPORTER_DISORDERS,11,11,0.0,0.0,0.0,0.1122224108699416,0.5631160259723855,0
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,8,8,-0.06224824860692024,0.0,-0.06224824860692024,0.11449742754322988,0.5662112417613013,-1
