gene,proba_de,bf,lfc_mean,lfc_std,proba_up,detection_rate
KLRD1,0.96156,3.219458381475887,0.3687547793579102,5.123017024012872,0.53154,1.0
IL1RN,0.96154,3.2189174256669406,3.49111486328125,3.6429770808195783,0.83182,1.0
PRSS23,0.96126,3.211372265907828,-0.19025993461728097,4.778139656723569,0.48978,1.0
KRT2,0.96122,3.210298661155516,-1.7273549951171876,4.817976319430565,0.35674,1.0
E2F5,0.96114,3.2081546359921527,2.2411486328125,4.472038282415823,0.6911,1.0
GBP4,0.96098,3.203879261904234,2.320527802734375,1.6201532449275509,0.94244,1.0
RFC3,0.96074,3.1974976320074715,-1.653492978515625,4.474692372596638,0.3616,1.0
CADM1,0.96074,3.1974976320074715,0.0019659222984313965,4.765913880833824,0.50288,1.0
IFI27,0.96072,3.1969675198661633,2.9783878125,2.2134812582307912,0.90802,1.0
NCALD,0.96046,3.190099518622389,1.02376720703125,4.5407161211980025,0.58868,1.0
GBP5,0.96016,3.1822285045248058,2.214468095703125,1.6753434228130586,0.92884,1.0
XCL1,0.95994,3.176492452271004,0.3062752306652069,4.926303818402391,0.52602,1.0
IFNG,0.95962,3.168202759881164,1.6053951953125,4.743181925932479,0.63894,1.0
LNX1,0.95954,3.166140171218582,-2.2697218212890626,4.172749885143401,0.28802,1.0
IDO1,0.95952,3.1656251344409907,3.193796474609375,3.574260043704532,0.81622,1.0
SPRY1,0.9595,3.1651103413352617,-1.375516953125,4.711247328777774,0.39066,1.0
IL19,0.95948,3.164595791660347,-2.714958232421875,3.292205247240015,0.2047,1.0
TNFRSF13C,0.95934,3.161000739825183,-1.168893486328125,4.765810091696865,0.40678,1.0
CCNE1,0.95906,3.153846057865231,-0.8135972509765625,4.653837619785244,0.43006,1.0
PRKCZ,0.95904,3.153336803397046,-1.1494213403320312,4.480050052512172,0.4047,1.0
FASLG,0.95894,3.150794096163315,0.596052138671875,4.6248857895881805,0.55314,1.0
S100B,0.9589,3.149778672657446,-1.6278969921875,4.389021652979954,0.35778,1.0
MYO6,0.95882,3.1477506601506247,-0.5699769763183594,4.838170665354001,0.45556,1.0
SLC27A4,0.95878,3.146738067472762,-1.546815634765625,4.448773749744936,0.366,1.0
PER2,0.95868,3.1442106940305123,-1.93617546875,4.2036053934938655,0.32778,1.0
EPHA4,0.95868,3.1442106940305123,-1.2439416552734375,4.433869220855593,0.39316,1.0
PRKCQ,0.95854,3.140682186480032,0.26091970199584963,4.738552807132722,0.5217,1.0
GNG4,0.9583,3.134659752544962,0.10493390300750732,4.6379411987971135,0.51002,1.0
CD70,0.9582,3.1321601849183125,0.9388421508789062,4.3578244583143855,0.58784,1.0
NCKAP1,0.95816,3.131161958882584,-2.2121045361328124,3.995407422822563,0.29284,1.0
G0S2,0.95808,3.129168241778423,-1.5613141259765626,4.5350729559347815,0.37544,1.0
PTGDR,0.95808,3.129168241778423,-0.846543056640625,4.7184725590760355,0.43164,1.0
CD14,0.95806,3.1286703810160477,-1.999393818359375,4.334207763505496,0.31814,1.0
FGFBP3,0.95806,3.1286703810160477,-0.3417211834716797,4.768951338307167,0.4697,1.0
KIF19,0.958,3.1271781596874915,1.7598662646484375,4.207884353276876,0.66164,1.0
CPNE7,0.95794,3.1256879752547695,-1.1157845776367188,4.176308591110462,0.4,1.0
ORC6,0.9579,3.1246956477005097,-0.9785876318359376,4.515327230314292,0.41626,1.0
CCL28,0.95772,3.1202412986738812,-1.18682884765625,4.661707977849528,0.39566,1.0
CA6,0.9577,3.119747490475341,0.010151626644134522,4.601560417141285,0.49796,1.0
OXT,0.95762,3.117774486732712,-0.8702428295898438,4.545187203451851,0.42446,1.0
FGF22,0.9576,3.1172817920058513,-0.36174415222167966,4.53401273496595,0.47154,1.0
S100A8,0.95756,3.116297068531141,-1.918952099609375,4.65900400387838,0.32292,1.0
PRR5,0.95752,3.1153132316314327,2.74820623046875,3.3480602731936804,0.80024,1.0
DENND5B,0.95738,3.1118767601595674,-2.479364287109375,3.5198449003374597,0.2383,1.0
FGFBP2,0.95732,3.11040728739286,-0.8127035852050781,4.844213098001037,0.43726,1.0
CEP250,0.95728,3.1094287349897827,-1.5555614697265625,4.322799024304407,0.36052,1.0
GZMB,0.9571,3.1050360532678885,0.42492831298828126,4.950602432476873,0.54186,1.0
KRT81,0.95696,3.1016316774427186,-0.5973629858398437,4.8589816925101195,0.45148,1.0
GDPD1,0.95692,3.1006609411041928,1.2167190112304687,4.429176295905409,0.61022,1.0
GNG8,0.9569,3.1001758956755143,-0.6421057666015625,4.555962511176647,0.44438,1.0
NDC1,0.95686,3.0992064492993294,-0.8271060107421875,4.488636514173223,0.43036,1.0
PDE6B,0.9568,3.0977538879463022,-0.06331217658042908,4.460691834953592,0.49468,1.0
SLC16A7,0.95678,3.097270128889122,-1.6894981201171875,4.301073304521848,0.35566,1.0
EPHX2,0.95676,3.096786583531398,-0.19612039932250977,4.558044810233285,0.48202,1.0
E2F1,0.95674,3.0963032516750615,-0.5094409545898437,4.503104553184568,0.45378,1.0
PADI4,0.95674,3.0963032516750615,-0.20216859241485596,4.719794516937787,0.48598,1.0
CXCL1,0.9567,3.095337227675677,-1.879742265625,4.427123311101464,0.34538,1.0
FZD3,0.95668,3.094854535137874,-1.1905947338867187,4.3115029689791715,0.39178,1.0
TLE2,0.95664,3.0938897880012046,0.23993405059814454,4.248814836014693,0.52144,1.0
AGMAT,0.95662,3.093407733009218,-0.8989285620117188,4.479326716262673,0.41902,1.0
KIR2DL3,0.95662,3.093407733009218,0.17550235553741456,4.972974424459251,0.52042,1.0
MMP9,0.9566,3.0929258901398375,-2.5985570703125,3.3096726701562074,0.2177,1.0
IL18RAP,0.95658,3.092444259197183,1.1446621533203125,4.377465122477403,0.60228,1.0
BBS1,0.95652,3.0910006359748246,-0.3995216046142578,4.479402982674862,0.4682,1.0
COL6A2,0.9565,3.0905198507856695,-0.6046903283691406,4.524344850420536,0.4476,1.0
PDCD1,0.95642,3.0885988176014543,0.3523539126586914,4.6144772440504145,0.5344,1.0
ITGA1,0.9564,3.0881190852291818,-0.46941683715820315,4.302374183429701,0.46056,1.0
MCOLN3,0.9564,3.0881190852291818,0.028386006984710693,4.565401108498843,0.50614,1.0
CCL3L1,0.95632,3.0862022536392932,0.9942550415039062,4.348520280646517,0.59128,1.0
POLA1,0.95622,3.0838109200048796,-0.7299361987304688,4.30228050233628,0.43514,1.0
DPP4,0.95618,3.0828558456796045,0.8276389916992187,4.418154674823993,0.57562,1.0
FAN1,0.95598,3.078092916232158,0.18195837341308593,4.4184260376682625,0.51678,1.0
ZNF324B,0.95596,3.0776177593173797,-1.0717627124023437,4.309937427133249,0.40322,1.0
CYGB,0.95594,3.0771428082013426,-2.058988271484375,3.9350465512354216,0.29668,1.0
GPC2,0.95594,3.0771428082013426,-1.8954388330078125,4.153922288671994,0.31808,1.0
CHN1,0.95592,3.076668062696839,-0.6738058020019532,4.485557984096126,0.44242,1.0
CTC1,0.9559,3.076193522616916,-0.5013047509765625,4.5161625752427605,0.45612,1.0
MICU3,0.9559,3.076193522616916,0.41340757507324216,4.515938903137648,0.53636,1.0
GNAO1,0.95588,3.0757191877748737,-0.7117989892578125,4.202358044763863,0.43434,1.0
SLC14A1,0.95588,3.0757191877748737,0.3735064300537109,4.294203175847474,0.53852,1.0
NEIL1,0.95586,3.075245057984269,-0.8809303515625,4.133577634379929,0.4225,1.0
SRGAP3,0.95584,3.074771133058906,-0.9122344506835938,4.368426126491211,0.41908,1.0
TYMP,0.95582,3.0742974128128466,1.2547817578125,2.3115539927405377,0.73478,1.0
PAQR3,0.9558,3.073823897060405,-0.07654620483398437,4.670457842629084,0.49374,1.0
ECM1,0.95574,3.0724045749116993,-2.325164404296875,3.5592388835944626,0.25488,1.0
KRT86,0.95574,3.0724045749116993,-1.1137317626953125,4.852024408186607,0.39924,1.0
CRB3,0.95574,3.0724045749116993,-0.6443376538085938,4.277611118195463,0.44144,1.0
BUB1,0.95566,3.0705149970697305,0.869090078125,4.571691052196078,0.5803,1.0
SH2D1B,0.95564,3.0700431106116546,-0.3425061895751953,4.681900311382941,0.47278,1.0
NELL2,0.95558,3.0686286675072485,-1.35631466796875,3.9343174804631387,0.3656,1.0
RASGRF2,0.95556,3.0681575912859236,-0.904784970703125,4.3248949969814,0.42226,1.0
MYBL1,0.95554,3.0676867171670548,0.07868554068565368,4.317986789443896,0.51226,1.0
SERPINE2,0.95552,3.0672160449684447,-0.19142380292892455,4.774199725757421,0.4914,1.0
BLM,0.9555,3.0667455745081336,-0.5490386840820313,4.40976965366463,0.45588,1.0
ZNF667,0.95548,3.0662753056044147,-1.22119810546875,4.224842040280859,0.38758,1.0
POLD1,0.9554,3.0643962419298436,-0.3393375714111328,4.462734160187429,0.47198,1.0
ZNF792,0.9554,3.0643962419298436,0.2183137481689453,4.448946588574135,0.51936,1.0
KISS1R,0.9554,3.0643962419298436,0.08040195571899414,4.258060864101353,0.50544,1.0
GNG7,0.95532,3.062520388687486,-0.4424488098144531,4.490562828804845,0.46484,1.0
IRF6,0.9553,3.0620519256564402,2.1490452880859374,3.6031826716641264,0.72224,1.0
COLGALT2,0.95516,3.058778267510651,-0.08353974225997925,4.540423474766769,0.49622,1.0
KLRC1,0.95516,3.058778267510651,0.0434935328245163,4.411785551236873,0.50946,1.0
CCL7,0.95514,3.058311397503037,2.0609657666015626,4.012309831882558,0.70164,1.0
ZBTB16,0.95514,3.058311397503037,-0.5173853784179687,4.389748029309233,0.461,1.0
IFNLR1,0.95512,3.0578447258226915,-0.3652945184326172,4.432496844237803,0.47072,1.0
CD8B,0.9551,3.057378252292482,-0.32118803466796875,4.548030656862498,0.47212,1.0
STX1A,0.95506,3.056445898975131,-1.2408919970703125,4.247779495849197,0.38604,1.0
ZNF519,0.95506,3.056445898975131,-1.1478136645507813,4.113513776365105,0.3924,1.0
PIK3C2B,0.95504,3.055980018834904,-0.30525106201171875,4.302919429557765,0.47328,1.0
SLC41A1,0.95498,3.054583562374473,-0.7492276806640625,4.438237481819416,0.43188,1.0
IL1B,0.95488,3.052260070945482,-2.61827041015625,3.8246364283811634,0.25824,1.0
ZKSCAN8,0.95488,3.052260070945482,-2.039972373046875,3.764127531922969,0.2952,1.0
DERL3,0.95488,3.052260070945482,-0.48222956481933593,4.1949250726996485,0.45478,1.0
WNT7A,0.95488,3.052260070945482,-0.2514119366455078,4.483322804152871,0.47472,1.0
IL12RB2,0.95478,3.0499414806003227,0.9692223388671874,4.1659915549561335,0.59016,1.0
MMP7,0.9547,3.048090122514999,-1.186157490234375,4.468688742823323,0.39568,1.0
BLK,0.95466,3.047165611068436,-0.3947688677978516,4.4980997335422215,0.4682,1.0
CD160,0.95464,3.0467036466419044,-0.6706668688964844,4.486148074318835,0.44186,1.0
C1QB,0.95464,3.0467036466419044,0.3853290133666992,4.346124601464832,0.53052,1.0
ADAMTS10,0.95458,3.0453189164911625,-1.389627216796875,4.070417038856384,0.3644,1.0
COL9A3,0.95456,3.044857726913487,-0.7556829174804688,4.644211994189995,0.43246,1.0
HBA1,0.95456,3.044857726913487,0.5065811022949219,4.586751109777777,0.54698,1.0
PTGDS,0.95456,3.044857726913487,0.14884508293151855,4.586174347022484,0.51632,1.0
TCTN1,0.95452,3.043935927442681,-0.3914454064941406,4.515353792199969,0.46262,1.0
AQP3,0.9545,3.0434753172088977,-1.1793099853515625,4.3269395837676194,0.3855,1.0
NCR1,0.95444,3.042094642474842,0.1148014331817627,4.3742873801414115,0.51252,1.0
PARP16,0.95442,3.041634802320787,-0.2124468169593811,4.8863320397910766,0.48354,1.0
GPAM,0.9544,3.0411751542633665,-0.17803203247070312,4.340148982369655,0.4849,1.0
TOP2A,0.95438,3.040715698133711,-1.72569365234375,3.9304783041648363,0.32614,1.0
MNDA,0.95436,3.040256433763169,2.25740755859375,2.9281720682498844,0.7624,1.0
LIPT2,0.95436,3.040256433763169,-0.3844621307373047,4.346722872395241,0.46256,1.0
CROT,0.95432,3.0393384796259344,0.62474306640625,4.776022289884891,0.5701,1.0
MAD2L1,0.9543,3.03887978952305,0.35940940216064454,4.297087290073769,0.5252,1.0
RAB27B,0.9543,3.03887978952305,0.040901212916374205,4.3929046196146775,0.50478,1.0
TNFRSF13B,0.95428,3.0384212905068884,0.46486074462890625,4.663389262111631,0.5443,1.0
HFE,0.95426,3.0379629824099057,2.267500078125,3.4215479520080705,0.74738,1.0
PRKACB,0.95426,3.0379629824099057,-0.5732308422851562,4.30009110494511,0.44336,1.0
NPHP1,0.95424,3.037504865064776,-0.17962463119506836,4.397995360956289,0.48594,1.0
P2RX5,0.95422,3.037046938304392,0.30205865173339846,4.888463622298728,0.5283,1.0
FDXR,0.95422,3.037046938304392,0.05019561737060547,4.279506799488907,0.50554,1.0
CCL3,0.9542,3.0365892019618683,1.06720181640625,4.0661995330325595,0.597,1.0
PLCD1,0.95416,3.0356742998639294,0.6913197082519531,4.193080715787311,0.5651,1.0
VIPR2,0.95416,3.0356742998639294,-0.5829195764160157,4.233468307198717,0.44682,1.0
PSAT1,0.95416,3.0356742998639294,0.4411359130859375,4.155916204257593,0.5463,1.0
DAPK2,0.9541,3.0343033706912994,-1.21238490234375,4.112615808225823,0.3898,1.0
ZNF512B,0.9541,3.0343033706912994,-0.7686791577148437,4.612156441405126,0.43946,1.0
OTUD7B,0.95406,3.033390365291409,0.24276918470859526,4.293690519728445,0.52534,1.0
FOXP3,0.95402,3.0324781162540884,-1.623479453125,3.831247967532048,0.34156,1.0
COQ3,0.954,3.0320222749591905,-0.41575648132324217,4.439844123965695,0.467,1.0
NR1D1,0.95392,3.0302007941020705,-1.0609060034179687,3.9422201884739665,0.39402,1.0
MYB,0.95392,3.0302007941020705,-0.46025876159667967,4.542189888341139,0.46266,1.0
ELOVL4,0.9539,3.029745894148559,-0.28497420837402343,4.424446930189309,0.4755,1.0
HBA2,0.9539,3.029745894148559,-0.030634187335968018,4.440102175380232,0.49762,1.0
CD27,0.95388,3.0292911819721624,-1.2898898681640625,4.244775123225929,0.37214,1.0
NEO1,0.9538,3.0274742077764305,1.261734541015625,4.0264273006454605,0.62178,1.0
CXCR3,0.95376,3.0265668431074957,-0.6067290087890626,4.276786449165874,0.44342,1.0
CXCL3,0.95374,3.026113440812491,-1.1304394165039062,5.024460069623332,0.40204,1.0
AMT,0.95372,3.0256602249947306,-1.5502486376953124,3.8649144078587083,0.33898,1.0
VCAN,0.9537,3.025207195492678,-2.638886494140625,3.6493413180212673,0.2454,1.0
ANO9,0.95362,3.0233969374181293,0.21769472671508788,4.115451555535607,0.52242,1.0
CCND1,0.9536,3.022944837078876,-1.203223671875,4.021400076675988,0.37766,1.0
ST3GAL3,0.95358,3.0224929220904917,-0.2875806558227539,4.427074939804673,0.47314,1.0
PTPN14,0.95356,3.022041192292898,-0.7121781896972657,4.1783758572254515,0.43556,1.0
BCL9,0.95346,3.0197853155784538,-2.1135484423828124,3.376546244937449,0.2645,1.0
ORC5,0.95344,3.0193346935754852,-0.5120810913085938,4.427407615106068,0.45974,1.0
EFNA3,0.9534,3.018434001639126,-0.7017350341796875,4.155306346399725,0.43472,1.0
NRG2,0.95338,3.017983931389065,-2.298832236328125,3.1746474394558573,0.23336,1.0
CCL4,0.95336,3.0175340447403136,1.1139345654296875,3.9753553372470334,0.60574,1.0
CDC14B,0.95336,3.0175340447403136,0.1288873557472229,4.225731871096827,0.51132,1.0
SMAD5,0.95334,3.017084341535046,-1.927809912109375,3.6386591738438274,0.29946,1.0
SDS,0.95334,3.017084341535046,1.7113894921875,3.9386024238180237,0.67704,1.0
PDGFD,0.95334,3.017084341535046,0.33335277740478514,4.57056736127163,0.53464,1.0
KCNJ15,0.95332,3.0166348216156407,-2.78796365234375,3.226844010323415,0.1966,1.0
ABCB1,0.95332,3.0166348216156407,-0.6335898767089844,4.726608237481915,0.44588,1.0
F2R,0.9532,3.0139415423009868,-0.4699950634765625,4.096948682555734,0.45464,1.0
EXTL2,0.95316,3.0130452417035247,-1.1677081494140624,4.275184099432677,0.38086,1.0
GZMH,0.95316,3.0130452417035247,-0.044323797473907474,4.6502909530321315,0.50106,1.0
CXCL9,0.95314,3.012597364297208,2.375730400390625,3.1425892530041692,0.77746,1.0
ARHGEF26,0.9531,3.011702154491345,-0.007487790489196777,4.248909826560642,0.5041,1.0
EPHA1,0.95306,3.010807670326086,-1.0447467065429688,3.826261687189615,0.3928,1.0
PITPNM2,0.95302,3.009913910562091,-1.1569108374023438,3.950396495359802,0.38438,1.0
ATP6V0E2,0.95302,3.009913910562091,-0.5182130627441406,4.704578710851943,0.4485,1.0
MRPS24,0.95298,3.0090208739631965,-0.7768540307617188,4.17080826278184,0.4266,1.0
PCBP4,0.95292,3.0076826723030434,-0.6403067492675781,4.190222613190424,0.44308,1.0
ATP1A3,0.9529,3.00723696533177,-1.0225879418945312,4.014553358309851,0.40578,1.0
TNFAIP6,0.95286,3.006346090842626,1.210225400390625,4.57514934308153,0.60602,1.0
DEPDC1B,0.95284,3.0059009230188485,-0.20023931263923644,4.115035782482488,0.4791,1.0
YES1,0.95282,3.0054559346053225,0.20353249114990235,4.115958608542343,0.52362,1.0
NLRX1,0.9528,3.00501112544958,-1.5061692041015624,3.788425819254096,0.3508,1.0
SPP1,0.9528,3.00501112544958,-0.20428812744140626,3.894624745448717,0.47822,1.0
ACOT4,0.9528,3.00501112544958,-0.06979950859069824,4.088235314844046,0.4914,1.0
ICOS,0.95276,3.0041220443025534,0.8702083154296875,4.254415801950019,0.59054,1.0
ABCB4,0.95274,3.0036777720073,-0.9228702978515625,4.3018944526909735,0.41074,1.0
SLC19A2,0.95268,3.0023460264148354,1.6351623974609375,4.012556077823685,0.65858,1.0
GNLY,0.95266,3.0019024678107487,0.5019571643066406,4.850860847141076,0.55214,1.0
ZNF530,0.95266,3.0019024678107487,-0.14854468200683593,4.30537988588957,0.4823,1.0
BEST4,0.95258,3.000130012337988,-1.1466531518554688,3.8899754912823576,0.38178,1.0
MATK,0.95258,3.000130012337988,-0.9822152783203125,4.060465127702017,0.41196,1.0
COL1A1,0.95252,2.9988025344142755,-0.4489657440185547,4.139467455529197,0.45556,1.0
DYNLRB2,0.95252,2.9988025344142755,0.05428407614946365,4.0336521424466065,0.50526,1.0
CHRNA6,0.9525,2.998360395960261,0.27713538818359373,4.206561713010559,0.52328,1.0
PIF1,0.95248,2.9979184343506904,-1.1318041528320313,4.127825290059787,0.38916,1.0
KALRN,0.95246,2.997476649436347,-1.0782029833984375,3.972773743521736,0.39626,1.0
C1QA,0.95244,2.9970350410682025,1.0058378002929687,4.1496256616714,0.5945,1.0
NAPEPLD,0.95244,2.9970350410682025,-0.8465672436523437,3.92128619031433,0.41826,1.0
KIF18A,0.95244,2.9970350410682025,-0.8040020922851563,3.9831844950414474,0.42148,1.0
EFCAB7,0.95242,2.9965936090974172,-0.22219328880310057,4.442502099947266,0.48246,1.0
PARD6A,0.9524,2.996152353375334,-0.901688359375,4.108243943326652,0.4101,1.0
SARS2,0.95238,2.9957112737534883,0.6465624633789062,4.1803879376290425,0.56496,1.0
COL23A1,0.95236,2.9952703700836016,-0.37276296997070313,4.504730009192407,0.47218,1.0
TBXA2R,0.95236,2.9952703700836016,-0.3004793020629883,3.9844128480516723,0.47116,1.0
RGS17,0.9523,2.9939487133057057,2.180531689453125,2.8297159524593987,0.78444,1.0
GFI1,0.95228,2.993508511964593,-0.018026162300109862,4.210325549093292,0.49788,1.0
PLEKHG1,0.9522,2.9917494572630092,-0.45929656494140625,4.314593561731281,0.45674,1.0
CCL20,0.95216,2.990870978254166,-0.6323431408691407,4.170394025974434,0.43982,1.0
HILPDA,0.95214,2.9904320003225786,-1.1774864282226563,3.832234402543633,0.3862,1.0
NOG,0.95214,2.9904320003225786,-1.0649303247070312,3.75640073600473,0.39134,1.0
NTHL1,0.95212,2.9899931965780735,-1.1967624658203124,4.1053998157644385,0.37842,1.0
ROBO3,0.95206,2.988677829009206,-0.8781147778320313,3.844714683751319,0.40764,1.0
SPTBN4,0.95204,2.988239720556093,1.4916276318359376,4.0122975289811835,0.64852,1.0
PLEKHA5,0.95202,2.987801785562504,-1.4070665087890626,3.8703177725035265,0.36172,1.0
OSBPL7,0.95202,2.987801785562504,-1.1256483154296875,3.964419868455889,0.38888,1.0
SERPINB2,0.95196,2.9864890198901297,-0.9378963256835937,4.332764419342369,0.41904,1.0
SLA2,0.95196,2.9864890198901297,0.18723166229248048,4.445215555615407,0.52074,1.0
KRT18,0.95194,2.9860517772867867,-0.34986647064208987,4.161991473205219,0.46922,1.0
CHST10,0.95192,2.9856147074199457,-1.450932646484375,3.681589819085071,0.35088,1.0
EHD3,0.95192,2.9856147074199457,0.15472359329223634,4.083364745026917,0.51778,1.0
CCL23,0.9519,2.9851778101455433,-0.1226994857788086,4.075984796678235,0.48816,1.0
KLF5,0.95186,2.984304532798702,1.2921232177734374,3.961960976283186,0.63274,1.0
LEF1,0.95182,2.9834319440973376,-0.5233315246582031,4.088915257435207,0.45152,1.0
EXOSC5,0.9518,2.982995907630455,-0.38986214599609376,4.635441381788181,0.46994,1.0
HBD,0.95178,2.982560042895393,0.24327575424194336,4.160195856404841,0.52668,1.0
ZNF551,0.95176,2.9821243497493417,0.5602701501464844,4.484869739201445,0.55978,1.0
RAB37,0.95172,2.981253477653898,-0.7057173303222656,3.930242811518814,0.43272,1.0
NUF2,0.9517,2.9808182984197704,1.460196279296875,4.014875604897687,0.6399,1.0
SIGLEC7,0.95166,2.9799484528681854,-2.052398671875,3.2356665483325435,0.25458,1.0
RGS16,0.9516,2.9786449647062168,-0.6849458349609375,3.9142148129103957,0.43804,1.0
PLK2,0.9516,2.9786449647062168,0.15917943305969237,4.152550058243223,0.51434,1.0
SLC2A5,0.95154,2.9773430093501863,-1.0793942358398438,4.1887994109900655,0.3939,1.0
DCLRE1A,0.95152,2.9769093641972253,-0.83628013671875,3.8738004879484524,0.41396,1.0
CENPL,0.95152,2.9769093641972253,0.5027636755371093,4.3146112602626685,0.54642,1.0
HPGD,0.9515,2.9764758887927667,-1.350732255859375,3.779687764821791,0.36064,1.0
ANAPC1,0.9515,2.9764758887927667,-0.9198272778320312,3.884436846557505,0.40966,1.0
KCNG1,0.95148,2.9760425829964583,-1.4202759033203125,4.023797543483975,0.35314,1.0
HBG1,0.95148,2.9760425829964583,-0.09809887196540833,4.398834243872928,0.4926,1.0
BDH1,0.95146,2.97560944666812,-0.90613650390625,4.551341027863498,0.42136,1.0
SCT,0.95144,2.9751764796677462,1.7547580078125,3.5671436837588146,0.6963,1.0
SMPD3,0.9514,2.9743110530917334,1.8343761572265624,3.498132399677535,0.70266,1.0
RAB39B,0.9514,2.9743110530917334,-0.6560672424316406,4.698493150232651,0.44354,1.0
CD8A,0.9514,2.9743110530917334,-0.3620314953613281,4.179955198562713,0.46992,1.0
TMOD1,0.95132,2.9725822257341714,-1.0650304028320312,3.699488653277766,0.38804,1.0
MYO18A,0.95132,2.9725822257341714,-0.8549517114257813,3.7196618305472513,0.41136,1.0
CCL5,0.9513,2.972150440123868,-0.1642856111907959,4.105796331919749,0.48666,1.0
ADAMTS17,0.95126,2.971287373407154,0.27781760330200195,4.042787085459489,0.52752,1.0
IGFBP3,0.95124,2.9708560920239933,1.0273951953125,4.209026318538385,0.60366,1.0
MAPK13,0.95124,2.9708560920239933,-0.8790341064453125,3.9927324085869933,0.4253,1.0
TNFRSF10A,0.95124,2.9708560920239933,0.03512768530845642,3.8961871624833257,0.50128,1.0
ITGA2B,0.95122,2.970424978440082,-0.8988368920898437,3.967610354976692,0.4073,1.0
XRCC2,0.95122,2.970424978440082,-0.17009446223258973,4.027380340266835,0.48508,1.0
FITM2,0.95122,2.970424978440082,0.04131600654602051,4.095964775328041,0.50382,1.0
OSBPL5,0.9512,2.9699940325174716,1.7407094775390626,3.441941937899038,0.69976,1.0
PCOLCE,0.95118,2.969563254118378,-1.4363624658203125,3.781317206993826,0.3486,1.0
SLC27A2,0.95116,2.9691326431051928,0.3483038391113281,4.006640525783142,0.53162,1.0
KLRB1,0.95114,2.968702199340474,-0.21319585334777832,4.33839543494946,0.48432,1.0
ZNF233,0.95106,2.966982094023331,-1.0146118359375,4.018966490343075,0.39414,1.0
SCMH1,0.95102,2.966123041294447,-0.7423038623046875,3.841324999195596,0.42692,1.0
ZNF154,0.95102,2.966123041294447,-0.48449454040527345,4.0327062729719705,0.45424,1.0
TNKS1BP1,0.95098,2.965264653730064,-0.9996728759765625,3.678784085015285,0.39346,1.0
GCHFR,0.95086,2.962693471155877,-1.10800974609375,3.8150211372364984,0.39226,1.0
PERP,0.95086,2.962693471155877,-0.5351037731933593,4.010767924293206,0.4528,1.0
CD19,0.95086,2.962693471155877,-0.37216552185058593,4.312006349931048,0.46234,1.0
CD79B,0.95082,2.9618377333947254,-1.5483690283203124,3.82319766470273,0.34836,1.0
CDKN2C,0.95078,2.9609826553839276,-1.7452592578125,3.5372167297654045,0.31172,1.0
PGAM5,0.95074,2.9601282360485675,-0.7818030932617187,3.944358800266706,0.427,1.0
PAXIP1,0.95074,2.9601282360485675,-0.45382940795898435,4.035052920544736,0.45722,1.0
ACTR5,0.95072,2.959701273048979,-0.8480465966796875,3.9930389157081856,0.42516,1.0
CXCR5,0.95072,2.959701273048979,-0.005493385772705078,4.09265340494712,0.50154,1.0
LSR,0.9507,2.95927447431634,-1.235062490234375,4.003270052590265,0.37824,1.0
