gene,proba_de,bf,lfc_mean,lfc_std,proba_up,detection_rate
CCL2,0.97008,3.4788513892171458,2.31960109375,3.7522568188523295,0.79552,1.0
TNFSF13B,0.96892,3.4396175236435846,3.0556884765625,2.134667623750978,0.93358,1.0
KRT2,0.96758,3.3960225925164984,-2.49775859375,5.32426714949795,0.28914,1.0
VCAN,0.96732,3.3877660910917062,-3.784239912109375,3.7094421443086874,0.15846,1.0
CCL7,0.9673,3.3871336072852953,2.74887861328125,3.7089726248578527,0.81296,1.0
PGAP1,0.9671,3.38082924495159,1.866520224609375,2.7906012850950543,0.7828,1.0
ARHGEF35,0.96708,3.3802008463155526,-3.72376197265625,3.0615257846985764,0.10486,1.0
LAG3,0.96606,3.3486316842788226,3.81073626953125,3.3836469585831574,0.86166,1.0
SOCS1,0.96568,3.3371042417731096,1.8970711669921876,2.2833561747919773,0.82562,1.0
E2F5,0.96534,3.326894086603538,3.282992451171875,3.920389332537457,0.80158,1.0
BDH1,0.96508,3.319151268485846,-2.0888903369140626,4.052097187071412,0.24182,1.0
GBP5,0.96496,3.315596383634487,2.1638422119140626,1.4251131558367067,0.9463,1.0
CXCL9,0.96452,3.302661410822127,3.69389908203125,3.5971553704654866,0.84356,1.0
KLRC2,0.96418,3.292771602539301,-0.22634656616210938,5.721699932940526,0.48852,1.0
NELL2,0.96414,3.29161404410473,-1.8579563330078126,4.685581238852461,0.3504,1.0
CD14,0.96372,3.279534170741436,-2.359775986328125,3.7789652329505663,0.23392,1.0
NOG,0.96326,3.2664572851862927,-0.8895751306152344,5.043285464307061,0.44042,1.0
CA6,0.96324,3.265892304443999,0.5022657794189453,5.086360685630216,0.54368,1.0
KLF5,0.9631,3.261945697520336,2.1511943603515626,4.316736362576667,0.7191,1.0
IGFBP4,0.96276,3.2524207071446973,2.1863928369140626,2.2424991977152136,0.86524,1.0
MMP7,0.96272,3.2513056216546516,-2.896923271484375,4.03705507568726,0.22808,1.0
CCL3L1,0.96198,3.2308813233685165,0.32530659755706787,5.845548539441003,0.51706,1.0
GBP4,0.96174,3.2243391798537386,2.23750619140625,1.5873202864753528,0.9413,1.0
IL1RN,0.96156,3.219458381475887,4.41639509765625,3.1921225252796677,0.90468,1.0
PTGDR,0.96142,3.215677350761531,-1.4032428247070312,4.855712780443076,0.38876,1.0
XCL1,0.96136,3.2140609392587267,-0.557170129699707,4.910462518917685,0.45724,1.0
UBAC1,0.96128,3.2119094672872848,-1.7435535693359374,1.278814680089403,0.04022,1.0
CATSPER1,0.96104,3.2054805526387855,-2.326842265625,4.799090171808727,0.29036,1.0
FGF9,0.96088,3.201215686079617,-1.6521562060546875,4.701535531628999,0.36078,1.0
KRT86,0.9608,3.1990895239693566,-1.5575066650390625,4.791077117046218,0.37576,1.0
CXCL1,0.96064,3.194849656820991,-1.99034251953125,4.6140632444404135,0.32782,1.0
S100B,0.96044,3.1895730060380636,-0.9909077612304688,4.839708597501839,0.42202,1.0
XCL2,0.9604,3.188520746086664,-0.4924161942863464,4.926402976980725,0.46766,1.0
IL4I1,0.96026,3.184845844002818,1.74403330078125,2.94092505012514,0.76576,1.0
IFNG,0.96014,3.1817057923779197,1.0432288403320313,4.910814659295287,0.58092,1.0
GPC2,0.96012,3.1811833315563947,-1.2818301171875,4.710907828253072,0.40012,1.0
SIGLEC7,0.96006,3.17961745452117,-2.566435869140625,2.8526136685657955,0.1641,1.0
CPNE7,0.95978,3.1723397071880153,-2.01021462890625,4.5754571447267764,0.34924,1.0
FGFBP3,0.9595,3.1651103413352617,-0.9046908190917968,4.9648515829379045,0.41998,1.0
KRT81,0.95948,3.164595791660347,-1.8841685791015625,4.776465835207177,0.34168,1.0
NEIL1,0.95932,3.160488128961604,-1.2182755712890625,4.690968144466589,0.41254,1.0
SPRY1,0.95928,3.159463630828911,-1.812785146484375,4.423613590740676,0.34852,1.0
AKAP12,0.95908,3.1543555505501453,-1.0284632421875,4.612004563510771,0.41036,1.0
FN3K,0.95902,3.152827786912572,-1.919276787109375,3.954175450010168,0.31476,1.0
CD79B,0.95892,3.150286266114014,-2.3483990771484375,3.713938701796028,0.24094,1.0
PDE6B,0.95892,3.150286266114014,-0.027336972599029542,4.6896098620971784,0.49494,1.0
ATP1A3,0.9589,3.149778672657446,-1.715535634765625,4.556974829338462,0.34258,1.0
ROBO3,0.95886,3.1487641946002625,-0.7455562060546875,4.709087981285584,0.4367,1.0
S100A8,0.95884,3.148257309539361,-1.98053625,4.297418555430799,0.27576,1.0
CHN1,0.95858,3.141689166780792,-0.5260721258544921,5.486654312080717,0.46536,1.0
ITGA1,0.95842,3.137666812827106,-0.9264729040527344,4.655219993988586,0.42424,1.0
MYO6,0.95842,3.137666812827106,-0.2812551257324219,4.580581815992291,0.48676,1.0
G0S2,0.9584,3.137165060093968,-1.8633145947265626,4.478712405907415,0.33696,1.0
MCOLN3,0.95836,3.136162246516391,0.48880573028564456,4.813157160187575,0.54082,1.0
NCAPH,0.95828,3.1341593807082173,-1.788282958984375,4.441175229371286,0.34934,1.0
GP9,0.95828,3.1341593807082173,0.15124656089782715,4.881250002529227,0.50272,1.0
TNFRSF13C,0.95814,3.130663188062977,-1.9924830712890624,4.051740275178248,0.30342,1.0
CCNE1,0.95796,3.1261844774369583,-0.14878691612243652,4.613577993999427,0.49212,1.0
ADAMTS10,0.95792,3.1251916987475874,-1.1512341381835938,4.905291048610742,0.40266,1.0
CD160,0.9577,3.119747490475341,-0.6641755688476563,4.431418512451277,0.44644,1.0
KIF19,0.95762,3.117774486732712,0.9837617724609375,4.768254991678771,0.59048,1.0
MYB,0.95746,3.1138391349531718,-1.0286392517089844,4.778401484070649,0.4145,1.0
COL6A2,0.95744,3.113348210872613,-0.7201869189453125,4.593486355213223,0.44268,1.0
FBLN5,0.95742,3.112857507185059,-0.34213956954956054,4.911025292258068,0.4732,1.0
MMP9,0.95736,3.1113867164076714,-2.962526806640625,3.1265075485572877,0.18166,1.0
GPR55,0.95736,3.1113867164076714,-1.8060705126953125,4.30903636342251,0.3141,1.0
STX1A,0.95724,3.1084510575541935,-1.149386357421875,4.357162259372202,0.3921,1.0
POMK,0.95714,3.1060106811992307,-1.9779110400390625,3.738200000777994,0.30032,1.0
FST,0.95708,3.10454906476298,-0.6421943121337891,4.474047103136936,0.44874,1.0
CCR9,0.95696,3.1016316774427186,-0.5471593328857421,4.494454624040722,0.45244,1.0
WNT7A,0.9569,3.1001758956755143,-0.97492724609375,5.209168276265325,0.41208,1.0
CXCR6,0.95672,3.0958201331223263,-0.52013416015625,4.360893103317662,0.4654,1.0
TTLL11,0.95652,3.0910006359748246,-0.9726158447265625,4.703947002567295,0.41034,1.0
NCALD,0.9565,3.0905198507856695,0.4211519895172119,4.876520106128519,0.54144,1.0
EPHX2,0.95646,3.0895589130672083,-0.0678319478225708,4.709459363741193,0.49348,1.0
IL1B,0.95642,3.0885988176014543,-2.64661896484375,3.682652917131127,0.2396,1.0
RGS9,0.95624,3.0842887694559993,-0.0815708095550537,4.529503761785449,0.49736,1.0
PDE7B,0.95618,3.0828558456796045,-1.27607109375,4.373321113718461,0.3875,1.0
NEO1,0.95612,3.0814247927795693,-0.1393952861881256,4.425940830539709,0.4948,1.0
PLCG1,0.956,3.0785682791331395,0.6616789794921875,4.422363417192574,0.55848,1.0
PDGFD,0.95592,3.076668062696839,-0.2343926351928711,4.848386685480268,0.486,1.0
VCAM1,0.95586,3.075245057984269,-1.1956986352539063,4.700179610121505,0.3999,1.0
FGF22,0.9558,3.073823897060405,-1.3906202197265625,4.2066404181499335,0.37046,1.0
TBXA2R,0.9557,3.071459379221044,0.22391707443237305,4.357544460117722,0.51844,1.0
PRSS23,0.95568,3.070987086544967,-1.2863143212890624,4.379774590871847,0.39012,1.0
S1PR5,0.95568,3.070987086544967,-0.5682432971191407,4.591369419795053,0.4621,1.0
CD8B,0.95562,3.0695714269872973,-0.6184847717285156,4.717948162961302,0.4535,1.0
P2RX5,0.95556,3.0681575912859236,-0.6333796435546875,4.538960482134708,0.45538,1.0
ST3GAL3,0.9554,3.0643962419298436,-0.9662269219970703,4.4006148882381275,0.4075,1.0
AGBL3,0.95538,3.0639269780920033,-0.8237622802734375,4.390102602656196,0.42696,1.0
EDAR,0.95538,3.0639269780920033,-0.37752506134033204,4.396973744441736,0.46216,1.0
ZNF512B,0.95536,3.0634579147256265,-0.7035262036132812,4.643548054783054,0.4365,1.0
AQP3,0.95534,3.062989051650708,-1.2293321899414063,4.652596253493727,0.39524,1.0
BBS1,0.95532,3.062520388687486,-1.31865134765625,4.06999645729414,0.37346,1.0
IL18RAP,0.9551,3.057378252292482,1.3912242895507811,3.96953044683517,0.65062,1.0
CXXC5,0.95504,3.055980018834904,-1.9984597119140626,2.4916197806685636,0.18398,1.0
CX3CR1,0.9549,3.0527243764475234,-1.8532759033203126,4.034861985083539,0.31308,1.0
LNX1,0.95474,3.049015411899324,-0.4896277597045898,4.214047987170609,0.45434,1.0
DACT1,0.95432,3.0393384796259344,-3.036766962890625,3.0018304127912607,0.13746,1.0
PCBP4,0.9543,3.03887978952305,-1.1720308520507812,4.426076600383925,0.3897,1.0
CHRNA6,0.95428,3.0384212905068884,1.564740400390625,4.796197116076485,0.62884,1.0
HBA1,0.95414,3.035217133775832,0.5002901713562011,4.483518574394934,0.54918,1.0
YES1,0.95414,3.035217133775832,0.09588114027023316,4.416181291292906,0.51546,1.0
CADM1,0.95412,3.0347601574402217,-0.9662612548828124,4.296511608248288,0.42168,1.0
AQP11,0.95412,3.0347601574402217,-0.6811703344726563,4.429047542269603,0.4358,1.0
CTLA4,0.9541,3.0343033706912994,0.18847372955322267,4.336979165071963,0.5319,1.0
IGFBP6,0.954,3.0320222749591905,1.3341154223632812,3.8968716199824884,0.6333,1.0
KRT1,0.95396,3.031111157994398,-0.47452362731933595,4.285088432458623,0.45738,1.0
GMPPB,0.95392,3.0302007941020705,-1.9789092724609374,3.7835512529309843,0.30302,1.0
COL9A3,0.95392,3.0302007941020705,-0.5320782290649414,4.459129270598142,0.45852,1.0
KCNG1,0.95388,3.0292911819721624,-2.319395791015625,3.683843780693815,0.24124,1.0
SDS,0.95382,3.0279281704744863,2.162179951171875,3.6551157117884636,0.73838,1.0
OXT,0.95382,3.0279281704744863,-1.3315354077148438,3.995405107573782,0.3688,1.0
KRT18,0.95382,3.0279281704744863,-0.6850868811035157,4.308243350836552,0.43256,1.0
DAPK2,0.9538,3.0274742077764305,-1.3637390405273437,4.213866039780639,0.36508,1.0
IL12RB2,0.95368,3.0247543521450058,0.6190242810058594,4.813167822380618,0.55196,1.0
RASGRF2,0.95364,3.023849223268538,-0.5131732064819335,4.934774902492925,0.456,1.0
PDGFRB,0.95362,3.0233969374181293,-0.8655610131835938,4.448379716391868,0.41802,1.0
ACSM1,0.95362,3.0233969374181293,0.23644313980102538,4.573142249292715,0.52242,1.0
INCENP,0.95362,3.0233969374181293,0.11056078018188477,4.09488189330725,0.51268,1.0
FASLG,0.9536,3.022944837078876,0.3298209164428711,4.084881935711458,0.54758,1.0
COL19A1,0.95358,3.0224929220904917,-0.725184619140625,4.404915001950873,0.4384,1.0
PLAU,0.95356,3.022041192292898,-1.843505107421875,3.4318477070718716,0.27476,1.0
TOP2A,0.95354,3.021589647526224,-0.2445225641441345,4.243817465958494,0.47364,1.0
KISS1R,0.9535,3.0206871124471633,-0.6257364733886719,4.242776319477744,0.4413,1.0
ZFYVE9,0.95346,3.0197853155784538,0.021176162033081054,4.1878960875926765,0.50024,1.0
INSL3,0.95336,3.0175340447403136,0.4932349634552002,4.199845608830501,0.55038,1.0
MARS2,0.95334,3.017084341535046,0.1341003624343872,4.527330423623834,0.51864,1.0
ST6GALNAC3,0.95332,3.0166348216156407,-1.313057216796875,3.8359261027462646,0.36452,1.0
RPS6KA2,0.9533,3.0161854848246814,0.10295008304595947,4.152810643568802,0.5082,1.0
KLHL3,0.95328,3.015736331004946,-0.407289635925293,4.266046004421757,0.45764,1.0
XRCC2,0.95326,3.0152873599994217,-1.3525940795898437,3.7735793319616993,0.35312,1.0
GNG4,0.95318,3.0134933009861804,-0.875118798828125,4.105629412061885,0.41756,1.0
CCR6,0.95318,3.0134933009861804,0.23130249923706056,4.363001262115528,0.54164,1.0
SPP1,0.95314,3.012597364297208,-0.5507980557060241,4.401020089701417,0.45132,1.0
LEF1,0.9531,3.011702154491345,-0.09256593322753906,4.377089660008773,0.48546,1.0
CCR4,0.953,3.0094673019441425,-0.21474537815093994,4.168231870057472,0.49422,1.0
MYBL1,0.95298,3.0090208739631965,0.3356543593788147,4.070174805571009,0.5406,1.0
EFNA5,0.95298,3.0090208739631965,0.02822492657661438,4.203035997431767,0.50016,1.0
PSAT1,0.95296,3.0085746264652187,1.2624274633789063,4.058615588283362,0.6183,1.0
SLC27A2,0.95294,3.00812855929638,0.43021793548583986,4.128694518419086,0.55258,1.0
DPP4,0.95294,3.00812855929638,0.37113986999511717,4.732833590001872,0.55842,1.0
POLA1,0.9529,3.00723696533177,-1.0072175732421875,3.952557052382624,0.40056,1.0
PARD6B,0.9529,3.00723696533177,0.1284537580871582,3.971398489217405,0.51418,1.0
FDXR,0.95284,3.0059009230188485,-0.6471581478118896,4.313364515212653,0.44098,1.0
E2F1,0.95284,3.0059009230188485,-0.47444722091674807,4.7941564273800426,0.47014,1.0
SLC14A1,0.9528,3.00501112544958,-0.3990064696121216,4.29358467764206,0.47378,1.0
NR3C2,0.95274,3.0036777720073,-0.5906852844238282,4.293831726414665,0.44826,1.0
AREG,0.95274,3.0036777720073,0.2928259743309021,4.235371462495309,0.52882,1.0
CXCL3,0.95264,3.0014590872516624,-0.9770273046875,4.7236348959535475,0.40956,1.0
GNAL,0.95264,3.0014590872516624,-0.5723688371276855,4.188873688889724,0.44012,1.0
KALRN,0.95258,3.000130012337988,-1.3671368286132812,4.158155345369413,0.37368,1.0
TLR3,0.95254,2.999244849862141,1.5121698852539063,3.7998346607541604,0.65626,1.0
AKAP5,0.95254,2.999244849862141,-0.07188069458007812,4.218990794253608,0.49968,1.0
RFC3,0.95252,2.9988025344142755,-0.5838809879302979,4.079643000970923,0.4487,1.0
ELOVL6,0.95246,2.997476649436347,0.48448855087280274,4.135444327927251,0.54392,1.0
MICU3,0.9524,2.996152353375334,-0.771252314453125,5.346743980739652,0.42398,1.0
PPP1R14A,0.9524,2.996152353375334,-0.12419777542114258,4.038761740553092,0.48614,1.0
FBXO15,0.9523,2.9939487133057057,-0.05008396690368652,4.075767095476837,0.49344,1.0
CCL3,0.95222,2.9921889586329313,1.4364434814453124,4.043959186968047,0.63236,1.0
INPP4B,0.95222,2.9921889586329313,-0.09188217376708985,4.5134462488373375,0.4962,1.0
FOXP3,0.95216,2.990870978254166,-0.8517848010253907,4.370638155592056,0.41356,1.0
ITPR3,0.95216,2.990870978254166,-0.3984643064880371,4.221635034951507,0.46422,1.0
CCL20,0.95214,2.9904320003225786,-0.584301162185669,4.137928273188888,0.44152,1.0
CXCR3,0.95208,2.9891161110669913,-1.4229571313476563,4.550508457425043,0.39476,1.0
IL1R2,0.95202,2.987801785562504,-1.0107374975585937,4.043981729268072,0.38924,1.0
BLK,0.95194,2.9860517772867867,-1.3983995556640625,4.2747348066393025,0.37202,1.0
EPHA1,0.9519,2.9851778101455433,-1.01647603515625,3.9722543221249733,0.40412,1.0
CXCL5,0.95188,2.9847410853196963,-2.1104581591796876,3.462794604873264,0.27438,1.0
GSTM2,0.95178,2.982560042895393,-0.955045537109375,3.7264003154666523,0.40174,1.0
PCP2,0.95178,2.982560042895393,-0.7905091906738281,4.157484349687646,0.40664,1.0
COL23A1,0.95176,2.9821243497493417,-1.3855465185546876,3.891935515377726,0.3591,1.0
ATP6V1E2,0.95176,2.9821243497493417,-1.1966501025390626,3.987527921246226,0.38198,1.0
NRG2,0.95172,2.981253477653898,-1.2293109521484376,3.775939842251582,0.37156,1.0
NDC1,0.95172,2.981253477653898,-0.7446894982910156,4.141576925053436,0.42852,1.0
PRKCZ,0.9517,2.9808182984197704,-1.1655801611328125,4.377033000557982,0.3869,1.0
PIK3R4,0.95156,2.977776824392173,-0.9296049658203125,3.93956228212091,0.40336,1.0
ORC6,0.95148,2.9760425829964583,-0.645101939086914,4.004034353670534,0.44004,1.0
TNFAIP6,0.95144,2.9751764796677462,1.5977404638671875,4.303708804347881,0.68998,1.0
CD27,0.95144,2.9751764796677462,-1.4515472143554689,4.5477163118698245,0.36842,1.0
DERL3,0.95142,2.9747436818555055,-0.007291280212402344,4.017142242710651,0.50416,1.0
TAB1,0.95136,2.973446302151821,0.04650802543640137,4.101748861439472,0.50874,1.0
GRK4,0.95134,2.9730141796972203,-2.23534833984375,3.0508661466656135,0.22768,1.0
IL6,0.95132,2.9725822257341714,1.2065416577148438,3.9536375114505273,0.6221,1.0
EPHA4,0.9513,2.972150440123868,-1.2386805908203125,4.265656740195469,0.39188,1.0
ACACA,0.95128,2.971718822727682,-0.8276160021972656,3.9503179652205866,0.41682,1.0
PRKCQ,0.95122,2.970424978440082,-0.26122633548736574,4.620084924316634,0.48696,1.0
TSPAN15,0.95092,2.963978317187361,-0.4117565281867981,3.98623110675931,0.462,1.0
ADM2,0.95088,2.963121587779462,0.43221086669921877,3.9536074331497697,0.54562,1.0
EHD3,0.95084,2.9622655197392223,-0.4606560940170288,4.190589656142674,0.45426,1.0
F2R,0.9508,2.961410111987776,-0.87563708984375,3.862129158898621,0.42164,1.0
CD8A,0.9508,2.961410111987776,-0.8166378259277344,4.568567293407095,0.44386,1.0
EVC2,0.95076,2.9605553634488992,-1.4009876708984375,3.519938369363244,0.34504,1.0
SNAI1,0.95068,2.9588478397170217,-0.6183310870361328,3.785143329674547,0.43318,1.0
RNASE1,0.95068,2.9588478397170217,-0.5303615490722656,4.486517265556956,0.46866,1.0
POLR3G,0.95058,2.956717124054542,-0.3979158808898926,4.1123264380379165,0.46314,1.0
ST8SIA6,0.95056,2.956291471457995,0.16019617210388185,4.0147713877403115,0.51058,1.0
HOXA1,0.95052,2.9554406557399022,-1.0330041772460938,3.826274842018947,0.3928,1.0
MRM1,0.95052,2.9554406557399022,-0.3565104069519043,4.505360602422407,0.46768,1.0
AMT,0.95044,2.9537409785038697,-0.6270607962036133,4.432382761604021,0.43994,1.0
LYPD3,0.95042,2.9533164655509636,-1.342501875,3.3471346369875064,0.34974,1.0
ATP8A2,0.95042,2.9533164655509636,-0.42901811553955077,4.633210374935925,0.4711,1.0
IDO2,0.95038,2.952467926352259,1.6489828173828125,3.8552057596484057,0.65242,1.0
CD1D,0.9503,2.9507727911146873,1.3432143872070312,3.61890183627921,0.64566,1.0
PCOLCE,0.95028,2.9503494113678115,-0.9441215087890625,3.8701848619548347,0.40334,1.0
ZBTB16,0.9502,2.9486575047222146,-1.1839540673828124,4.167342513605366,0.39622,1.0
RORB,0.9502,2.9486575047222146,0.19514181228637695,4.261194858982934,0.52112,1.0
IL24,0.95018,2.948234930496892,-0.8074318139648438,3.724848837979528,0.41694,1.0
IRF6,0.95018,2.948234930496892,0.6392392010498047,4.148707941007502,0.56698,1.0
GNAO1,0.95016,2.947812516986787,-1.0530146484375,3.768286776281902,0.39204,1.0
PLEKHA5,0.9501,2.9465462394552295,-1.60177169921875,3.7796774728251457,0.34544,1.0
PELI3,0.95008,2.9461244675142235,-1.9767570947265625,3.228543943920107,0.27318,1.0
TLE2,0.95002,2.944860111597755,-0.37246890058517457,4.736102841073224,0.46142,1.0
CCND1,0.94996,2.9435971928462674,-0.2895879262542725,3.8376783250707387,0.47838,1.0
TUBB1,0.94996,2.9435971928462674,0.2713319619750977,4.253704380724905,0.51316,1.0
PLCB2,0.94994,2.9431765387016777,-0.31545320205688476,3.9451689478794263,0.46896,1.0
NCKAP1,0.94992,2.942756043730522,-0.9139716345214843,3.9798190805349587,0.4043,1.0
GNG8,0.9499,2.942335707805317,-0.29576884330749514,4.748349072712383,0.4757,1.0
CNKSR2,0.9499,2.942335707805317,0.27399078987121583,4.651262402583921,0.52412,1.0
HBA2,0.94988,2.941915530798733,0.33340811149597166,4.312921696766438,0.53368,1.0
ACSM3,0.94986,2.9414955125835944,0.5129202795410156,4.2305725008883925,0.5561,1.0
ITGA2B,0.94978,2.9398170250992335,-0.04875813625335693,4.185322207439542,0.48148,1.0
KCNJ15,0.94974,2.9389787308102564,-1.9062172705078124,3.932262023806113,0.33568,1.0
HPGD,0.9497,2.938141068143213,-0.7186957702636719,3.8398678086937585,0.42204,1.0
CCL23,0.9497,2.938141068143213,-0.6555623223876953,4.763167898792846,0.44176,1.0
CLEC1B,0.94956,2.9352142083123827,-0.7598161889648437,3.960859417820448,0.41126,1.0
THBS3,0.94956,2.9352142083123827,-0.7015343255615234,3.6147572667983447,0.42024,1.0
FZD3,0.94956,2.9352142083123827,-0.21326365365028382,4.141047009245576,0.48476,1.0
LDLRAP1,0.94954,2.9347967135875868,-1.1032086962890626,3.718080310782997,0.397,1.0
HBB,0.94948,2.9335451688304603,0.3602313508605957,4.230831097112558,0.53778,1.0
LTB4R,0.94934,2.9306303617374794,-0.5294480291748047,3.926786851831331,0.43696,1.0
ST8SIA1,0.9493,2.929798960290616,-0.3256532852935791,4.3524731044864025,0.47922,1.0
ACHE,0.94928,2.929383492381363,-0.2843839041137695,3.849050397064646,0.46634,1.0
CENPF,0.94924,2.92855302157763,-0.6326272332763672,4.253637116776311,0.44562,1.0
TRIM45,0.94924,2.92855302157763,-0.2521675500488281,4.3508280061618585,0.47462,1.0
DOK3,0.94922,2.9281380184381507,-1.2382355615234375,3.418703410165722,0.35996,1.0
PARP16,0.94922,2.9281380184381507,-0.81838787109375,3.9475923194488614,0.42156,1.0
KCND3,0.94922,2.9281380184381507,-0.5750887677001953,4.3081460560797,0.4401,1.0
POLR1A,0.94918,2.9273084760725547,-0.20021598991394043,3.8294982183385042,0.48362,1.0
BUB1,0.94914,2.926479551444569,0.5968952130126953,5.239423275603197,0.57014,1.0
HILPDA,0.94908,2.925237320630121,-0.9040536840820312,3.7834008736416904,0.40476,1.0
TNFRSF13B,0.94906,2.9248235515068224,-0.43833185066223146,4.9887904613062295,0.4644,1.0
CYP2R1,0.94902,2.9239964742554827,-0.8700315881347657,3.6925980961526528,0.40066,1.0
EPM2A,0.94902,2.9239964742554827,-0.09068296744346618,4.476219923388555,0.49238,1.0
SLC19A2,0.949,2.923583165885601,-0.5786140051269532,3.8226212493370886,0.4392,1.0
EDN1,0.94898,2.923170010858591,1.991643037109375,3.7458853161564147,0.70592,1.0
SLC37A4,0.94898,2.923170010858591,-1.1589135009765625,3.833099707083256,0.36174,1.0
DEGS2,0.94892,2.921931464629825,0.1680373420715332,4.295284948359892,0.5157,1.0
HPSE,0.94888,2.92110653165174,1.5272560498046874,3.012748928598678,0.74838,1.0
NUDT13,0.94886,2.920694294155028,0.2925520204162598,4.106207095823087,0.53068,1.0
IL23A,0.94882,2.919870276547664,-1.2538707641601563,3.522739687183744,0.36088,1.0
CRB3,0.94878,2.9190468679919,-0.3619164781188965,4.3970781645020836,0.46662,1.0
BLM,0.94878,2.9190468679919,-0.10590753034591675,4.215738883897285,0.49398,1.0
AGMAT,0.94876,2.9186353918102133,0.1623116411590576,4.487800104159526,0.52824,1.0
BCL9,0.94876,2.9186353918102133,0.0864909362411499,3.8291487128111297,0.5097,1.0
COLGALT2,0.94874,2.918224067533914,-1.0677053295898438,3.7910927237543195,0.38584,1.0
CHST10,0.94864,2.9161697205773525,-1.1510210131835938,3.7902575206075793,0.38092,1.0
BAMBI,0.94862,2.9157593052417843,1.315613056640625,3.537022850445232,0.64582,1.0
ZNF625,0.94862,2.9157593052417843,-1.027559541015625,3.633790003303061,0.38158,1.0
C1QB,0.94862,2.9157593052417843,0.056059351959228516,4.347785931403237,0.50056,1.0
OSBPL7,0.94858,2.9149389276811752,-1.724177802734375,4.2331227906603495,0.34106,1.0
S100A12,0.94852,2.9137094923499833,-0.5788828326416016,4.527074634264144,0.4471,1.0
NMUR1,0.9485,2.9132999817053786,-1.1146734765625,3.9504838204513724,0.38826,1.0
HBG1,0.94844,2.912072351527789,0.852451853942871,4.541070794615447,0.5703,1.0
SCARF1,0.94842,2.911663441664161,-0.2262628833770752,3.692098000685842,0.47234,1.0
IFT140,0.9484,2.911254681703734,-1.1212810498046875,4.649811939527651,0.4013,1.0
KNTC1,0.94836,2.9104376110264423,0.08346907348632812,4.188657119011573,0.50794,1.0
ATP6V0E2,0.94832,2.9096211385651825,-1.3856859594726563,4.4757530668559395,0.35206,1.0
ICOS,0.94832,2.9096211385651825,0.5187119909667969,4.183714172440233,0.57254,1.0
GPAM,0.94832,2.9096211385651825,-0.4428805596923828,4.896480449692571,0.45888,1.0
KLRG1,0.94824,2.9079899845785993,-1.26042896484375,4.252672119116158,0.3894,1.0
TAS2R14,0.94822,2.9075825685186785,-0.14829095924377442,4.135029821820401,0.4877,1.0
HBG2,0.94818,2.906768182515104,0.8693486395263672,4.127360897960845,0.57356,1.0
IL5RA,0.94812,2.9055477170743984,-0.8489048443603515,4.022101214838959,0.41442,1.0
PARD6A,0.9481,2.9051411917520715,-1.0725049438476562,4.865028939577064,0.40214,1.0
PITPNM2,0.94804,2.9039225036553042,-0.47795407592773437,3.8018874345996316,0.45218,1.0
IER3,0.94802,2.903516569865551,-1.824767998046875,2.6461547934321605,0.24076,1.0
DNM3,0.94802,2.903516569865551,-0.8272111560058594,3.8189572294759926,0.40924,1.0
