pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,9,9,0.3362031784820556,-0.002109395446777379,0.33831257392883296,0.006049395382141013,0.2684021214286776,1
REACTOME_DISEASES_OF_METABOLISM,47,47,-0.16966104003906246,0.0018587899780273254,-0.17151983001708979,0.006516682834480901,0.27467818147337,-1
REACTOME_REGULATED_NECROSIS,15,15,0.649074681854248,-0.0016115698242187837,0.6506862516784668,0.008087210951153539,0.32464375389630634,1
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,5,5,0.8144393981170654,-0.0011757850646972878,0.8156151831817627,0.009256184543268124,0.3312945477994847,1
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,5,5,0.8144393981170654,-0.0011757850646972878,0.8156151831817627,0.009256184543268124,0.3312945477994847,1
REACTOME_APOPTOSIS,33,33,0.3362031784820556,-0.003258410644531251,0.33946158912658686,0.009431873246960418,0.3312945477994847,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,1.1550221875,-0.0008458357238769754,1.155868023223877,0.010882265457896289,0.3587331735491455,1
REACTOME_IRAK4_DEFICIENCY_TLR2_4,6,6,-0.6789208764648438,0.00047646484374996856,-0.6793973413085937,0.014076247650333733,0.3587331735491455,-1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,11,11,0.649074681854248,-0.0011757850646972878,0.6502504669189453,0.014468479122978587,0.3587331735491455,1
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,6,6,0.5041377528905868,-0.0011899206542969054,0.5053276735448837,0.012347805912432456,0.3587331735491455,1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,9,9,-0.42117114746093753,0.0005578344726562268,-0.42172898193359376,0.013902555624083376,0.3587331735491455,-1
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,13,13,0.4105552832794189,-0.002109395446777379,0.4126646787261963,0.013659503624478592,0.3587331735491455,1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,5,5,-0.3960067724609375,0.0005578344726562268,-0.39656460693359374,0.011165509683061714,0.3587331735491455,-1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.3945735587835312,-0.0016115698242187837,0.39618512860774996,0.014016960897556703,0.3587331735491455,1
REACTOME_DEATH_RECEPTOR_SIGNALLING,40,40,0.22458088272094726,-0.0023996643066406254,0.22698054702758788,0.014348806454714702,0.3587331735491455,1
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,153,153,0.11627797065734863,-0.007489555358886735,0.12376752601623536,0.013591187469700377,0.3587331735491455,1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,7,7,0.649074681854248,-0.0011757850646972878,0.6502504669189453,0.015042486607992145,0.3623090345867822,1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,17,17,0.3573013784790039,-0.0016115698242187837,0.3589129483032227,0.016686803602792635,0.39074931769872756,1
REACTOME_STRIATED_MUSCLE_CONTRACTION,6,6,0.8659613341522217,-0.0011616494750976702,0.8671229836273193,0.018441479692199187,0.408822503635412,1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,68,68,0.20676536651611327,-0.005140750732421873,0.21190611724853514,0.018572575697345373,0.408822503635412,1
REACTOME_HEMOSTASIS,146,146,0.0783138382720947,-0.005870335693359374,0.08418417396545408,0.018913496609467458,0.408822503635412,1
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,33,33,0.34113605392456053,-0.003258410644531251,0.3443944645690918,0.020989667364146484,0.4423572396993872,1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,44,44,0.21992418003082273,-0.003919585571289075,0.2238437656021118,0.0221750706691846,0.45594108717372245,1
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,7,7,0.3945735587835312,-0.0016115698242187837,0.39618512860774996,0.023723190066268544,0.46508486571777635,1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,6,0.3430347876358032,-0.0011899206542969054,0.3442247082901001,0.023603495503185214,0.46508486571777635,1
REACTOME_BIOLOGICAL_OXIDATIONS,27,27,-0.2770199694824219,0.0012937013244628537,-0.27831367080688474,0.024930471066742396,0.47499660416970413,-1
REACTOME_DISEASES_OF_GLYCOSYLATION,28,28,-0.1934285504150391,0.0012852224731444983,-0.1947137728881836,0.025355690614041144,0.47499660416970413,-1
REACTOME_PROGRAMMED_CELL_DEATH,38,38,0.31255453552246093,-0.0025972357177734273,0.31515177124023436,0.026583592772488892,0.48717323276539426,1
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.3945735587835312,-0.0011757850646972878,0.39574934384822846,0.02744953799414612,0.49233958572479103,1
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,8,8,-0.5254766278076173,0.00047646484374996856,-0.5259530926513672,0.02863112625180679,0.4925722332708801,-1
REACTOME_KERATINIZATION,8,8,-0.5254766278076173,0.00047646484374996856,-0.5259530926513672,0.02863112625180679,0.4925722332708801,-1
REACTOME_MRNA_EDITING,5,5,0.684048409576416,-0.0008458357238769754,0.684894245300293,0.031041177447459482,0.5032252420809297,1
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,5,5,0.649074681854248,-0.0008458357238769754,0.649920517578125,0.030456625437760787,0.5032252420809297,1
REACTOME_APOPTOTIC_EXECUTION_PHASE,12,12,0.31255453552246093,-0.002033218994140662,0.3145877545166016,0.03077001343238041,0.5032252420809297,1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,7,7,-0.597247021484375,0.0003528521728515255,-0.5975998736572266,0.032412951002697005,0.5105927069718282,-1
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,8,8,-0.30468819702148436,0.00047646484374996856,-0.30516466186523433,0.032707006140544156,0.5105927069718282,-1
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,7,7,1.2403095947265625,-0.0008458357238769754,1.2411554304504395,0.0389464055777753,0.5122151741214948,1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,10,10,0.9785587571716309,-0.0011616494750976702,0.9797204066467285,0.03930762653645021,0.5122151741214948,1
REACTOME_COMPLEMENT_CASCADE,13,13,0.5819278164672852,-0.0008458357238769754,0.5827736521911622,0.04216745375943604,0.5122151741214948,1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,7,7,-0.5735312158203125,0.0003528521728515255,-0.573884067993164,0.042342863793763515,0.5122151741214948,-1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,6,6,0.5031880301666259,-0.0011616494750976702,0.5043496796417236,0.03899893214909779,0.5122151741214948,1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,16,0.41654172645807264,-0.002185571899414096,0.41872729835748673,0.036791473063426526,0.5122151741214948,1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,12,12,0.39543073440551757,-0.0011899206542969054,0.3966206550598145,0.03922472721054282,0.5122151741214948,1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,15,15,-0.3890984930419922,0.0009622132873534917,-0.39006070632934564,0.03441143763188012,0.5122151741214948,-1
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,5,5,0.35920082392692565,-0.0011757850646972878,0.36037660899162294,0.03428991267133302,0.5122151741214948,1
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,6,6,0.3532593507671356,-0.0011899206542969054,0.3544492714214325,0.04253269536002922,0.5122151741214948,1
REACTOME_COLLAGEN_FORMATION,16,16,-0.29871614013671877,0.0012852224731444983,-0.30000136260986326,0.041100035586180285,0.5122151741214948,-1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,17,17,0.29093344257235526,-0.002109395446777379,0.29304283801913267,0.04142935311809677,0.5122151741214948,1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,16,16,-0.29118097900390627,0.000639204101562485,-0.29182018310546876,0.04069477260348533,0.5122151741214948,-1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,56,56,0.2694660600852966,-0.0011899206542969054,0.2706559807395935,0.03908662346057924,0.5122151741214948,1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,35,35,0.19977616088867184,-0.0024984500122070263,0.20227461090087887,0.03678797365401219,0.5122151741214948,1
REACTOME_NEUTROPHIL_DEGRANULATION,94,94,0.09114247428894043,-0.005248822021484412,0.09639129631042484,0.04000133013032034,0.5122151741214948,1
REACTOME_LONG_TERM_POTENTIATION,5,5,0.29093344257235526,-0.0011757850646972878,0.29210922763705255,0.043405524989932526,0.5153641910776496,1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.45322582406044004,-0.0008458357238769754,0.454071659784317,0.04590738865709813,0.5374990088601906,1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,79,79,0.14432142822265626,-0.003258410644531251,0.1475798388671875,0.04774980981974418,0.5514121873704704,1
REACTOME_SMOOTH_MUSCLE_CONTRACTION,7,7,0.9038195007324219,-0.0008458357238769754,0.9046653364562989,0.056802701846841726,0.579253967280024,1
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,5,5,0.5946806139755249,-0.0008458357238769754,0.5955264496994018,0.05377719050919604,0.579253967280024,1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,7,7,0.5819278164672852,-0.0008458357238769754,0.5827736521911622,0.05798016721856731,0.579253967280024,1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,6,6,0.5031880301666259,-0.0011616494750976702,0.5043496796417236,0.05840639053238676,0.579253967280024,1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,6,0.5031880301666259,-0.0005300219726562805,0.5037180521392822,0.05567599838881507,0.579253967280024,1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,11,11,0.364364832611084,-0.0016115698242187837,0.3659764024353028,0.056755430241942614,0.579253967280024,1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,15,15,-0.2886617211914063,0.0009622132873534917,-0.2896239344787598,0.05358674082358824,0.579253967280024,-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,15,15,-0.2886617211914063,0.0009622132873534917,-0.2896239344787598,0.05358674082358824,0.579253967280024,-1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,26,26,0.24367594675064086,-0.002185571899414096,0.24586151865005496,0.055212717239237284,0.579253967280024,1
REACTOME_DAG_AND_IP3_SIGNALING,8,8,0.2234659063720703,-0.002033218994140662,0.22549912536621097,0.056707162023713086,0.579253967280024,1
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,36,36,0.16754260551452635,-0.0023996643066406254,0.16994226982116697,0.05814480053530536,0.579253967280024,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,54,54,0.12472946868896481,-0.003919585571289075,0.1286490542602539,0.05583887020330248,0.579253967280024,1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,5,5,0.4091505920410156,-0.0011757850646972878,0.4103263771057129,0.0595389191796698,0.5836198705635075,1
REACTOME_COMPLEX_I_BIOGENESIS,9,9,-0.2940532666015625,0.0005578344726562268,-0.29461110107421873,0.06110612065583839,0.5920972380789857,-1
REACTOME_DEGRADATION_OF_AXIN,7,7,0.43520422454833985,-0.0011757850646972878,0.43638000961303713,0.06484812646128872,0.5942062022485477,1
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,5,5,0.30480187850952145,-0.0011757850646972878,0.30597766357421874,0.06233807233300638,0.5942062022485477,1
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,16,16,0.21568103744506834,-0.0011616494750976702,0.216842686920166,0.0636370195477949,0.5942062022485477,1
REACTOME_GPCR_LIGAND_BINDING,92,92,0.09733341323852537,-0.0011899206542969054,0.09852333389282228,0.06424213646166353,0.5942062022485477,1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,54,54,0.08907649505615234,-0.0023996643066406254,0.09147615936279296,0.0641375709294009,0.5942062022485477,1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,7,7,0.73178762260437,-0.0011757850646972878,0.7329634076690673,0.06633050871879269,0.5963569345598755,1
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,5,5,0.5545968738555909,-0.0008458357238769754,0.5554427095794678,0.06791253347301074,0.5963569345598755,1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,6,6,-0.519378896484375,0.00047646484374996856,-0.5198553613281249,0.06761688972746417,0.5963569345598755,-1
REACTOME_INFLAMMASOMES,7,7,0.4410876910305023,-0.0011757850646972878,0.4422634760951996,0.06730375880990959,0.5963569345598755,1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,10,10,0.2262824950933456,-0.0005300219726562805,0.2268125170660019,0.06905754978609918,0.6001599429864083,1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,7,7,-0.7928573120117188,0.0003528521728515255,-0.7932101641845704,0.070844728867673,0.6094092493413096,-1
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,29,29,0.3573013784790039,-0.0016115698242187837,0.3589129483032227,0.0733947320221052,0.6249672635821685,1
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,7,7,-0.23232995849609372,0.0003528521728515255,-0.23268281066894525,0.0741447729660553,0.6250404361038462,-1
REACTOME_INTERLEUKIN_7_SIGNALING,6,6,0.28687414743423456,-0.0011616494750976702,0.28803579690933223,0.07802195649820275,0.6356128875781881,1
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,26,26,0.27481363796234126,-0.002033218994140662,0.2768468569564819,0.07793403486645337,0.6356128875781881,1
REACTOME_GLUTATHIONE_CONJUGATION,8,8,-0.21190080627441404,0.00047646484374996856,-0.212377271118164,0.07855624062755553,0.6356128875781881,-1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,37,37,0.17130055389404297,-0.0022926181030273607,0.17359317199707033,0.07916886500084194,0.6356128875781881,1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,70,70,0.09123468933105466,-0.0023996643066406254,0.09363435363769529,0.07823337720513986,0.6356128875781881,1
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,14,14,-0.35087741088867186,0.0002292395019530824,-0.35110665039062494,0.08120675180280679,0.6439818087806148,-1
REACTOME_LEISHMANIA_INFECTION,55,55,0.1498227677154541,-0.003258410644531251,0.15308117835998536,0.08173909079421801,0.6439818087806148,1
REACTOME_METABOLISM_OF_CARBOHYDRATES,55,55,-0.09478669555664065,0.0009622132873534917,-0.09574890884399415,0.08790343700243178,0.6861351610467592,-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,35,35,0.2149250500869751,-0.0008458357238769754,0.21577088581085208,0.08874660509361976,0.68636135865983,1
REACTOME_TBC_RABGAPS,7,7,-0.44740787109375,0.0001146197509765412,-0.44752249084472656,0.09133953867742338,0.6999930100460718,-1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.35383406860351563,0.00047646484374996856,-0.3543105334472656,0.09230167597594312,0.7009938094389193,-1
REACTOME_ECM_PROTEOGLYCANS,15,15,0.4322731503677368,-0.0011757850646972878,0.43344893543243407,0.09462873138245594,0.7059470845611535,1
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,5,5,0.3573013784790039,-0.0011757850646972878,0.3584771635437012,0.09395041820528328,0.7059470845611535,1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,6,6,0.3486840202903747,-0.0005300219726562805,0.349214042263031,0.09760497852163656,0.7154869295107794,1
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,44,44,0.08712715515136718,-0.002185571899414096,0.08931272705078128,0.0969393831373804,0.7154869295107794,1
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,7,7,0.6223045540809631,-0.0008458357238769754,0.62315038980484,0.10009795153560598,0.7248936578060378,1
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,24,24,0.3071086996459961,-0.002033218994140662,0.30914191864013674,0.10143669610815394,0.7248936578060378,1
REACTOME_MAPK6_MAPK4_SIGNALING,17,17,0.28247378631591796,-0.0016115698242187837,0.28408535614013675,0.10146791414129591,0.7248936578060378,1
REACTOME_EPH_EPHRIN_SIGNALING,14,14,-0.3479188500976563,0.0002292395019530824,-0.34814808959960936,0.10428347960252991,0.7336734479517332,-1
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,13,13,0.219804951133728,-0.0011757850646972878,0.2209807361984253,0.1044375014877912,0.7336734479517332,1
REACTOME_CA_DEPENDENT_EVENTS,5,5,0.364364832611084,-0.0011757850646972878,0.3655406176757813,0.1054042269622477,0.7343451514807835,1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,74,74,0.09733341323852537,-0.0011616494750976702,0.09849506271362304,0.10750795851125164,0.7428623690572551,1
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,8,8,0.6161248431921005,-0.0011616494750976702,0.6172864926671982,0.11598154953203686,0.7750100244004363,1
REACTOME_THE_NLRP3_INFLAMMASOME,6,6,0.5181062049055098,-0.0011616494750976702,0.5192678543806075,0.11489428708115362,0.7750100244004363,1
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,5,5,-0.4117962963867188,0.0003528521728515255,-0.4121491485595703,0.11720104314586677,0.7750100244004363,-1
REACTOME_PEPTIDE_HORMONE_METABOLISM,12,12,0.20382244445800782,-0.0011899206542969054,0.20501236511230472,0.11653949985844386,0.7750100244004363,1
REACTOME_NEURONAL_SYSTEM,53,53,0.1852624433135986,-0.0022926181030273607,0.18755506141662595,0.11767649243565344,0.7750100244004363,1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,24,24,0.1676588358879089,-0.0005300219726562805,0.16818885786056517,0.1153225763988738,0.7750100244004363,1
REACTOME_SIGNALING_BY_GPCR,148,148,0.013852346496582013,-0.0011899206542969054,0.015042267150878919,0.11886870850519826,0.7767931881386212,1
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,15,15,0.08256698013305663,-0.002109395446777379,0.08467637557983401,0.12076501896366122,0.7831146998951262,1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,6,0.7439206433057786,-0.0005300219726562805,0.7444506652784348,0.12983962800080373,0.7854254323159051,1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,6,6,0.7439206433057786,-0.0005300219726562805,0.7444506652784348,0.12983962800080373,0.7854254323159051,1
REACTOME_INSULIN_RECEPTOR_RECYCLING,5,5,-0.6144940039062501,0.0003528521728515255,-0.6148468560791016,0.13403025353183848,0.7854254323159051,-1
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,5,5,0.5999718388652802,-0.0008458357238769754,0.6008176745891571,0.13914240978223713,0.7854254323159051,1
REACTOME_TRYPTOPHAN_CATABOLISM,5,5,0.5516418404769897,-0.0008458357238769754,0.5524876762008667,0.1257550100661707,0.7854254323159051,1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,5,5,0.45322582406044004,-0.0008458357238769754,0.454071659784317,0.12661732028705217,0.7854254323159051,1
REACTOME_INTERLEUKIN_12_SIGNALING,9,9,0.4360088594818115,-0.0011757850646972878,0.4371846445465088,0.13402157290837785,0.7854254323159051,1
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,7,7,0.4322731503677368,-0.0008458357238769754,0.43311898609161376,0.14620113152415656,0.7854254323159051,1
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,6,6,-0.38905131958007816,0.0002292395019530824,-0.38928055908203124,0.14017176120847955,0.7854254323159051,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,5,-0.38574026367187497,0.0003528521728515255,-0.3860931158447265,0.15312373949937352,0.7854254323159051,-1
REACTOME_DECTIN_2_FAMILY,5,5,0.38298960685729977,-0.0008458357238769754,0.38383544258117674,0.156920043689397,0.7854254323159051,1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,8,8,-0.3479188500976563,0.0002292395019530824,-0.34814808959960936,0.15745776756985524,0.7854254323159051,-1
REACTOME_RHOH_GTPASE_CYCLE,5,5,-0.3257214477539062,0.0003528521728515255,-0.32607429992675774,0.14306704911318843,0.7854254323159051,-1
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,7,7,0.3129489662885666,-0.0011757850646972878,0.3141247513532639,0.1348353836099877,0.7854254323159051,1
REACTOME_CELLULAR_HEXOSE_TRANSPORT,5,5,-0.31148710327148443,0.0003528521728515255,-0.31183995544433596,0.12870430519477233,0.7854254323159051,-1
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,5,5,0.28163816401481623,-0.00026501098632814024,0.28190317500114437,0.1382194447100048,0.7854254323159051,1
REACTOME_HDACS_DEACETYLATE_HISTONES,12,12,-0.2644833044433594,0.00047646484374996856,-0.26495976928710935,0.1311480138890472,0.7854254323159051,-1
REACTOME_CYTOPROTECTION_BY_HMOX1,19,19,0.25691602081298825,-0.0016115698242187837,0.25852759063720704,0.1273879748691677,0.7854254323159051,1
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,15,15,-0.2418599853515625,0.0005578344726562268,-0.24241781982421873,0.1266908881033408,0.7854254323159051,-1
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,13,13,0.219804951133728,-0.0016115698242187837,0.22141652095794678,0.15716607596675963,0.7854254323159051,1
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,22,22,0.20453357967138291,-0.0011616494750976702,0.20569522914648058,0.13322468324325587,0.7854254323159051,1
REACTOME_UCH_PROTEINASES,18,18,-0.20398651794433592,0.0012852224731444983,-0.20527174041748042,0.1502112321843455,0.7854254323159051,-1
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,6,6,-0.20402029296875002,0.00047646484374996856,-0.20449675781249999,0.1381590635893617,0.7854254323159051,-1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,12,12,-0.2036154605102539,0.00047646484374996856,-0.20409192535400386,0.13936899075412024,0.7854254323159051,-1
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,17,17,-0.19588351074218746,0.0012937013244628537,-0.19717721206665031,0.14753444846491365,0.7854254323159051,-1
REACTOME_DNA_DAMAGE_BYPASS,16,16,0.18744400203704834,-0.0011899206542969054,0.18863392269134524,0.14427288431507074,0.7854254323159051,1
