pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,5,5,-0.03431486338376999,9.017996490001678e-06,-0.03432388138025999,0.004976568885900299,0.19069307140063418,-1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,16,16,0.021279724780470133,-1.838873140513897e-05,0.021298113511875272,0.005686619828464833,0.20842697893025453,1
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,5,5,-0.15507254004478455,6.387708708643913e-06,-0.1550789277534932,0.006797872622621433,0.21604479322066333,-1
REACTOME_HSF1_ACTIVATION,15,15,0.03719291090965271,-1.6200414393097162e-05,0.03720911132404581,0.006421246679600859,0.21604479322066333,1
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,6,6,-0.03536776453256607,1.0591000318527222e-05,-0.0353783555328846,0.006919584124505231,0.21604479322066333,-1
REACTOME_INFLAMMASOMES,7,7,0.013973623514175415,-1.6200414393097162e-05,0.013989823928568512,0.0064713073262686,0.21604479322066333,1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,6,6,0.05268572084605694,-1.4012097381055355e-05,0.052699732943437994,0.0072822716841045255,0.21792219213822264,1
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,5,5,0.039412178099155426,-8.604023605585098e-06,0.03942078212276101,0.007496730215905642,0.21792219213822264,1
REACTOME_SIGNALING_BY_NTRKS,27,27,-0.006257336586713791,3.0124676413834095e-05,-0.006287461263127625,0.007888410053644468,0.21966092244440322,-1
REACTOME_GPCR_LIGAND_BINDING,92,92,0.0018872320652008057,-7.56862573325634e-05,0.001962918322533369,0.008077685166994662,0.21966092244440322,1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,11,11,0.06098747253417969,-8.604023605585098e-06,0.06099607655778527,0.009334119675783788,0.2316193171021677,1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,9,9,0.018201708793640137,-1.6200414393097162e-05,0.018217909208033234,0.009616460377907319,0.2316193171021677,1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,17,17,0.013992276042699814,-8.604023605585098e-06,0.014000880066305399,0.008935971842270934,0.2316193171021677,1
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,9,9,0.006335096433758736,-2.1446205209940672e-05,0.006356542638968676,0.009464808351935177,0.2316193171021677,1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,74,74,0.0018872320652008057,-6.460922304540873e-05,0.0019518412882462144,0.010335182900880296,0.24201553292894692,1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,19,19,-0.005995331332087517,3.0124676413834095e-05,-0.006025456008501351,0.011847523350215243,0.26591853806247556,-1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,33,33,0.003427945077419281,-1.6200414393097162e-05,0.003444145491812378,0.011986838014678614,0.26591853806247556,1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,10,10,0.05300199240446091,-1.4012097381055355e-05,0.05301600450184196,0.012706682366214084,0.2712391638286903,1
REACTOME_SIGNALLING_TO_ERKS,5,5,-0.012427577748894691,9.017996490001678e-06,-0.012436595745384693,0.012870185709546397,0.2712391638286903,-1
REACTOME_INTERFERON_GAMMA_SIGNALING,24,24,0.005653151543810964,-3.543973434716463e-05,0.005688591278158128,0.014618723404275079,0.3005752153610705,1
REACTOME_THE_NLRP3_INFLAMMASOME,6,6,0.02459835261106491,-1.4012097381055355e-05,0.024612364708445966,0.01590629484801358,0.3160768798991715,1
REACTOME_COMPLEX_I_BIOGENESIS,9,9,-0.01789594441652298,1.6619451344013214e-05,-0.017912563867866993,0.016872431311343673,0.3160768798991715,-1
REACTOME_RRNA_PROCESSING,40,40,-0.0068593816831707954,3.1621428206562996e-05,-0.0068910031113773584,0.016192410904088076,0.3160768798991715,-1
REACTOME_PROGRAMMED_CELL_DEATH,38,38,0.0053128121653571725,-1.838873140513897e-05,0.0053312008967623115,0.01687179735402364,0.3160768798991715,1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,35,35,0.006096605211496353,-4.342047031968832e-05,0.0061400256818160415,0.018230902047320547,0.33410109621502654,1
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,13,13,0.002236615866422653,-2.1446205209940672e-05,0.002258062071632594,0.019774346963590178,0.35467605298524507,1
REACTOME_PEXOPHAGY,5,5,0.00761064887046814,-1.6200414393097162e-05,0.007626849284861237,0.020445218915815706,0.3590691572090133,1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,14,14,-0.016643280163407326,2.2647902369499207e-05,-0.016665928065776825,0.022218516855365505,0.36019634055909844,-1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,10,10,-0.010076645761728287,7.444992661476135e-06,-0.010084090754389763,0.021750034442438643,0.36019634055909844,-1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,8,8,-0.008679008344188333,1.0591000318527222e-05,-0.00868959934450686,0.021880933885941624,0.36019634055909844,-1
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,29,29,-0.005059707909822464,2.56379134953022e-05,-0.005085345823317766,0.02185248797143066,0.36019634055909844,-1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,12,12,-0.009261302649974823,1.0591000318527222e-05,-0.00927189365029335,0.022732135710516643,0.3615696302635006,-1
REACTOME_IRAK4_DEFICIENCY_TLR2_4,6,6,-0.10315418685786426,7.444992661476135e-06,-0.10316163185052574,0.026501536580765827,0.39853721263050074,-1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,9,9,-0.0889682024717331,6.387708708643913e-06,-0.08897459018044174,0.02582045808923451,0.39853721263050074,-1
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,5,5,0.026235394179821014,-8.604023605585098e-06,0.0262439982034266,0.027892877277816776,0.39853721263050074,1
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,5,5,0.026235394179821014,-8.604023605585098e-06,0.0262439982034266,0.027892877277816776,0.39853721263050074,1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,17,17,-0.023636966943740845,6.387708708643913e-06,-0.02364335465244949,0.027552782581380247,0.39853721263050074,-1
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,10,10,-0.008779209107160568,2.2647902369499207e-05,-0.008801857009530067,0.026858485037865042,0.39853721263050074,-1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,10,10,0.014883466064929962,-1.4012097381055355e-05,0.014897478162311018,0.02999399292065531,0.41084373562577364,1
REACTOME_TIE2_SIGNALING,6,6,-0.013836774975061417,7.444992661476135e-06,-0.013844219967722893,0.029769243653258275,0.41084373562577364,-1
REACTOME_CHOLESTEROL_BIOSYNTHESIS,11,11,-0.01341499388217926,1.6619451344013214e-05,-0.013431613333523273,0.030216265253615617,0.41084373562577364,-1
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,7,7,0.005714010680094361,-2.1446205209940672e-05,0.005735456885304302,0.033113677884301335,0.4430925469280321,1
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,6,6,0.07185352966189384,-3.1959498301148415e-06,0.07185672561172396,0.03424559190648062,0.4510786558931744,1
REACTOME_FERTILIZATION,5,5,-0.013780586421489716,6.387708708643913e-06,-0.01378697413019836,0.03519045606399395,0.45639314556841387,-1
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,5,5,0.0761587917804718,-8.604023605585098e-06,0.07616739580407739,0.041731489721777,0.4568785173436105,1
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,7,7,0.06098747253417969,-8.604023605585098e-06,0.06099607655778527,0.03953447821712287,0.4568785173436105,1
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,6,6,-0.028062800876796246,7.444992661476135e-06,-0.02807024586945772,0.03825226622672126,0.4568785173436105,-1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,6,6,-0.014560984447598457,7.444992661476135e-06,-0.014568429440259933,0.0414824247162166,0.4568785173436105,-1
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,12,12,-0.011530155315995216,1.0591000318527222e-05,-0.011540746316313744,0.03664989455486324,0.4568785173436105,-1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.01048866007477045,1.0591000318527222e-05,-0.010499251075088978,0.04016365516912125,0.4568785173436105,-1
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,6,6,-0.008779209107160568,1.0591000318527222e-05,-0.008789800107479095,0.040758621191676274,0.4568785173436105,-1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,16,0.008045278489589691,-1.4012097381055355e-05,0.008059290586970747,0.03869535567762366,0.4568785173436105,1
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,7,7,0.0068401917815208435,-1.6200414393097162e-05,0.006856392195913941,0.037268667980262044,0.4568785173436105,1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,29,0.003427945077419281,-8.604023605585098e-06,0.003436549101024866,0.04101064262927238,0.4568785173436105,1
REACTOME_AUTOPHAGY,30,30,0.0032765386858955026,-2.4503679014742374e-05,0.003301042364910245,0.041389915025317484,0.4568785173436105,1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,54,54,0.0018872320652008057,-5.318049807101488e-05,0.0019404125632718205,0.04120729944351047,0.4568785173436105,1
REACTOME_VISUAL_PHOTOTRANSDUCTION,20,20,0.0018872320652008057,-2.4503679014742374e-05,0.001911735744215548,0.042602421486917785,0.4604338629932268,1
REACTOME_DEATH_RECEPTOR_SIGNALLING,40,40,0.0018872320652008057,-3.543973434716463e-05,0.0019226717995479703,0.04338810022438336,0.462989474546268,1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,6,0.09521109610795975,-3.1959498301148415e-06,0.09521429205778986,0.050833654414710404,0.490911186018446,1
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,5,5,-0.08632365614175797,6.387708708643913e-06,-0.08633004385046661,0.04828187774463782,0.490911186018446,-1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,6,6,-0.018219232326373458,7.444992661476135e-06,-0.018226677319034934,0.04808554354372501,0.490911186018446,-1
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,7,7,-0.016716474667191505,9.017996490001678e-06,-0.016725492663681507,0.050927844149263275,0.490911186018446,-1
REACTOME_TRYPTOPHAN_CATABOLISM,5,5,0.013938494957983494,-8.604023605585098e-06,0.013947098981589079,0.05341346986522573,0.490911186018446,1
REACTOME_SELENOAMINO_ACID_METABOLISM,12,12,-0.01252472959458828,7.444992661476135e-06,-0.012532174587249756,0.05299248793736558,0.490911186018446,-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,21,21,-0.006744109094142914,3.0124676413834095e-05,-0.006774233770556748,0.0495136718177743,0.490911186018446,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,5,-0.005853518843650818,9.017996490001678e-06,-0.0058625368401408195,0.05324903865983105,0.490911186018446,-1
REACTOME_IRON_UPTAKE_AND_TRANSPORT,15,15,0.00550025817938149,-2.1446205209940672e-05,0.00552170438459143,0.050392744659929316,0.490911186018446,1
REACTOME_DISEASES_OF_METABOLISM,47,47,-0.0037592370063066483,3.695732448250055e-05,-0.003796194330789149,0.05242928936094594,0.490911186018446,-1
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,17,17,0.0028315484523773193,-8.604023605585098e-06,0.0028401524759829044,0.0473349814546071,0.490911186018446,1
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,125,125,0.0018872320652008057,-7.488951086997986e-05,0.0019621215760707855,0.05357512350379245,0.490911186018446,1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,79,79,0.0018872320652008057,-6.660149665549397e-05,0.0019538335618562996,0.05305113075882562,0.490911186018446,1
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,9,9,0.010588780045509338,-8.604023605585098e-06,0.010597384069114923,0.05818120126410826,0.5273844372649813,1
REACTOME_DISEASES_OF_GLYCOSYLATION,28,28,-0.0036034404765814543,2.2647902369499207e-05,-0.0036260883789509535,0.05912560004093155,0.530243413133035,-1
REACTOME_FCGR_ACTIVATION,5,5,-0.023636966943740845,6.387708708643913e-06,-0.02364335465244949,0.061541096155063826,0.5311209010924464,-1
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,10,10,-0.011032677022740245,7.444992661476135e-06,-0.011040122015401721,0.06055141967348261,0.5311209010924464,-1
REACTOME_RET_SIGNALING,7,7,-0.008108973503112793,9.017996490001678e-06,-0.008117991499602795,0.06174359229781702,0.5311209010924464,-1
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,13,13,-0.005059707909822464,9.017996490001678e-06,-0.005068725906312466,0.06065084718963513,0.5311209010924464,-1
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,9,9,0.0197967067360878,-8.604023605585098e-06,0.019805310759693384,0.06239085241176855,0.5312675614456656,1
REACTOME_TP53_REGULATES_METABOLIC_GENES,16,16,-0.006067430600523949,1.0591000318527222e-05,-0.006078021600842476,0.06538507895482949,0.5511962155892126,-1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,5,5,0.002955969190225005,-8.604023605585098e-06,0.0029645732138305902,0.06691131761186868,0.5584776311564881,1
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,6,6,-0.0251684682443738,7.444992661476135e-06,-0.025175913237035275,0.06807736248639064,0.5584927115018214,-1
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,18,18,-0.0033831801265478134,1.0591000318527222e-05,-0.0033937711268663406,0.06966771619650058,0.5584927115018214,-1
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,24,24,0.0022048931568861008,-1.838873140513897e-05,0.0022232818882912397,0.06892126048477215,0.5584927115018214,1
REACTOME_SENSORY_PERCEPTION,33,33,0.0018872320652008057,-4.342047031968832e-05,0.001930652535520494,0.07009547669267709,0.5584927115018214,1
REACTOME_SIGNALING_BY_PTK6,17,17,0.0018872320652008057,-2.1446205209940672e-05,0.0019086782704107463,0.07022565530153389,0.5584927115018214,1
REACTOME_RAF_ACTIVATION,5,5,-0.009494556114077568,6.387708708643913e-06,-0.009500943822786212,0.07287416343545886,0.5688233312601094,-1
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,16,16,0.0029298271983861923,-1.4012097381055355e-05,0.0029438392957672477,0.07268254212461549,0.5688233312601094,1
REACTOME_SIGNALING_BY_NOTCH4,6,6,0.022928424179553986,-3.1959498301148415e-06,0.0229316201293841,0.07606456156375942,0.571183503280868,1
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,22,22,0.003694504499435425,-1.838873140513897e-05,0.0037128932308405638,0.07569511728836127,0.571183503280868,1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,6,6,0.0026693791151046753,-1.4012097381055355e-05,0.0026833912124857306,0.07506349777329951,0.571183503280868,1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,6,6,0.0026693791151046753,-1.4012097381055355e-05,0.0026833912124857306,0.07506349777329951,0.571183503280868,1
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,153,153,0.0010253500659018755,-5.2290852181613445e-05,0.001077640918083489,0.07656433673871657,0.571183503280868,1
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,7,7,-0.01070384681224823,9.017996490001678e-06,-0.010712864808738232,0.07899136140129094,0.5768837759231357,-1
REACTOME_DEGRADATION_OF_AXIN,7,7,0.00867839902639389,-8.604023605585098e-06,0.008687003049999475,0.07899136140129094,0.5768837759231357,1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,68,68,-0.0008933995850384235,5.330424755811691e-06,-0.0008987300097942352,0.07938139739867583,0.5768837759231357,-1
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,14,14,0.004836771870031953,0.0,0.004836771870031953,0.08123956431810919,0.5853414762407355,1
REACTOME_SIGNALING_BY_NOTCH2,6,6,0.03822715231217444,-3.1959498301148415e-06,0.038230348262004554,0.08668594711672258,0.5884648816725321,1
REACTOME_RHOH_GTPASE_CYCLE,5,5,-0.022164801135659218,6.387708708643913e-06,-0.022171188844367862,0.08919575129528705,0.5884648816725321,-1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,8,8,-0.011025830172002316,7.444992661476135e-06,-0.011033275164663792,0.08935172580555648,0.5884648816725321,-1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,0.006719384808093309,-8.604023605585098e-06,0.0067279888316988945,0.08429138785769763,0.5884648816725321,1
REACTOME_HATS_ACETYLATE_HISTONES,26,26,-0.005706002935767174,2.2647902369499207e-05,-0.005728650838136673,0.08870923918334807,0.5884648816725321,-1
REACTOME_TNF_SIGNALING,9,9,0.005625683814287186,-8.604023605585098e-06,0.005634287837892771,0.08582443776496147,0.5884648816725321,1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,17,17,0.0037135285092517734,-1.6200414393097162e-05,0.0037297289236448705,0.08711660050724308,0.5884648816725321,1
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,12,12,0.00254885945469141,-1.4012097381055355e-05,0.0025628715520724654,0.08410808752471989,0.5884648816725321,1
REACTOME_HEME_SIGNALING,14,14,0.0020631523802876472,-1.4012097381055355e-05,0.0020771644776687026,0.0889724669997936,0.5884648816725321,1
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,26,26,0.0018872320652008057,-5.318049807101488e-05,0.0019404125632718205,0.0846073039121379,0.5884648816725321,1
REACTOME_CYTOPROTECTION_BY_HMOX1,19,19,0.0018872320652008057,-1.6200414393097162e-05,0.0019034324795939028,0.08435724031609274,0.5884648816725321,1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,9,9,0.0056763384491205215,-1.6200414393097162e-05,0.005692538863513619,0.09150296687946378,0.5933615467645229,1
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,13,13,0.0018178615719079971,-1.6200414393097162e-05,0.0018340619863010943,0.09084155034229967,0.5933615467645229,1
REACTOME_HEDGEHOG_ON_STATE,11,11,0.0020764184882864356,-2.1446205209940672e-05,0.0020978646934963763,0.0926007983014914,0.5958967402149409,1
REACTOME_MICRORNA_MIRNA_BIOGENESIS,7,7,-0.014648491516709328,6.387708708643913e-06,-0.014654879225417972,0.09451436314328417,0.5959932608966562,-1
REACTOME_RAB_GERANYLGERANYLATION,7,7,-0.010302135720849037,9.017996490001678e-06,-0.010311153717339039,0.09473676982224427,0.5959932608966562,-1
REACTOME_MITOCHONDRIAL_TRANSLATION,24,24,-0.006877891719341278,2.8627924621105194e-05,-0.006906519643962383,0.09361890303541139,0.5959932608966562,-1
REACTOME_AGGREPHAGY,7,7,0.011243924498558044,-8.604023605585098e-06,0.01125252852216363,0.0958551010669389,0.5985618533291073,1
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,16,16,-0.005723293870687485,2.2647902369499207e-05,-0.005745941773056984,0.09691119305880262,0.5993622942712306,-1
REACTOME_CHROMATIN_MODIFYING_ENZYMES,61,61,-0.004663247615098953,3.695732448250055e-05,-0.004700204939581454,0.09740526016033048,0.5993622942712306,-1
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.005625683814287186,-8.604023605585098e-06,0.005634287837892771,0.10266995328442387,0.6226674145235203,1
REACTOME_MITOCHONDRIAL_BIOGENESIS,16,16,0.0020631523802876472,-3.1959498301148415e-06,0.002066348330117762,0.10228464741056745,0.6226674145235203,1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,24,24,-0.008118611760437489,1.0591000318527222e-05,-0.008129202760756016,0.10765880608145591,0.6259060243218437,-1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,11,11,0.007517669815570116,-1.6200414393097162e-05,0.007533870229963213,0.1064504757452795,0.6259060243218437,1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,12,12,0.002845729817636311,-2.4503679014742374e-05,0.0028702334966510534,0.1065211691284101,0.6259060243218437,1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,7,7,-0.002322268206626177,6.387708708643913e-06,-0.0023286559153348207,0.10652423395385617,0.6259060243218437,-1
REACTOME_SIGNALING_BY_PDGF,18,18,-0.00214706314727664,1.0591000318527222e-05,-0.002157654147595167,0.10546019872420044,0.6259060243218437,-1
REACTOME_DNA_DAMAGE_BYPASS,16,16,0.0015010952483862638,-1.838873140513897e-05,0.0015194839797914028,0.10723958092485096,0.6259060243218437,1
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,12,12,0.0020631523802876472,-3.1959498301148415e-06,0.002066348330117762,0.10849780066834161,0.6264633285165204,1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.0761587917804718,-8.604023605585098e-06,0.07616739580407739,0.11745221065951963,0.6336544100945253,1
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,5,5,0.06754826754331589,-1.5979749150574207e-06,0.06754986551823094,0.11694927345166013,0.6336544100945253,1
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,8,8,0.02422012761235237,-3.1959498301148415e-06,0.024223323562182486,0.11442072052426751,0.6336544100945253,1
REACTOME_TCR_SIGNALING,31,31,-0.01070384681224823,9.017996490001678e-06,-0.010712864808738232,0.11690469580279525,0.6336544100945253,-1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,32,32,-0.007932538632303476,1.0591000318527222e-05,-0.007943129632622004,0.11493416248993639,0.6336544100945253,-1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.007041631266474724,1.6619451344013214e-05,-0.007058250717818737,0.11629843872850826,0.6336544100945253,-1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,25,25,-0.006703674793243408,1.6619451344013214e-05,-0.006720294244587421,0.11801155680289498,0.6336544100945253,-1
REACTOME_HCMV_LATE_EVENTS,13,13,0.005807347595691681,-1.5979749150574207e-06,0.005808945570606738,0.11259247418498895,0.6336544100945253,1
