gene,proba_de,bf,lfc_mean,lfc_std,proba_up,detection_rate
FGF9,0.95722,3.107962546436644,-1.2501757275390626,4.5242057600917285,0.38922,1.0
OXT,0.9572,3.107474253446468,-1.254681025390625,4.213249652453523,0.38378,1.0
CXCL3,0.95718,3.106986178379425,-1.5636267138671875,4.754160794404823,0.36334,1.0
CXCR3,0.95716,3.1064983210315673,-1.29433158203125,4.69386598286865,0.3969,1.0
AKAP12,0.95708,3.10454906476298,-1.0597457470703124,4.634500315062713,0.40326,1.0
KCNJ15,0.95702,3.103089398661804,-2.3401906982421874,4.1293141828711395,0.30298,1.0
ZNF512B,0.95702,3.103089398661804,-1.0092020727539062,4.709930923203569,0.41042,1.0
PCBP4,0.95688,3.0996910651404663,-1.0272896606445312,4.578386265583415,0.41224,1.0
FGF22,0.95686,3.0992064492993294,-1.3742483642578125,4.3433645363743905,0.37964,1.0
ADAMTS10,0.95686,3.0992064492993294,-1.2018225512695313,5.128056464405886,0.40316,1.0
MYO6,0.95684,3.0987220479526534,-0.277192795715332,4.513770148210753,0.48142,1.0
SDS,0.95682,3.098237860901275,2.0147642138671875,3.913721565293721,0.70862,1.0
CXCR6,0.95678,3.097270128889122,-0.4842725109863281,4.299962897090276,0.4568,1.0
TTLL11,0.95668,3.094854535137874,-1.0701334155273436,4.830991917864465,0.40086,1.0
MYBL1,0.95652,3.0910006359748246,0.198861457862854,4.354156515827912,0.5234,1.0
IL1B,0.9565,3.0905198507856695,-2.866302763671875,3.765246489038529,0.23268,1.0
PDE6B,0.95648,3.090039276547886,-0.13158898842811584,4.68467687926547,0.48562,1.0
TBXA2R,0.95646,3.0895589130672083,-0.2227904451751709,4.307733892957949,0.47648,1.0
PRSS23,0.95644,3.0890787601496403,-1.275004521484375,4.4631956339678185,0.38698,1.0
COL23A1,0.95642,3.0885988176014543,-1.6246973779296876,4.045362950205877,0.34128,1.0
KIF19,0.95642,3.0885988176014543,0.9643144189453124,4.855869737188094,0.58108,1.0
KRT1,0.95626,3.0847668273537843,-0.7584667358398437,4.200359407017982,0.4283,1.0
BLK,0.95624,3.0842887694559993,-1.2389468627929687,4.506186646495067,0.38642,1.0
EPHA4,0.95622,3.0838109200048796,-1.1853559594726562,4.480902575371133,0.40056,1.0
INPP4B,0.95616,3.082378620424583,-0.2029169329071045,4.653497469937485,0.48786,1.0
IL18RAP,0.95612,3.0814247927795693,1.325404541015625,4.143741788019635,0.63514,1.0
PDE7B,0.9561,3.0809481900102735,-1.3394128369140625,4.3651955732744465,0.37756,1.0
MCOLN3,0.95606,3.079995605631793,0.4827088787841797,4.7426967158298154,0.53612,1.0
PSAT1,0.956,3.0785682791331395,1.33299103515625,4.177549929781578,0.62052,1.0
DAPK2,0.95592,3.076668062696839,-1.3031192578125,4.359871249164727,0.37818,1.0
LYPD3,0.95582,3.0742974128128466,-1.5730573193359374,3.390787191709122,0.32358,1.0
FDXR,0.9558,3.073823897060405,-0.6859516870117187,4.566820733421751,0.4431,1.0
GPR55,0.95576,3.0728774782948904,-1.7296953076171875,4.544764372913857,0.3282,1.0
STX1A,0.95558,3.0686286675072485,-1.392670625,4.167624953017259,0.3664,1.0
PRKCZ,0.95546,3.065805238075824,-1.2323325830078125,4.5310039586836925,0.39302,1.0
ST3GAL3,0.9554,3.0643962419298436,-0.83777982421875,4.31334849955716,0.41904,1.0
GNAL,0.95528,3.0615836623782857,-0.7739819165039062,4.310984049761718,0.42448,1.0
FN3K,0.95526,3.0611155986739846,-1.906011552734375,4.14995459782009,0.31842,1.0
KRT81,0.95526,3.0611155986739846,-1.7844634521484375,4.927891017001744,0.34892,1.0
RGS9,0.9552,3.0597126032173994,-0.03839211297035217,4.629278750387221,0.4999,1.0
ITPR3,0.95516,3.058778267510651,-0.5018444689941406,4.380525379185697,0.4547,1.0
PLCG1,0.95514,3.058311397503037,0.5850195556640625,4.454951547589,0.54796,1.0
CCR9,0.95506,3.056445898975131,-0.7266828637695313,4.550568867241075,0.43018,1.0
PRKCQ,0.95506,3.056445898975131,-0.4570002911376953,4.641212272553375,0.46766,1.0
CTLA4,0.95506,3.056445898975131,0.18320331565856934,4.4315922097911615,0.52206,1.0
CCL20,0.95498,3.054583562374473,-0.8875239208984375,4.22364106760483,0.41522,1.0
SLC27A2,0.95498,3.054583562374473,0.6436394641113281,4.166623454750378,0.56736,1.0
TNFRSF13B,0.95498,3.054583562374473,-0.015592798156738282,5.198513556082223,0.4987,1.0
DPP4,0.95488,3.052260070945482,0.3692535806274414,4.764913823598367,0.53982,1.0
BBS1,0.95472,3.0485526698788448,-1.617770234375,4.075716292493291,0.3459,1.0
CCR4,0.95456,3.044857726913487,-0.49703999755859374,4.273118243399889,0.45744,1.0
GMPPB,0.95448,3.043014899749469,-1.77538525390625,3.783961673988287,0.32214,1.0
ACSM3,0.9544,3.0411751542633665,0.6612426013183593,4.4373106143053285,0.5687,1.0
AKAP5,0.95436,3.040256433763169,-0.23218505767822264,4.3693713816596045,0.48342,1.0
RNASE1,0.9543,3.03887978952305,-0.9248601318359375,4.729069781909061,0.43764,1.0
XRCC2,0.95426,3.0379629824099057,-1.2342370166015626,3.90388176242256,0.37384,1.0
EPHA1,0.95422,3.037046938304392,-1.0714798120117188,4.13927862034272,0.40286,1.0
GNG4,0.9542,3.0365892019618683,-1.0914946240234376,4.204846723734758,0.39958,1.0
FASLG,0.95418,3.0361316558705305,0.3621856689453125,4.233405347717796,0.5438,1.0
MRM1,0.95418,3.0361316558705305,-0.2812956295776367,4.717910823066235,0.48662,1.0
PDGFRB,0.95416,3.0356742998639294,-0.48817272338867185,4.593445786010137,0.44994,1.0
CX3CR1,0.95414,3.035217133775832,-1.4348443701171876,4.221872547273072,0.35388,1.0
KISS1R,0.95412,3.0347601574402217,-0.8872560473632812,4.32186381815384,0.41816,1.0
CD8A,0.95408,3.0338467733634857,-0.7289354077148438,4.63964209787561,0.44404,1.0
TOP2A,0.95392,3.0302007941020705,-0.42878535400390627,4.306244511412089,0.46078,1.0
HPSE,0.9539,3.029745894148559,1.46152197265625,3.1470990684883886,0.72704,1.0
ATP6V0E2,0.95388,3.0292911819721624,-1.31326921875,4.639897852763977,0.36406,1.0
NEO1,0.95376,3.0265668431074957,-0.044805779447555545,4.473678534453286,0.49672,1.0
CCR6,0.95368,3.0247543521450058,0.2793177373504639,4.596826108683731,0.52988,1.0
CD9,0.95366,3.0243016947905947,-2.66313736328125,2.882165582820562,0.1785,1.0
IL1R2,0.95364,3.023849223268538,-1.0793801635742188,4.304699025118654,0.39894,1.0
HBA1,0.95362,3.0233969374181293,0.3356746859741211,4.504703384610487,0.5333,1.0
PDGFD,0.95362,3.0233969374181293,-0.14124983271598815,5.034737134747723,0.48942,1.0
NDC1,0.9536,3.022944837078876,-0.772561484375,4.315233635735764,0.4293,1.0
INCENP,0.9536,3.022944837078876,0.0818148377418518,4.2160222112140575,0.50856,1.0
KCNG1,0.95354,3.021589647526224,-2.062808232421875,3.8421213837543626,0.27062,1.0
SLC14A1,0.95352,3.021138287630798,-0.2664816030883789,4.335601959600356,0.47582,1.0
OSBPL7,0.95342,3.0188842556485227,-1.6372852099609374,4.407305347090575,0.35112,1.0
CCL3,0.95342,3.0188842556485227,1.377105078125,4.05946241754094,0.6238,1.0
KALRN,0.9534,3.018434001639126,-1.5239330029296876,4.319000354475177,0.36158,1.0
CHST12,0.95338,3.017983931389065,1.6663739599609375,2.8698836018319804,0.71964,1.0
MARS2,0.95338,3.017983931389065,-0.2929169287109375,4.59943973161401,0.48236,1.0
NRG2,0.95336,3.0175340447403136,-1.4028223583984376,3.8677937248468854,0.35856,1.0
POLA1,0.95334,3.017084341535046,-0.9176735815429687,4.092505235670212,0.4119,1.0
EDAR,0.95332,3.0166348216156407,-0.6313275476074218,4.4904760566260675,0.4379,1.0
PPP1R14A,0.95318,3.0134933009861804,-0.6181665539550781,4.030596147827739,0.43958,1.0
LDLRAP1,0.95312,3.0121496686116194,-1.2191758740234375,3.8291173194369073,0.38418,1.0
EDN1,0.953,3.0094673019441425,2.03206974609375,3.9487039665896053,0.69568,1.0
FOXP3,0.953,3.0094673019441425,-1.3279425439453125,4.446368453930134,0.37566,1.0
IDO2,0.95292,3.0076826723030434,1.4291671875,3.995639309788027,0.62202,1.0
FZD3,0.95288,3.006791438229313,-0.7505073291015625,4.257907845141183,0.43484,1.0
CXXC5,0.95286,3.006346090842626,-1.922885634765625,2.6373831090186726,0.20788,1.0
SH2D2A,0.9528,3.00501112544958,-1.0183117578125,4.301808403323051,0.41796,1.0
TAB1,0.95274,3.0036777720073,-0.09196887273788452,4.144025722336291,0.49096,1.0
TNFAIP6,0.95272,3.003233678361898,1.5724719189453125,4.463339052954463,0.66252,1.0
TPST1,0.9527,3.0027897632148464,-2.752991748046875,2.719258248045009,0.1553,1.0
CADM1,0.95268,3.0023460264148354,-0.7144354809570312,4.352420212844193,0.44214,1.0
BLM,0.95268,3.0023460264148354,-0.40209076904296875,4.418430748475688,0.47202,1.0
KRT18,0.9526,3.0005728596657293,-0.8717502490234375,4.349405915274818,0.41508,1.0
RFC3,0.9526,3.0005728596657293,-0.7118459643554688,4.135992490046172,0.43372,1.0
LNX1,0.95258,3.000130012337988,-0.7035803393554687,4.270450880375215,0.43372,1.0
IL12RB2,0.95248,2.9979184343506904,0.28635939865112303,4.93032473237607,0.5233,1.0
F2R,0.95246,2.997476649436347,-0.9823429809570312,3.977761300414714,0.40788,1.0
MICU3,0.95242,2.9965936090974172,-0.5295109887695313,5.560579400478184,0.44524,1.0
SYCE1,0.95236,2.9952703700836016,-0.7657641528320313,3.689852876011785,0.41814,1.0
IL19,0.95234,2.9948296422175815,-1.8072470458984375,3.353485586077398,0.29946,1.0
ATP6V1E2,0.95232,2.9943890900075245,-0.907293203125,4.117954359395352,0.41404,1.0
SLC19A2,0.95232,2.9943890900075245,-0.6596359313964844,3.9484232969326745,0.4359,1.0
EFNA5,0.9523,2.9939487133057057,0.17767685792922974,4.149159920216548,0.51538,1.0
BCL9,0.9523,2.9939487133057057,0.08965147571086883,3.963026462908791,0.51098,1.0
SNAI1,0.95224,2.992628634775277,-1.2048689208984376,3.8750794629775704,0.37872,1.0
CCL23,0.95224,2.992628634775277,-0.77673322265625,4.805958658355483,0.42844,1.0
VAMP1,0.95222,2.9921889586329313,-1.7209412939453126,3.535257649554178,0.31212,1.0
PARD6B,0.9522,2.9917494572630092,0.030054406485557555,3.9677918693636514,0.5008,1.0
KCNK12,0.95218,2.991310130518895,-0.5572612243652344,4.00932065508846,0.4483,1.0
ACSM1,0.95218,2.991310130518895,0.17285675834655762,4.572049859318456,0.51462,1.0
TLR3,0.95216,2.990870978254166,1.461461328125,3.7618490930518615,0.6524,1.0
AREG,0.95214,2.9904320003225786,0.3424602032470703,4.191220184408351,0.53116,1.0
CD40LG,0.95212,2.9899931965780735,-0.8156797119140625,4.630135776702104,0.41396,1.0
TUBB1,0.95212,2.9899931965780735,-0.3804685821533203,4.123179497160746,0.4603,1.0
FBXO15,0.952,2.9873640238834733,-0.06178486282348633,4.069014206795164,0.4924,1.0
SERPINE2,0.95198,2.9869264353742184,-0.5337952600097656,4.369375791562349,0.44958,1.0
C1QB,0.95196,2.9864890198901297,0.19479676040649413,4.659537489146335,0.49992,1.0
IGFBP6,0.95192,2.9856147074199457,0.7290736596679688,3.902505800207522,0.57342,1.0
ICOS,0.95192,2.9856147074199457,0.437633251953125,4.362352391403626,0.54954,1.0
INSL3,0.9519,2.9851778101455433,0.21728042587280275,4.2954812373333136,0.52154,1.0
POMK,0.9518,2.982995907630455,-1.893087080078125,3.583292504726453,0.29634,1.0
IL23A,0.95178,2.982560042895393,-1.430002607421875,3.7020851129318517,0.34816,1.0
ACACA,0.95178,2.982560042895393,-0.7429733447265625,3.9799483821590984,0.42946,1.0
PCP2,0.95172,2.981253477653898,-0.9385272875976562,4.175957960733032,0.4014,1.0
ORC6,0.95172,2.981253477653898,-0.371614580078125,4.046998519635985,0.464,1.0
ZNF625,0.95166,2.9799484528681854,-1.4765355810546874,3.790319693773138,0.34388,1.0
KLRB1,0.95166,2.9799484528681854,-0.4399286889648438,4.275159638671481,0.46948,1.0
ST6GALNAC3,0.9516,2.9786449647062168,-0.8498112353515626,3.888000405521166,0.41396,1.0
GALR2,0.9516,2.9786449647062168,0.23068357573986054,4.642578302086985,0.52502,1.0
ADM2,0.95156,2.977776824392173,0.24134976013183593,4.128815524703702,0.52374,1.0
ELOVL6,0.95148,2.9760425829964583,0.3578277197265625,4.121238828222078,0.52852,1.0
RPS6KA2,0.95148,2.9760425829964583,-0.06482740509033204,4.134089982774233,0.48918,1.0
ACOT4,0.95144,2.9751764796677462,-0.67907734375,4.393558741422543,0.44062,1.0
CRB3,0.95144,2.9751764796677462,-0.253850283203125,4.638784470294206,0.4772,1.0
PLEKHA5,0.95138,2.973878593236944,-1.51460595703125,3.7865596354805304,0.35114,1.0
PARD6A,0.95138,2.973878593236944,-0.9754463012695312,4.965368446572177,0.40946,1.0
HPGD,0.95138,2.973878593236944,-0.8396107006835938,3.9445261325487633,0.415,1.0
CCL4,0.95136,2.973446302151821,0.9184476782226563,3.8994022071729035,0.58778,1.0
VCAM1,0.95134,2.9730141796972203,-0.7265198608398438,4.6229924259001605,0.43312,1.0
LSR,0.95128,2.971718822727682,-1.52850232421875,3.8058970818957882,0.339,1.0
PXMP4,0.95128,2.971718822727682,-0.7903243969726562,3.908097238713145,0.42228,1.0
RASGRF2,0.95128,2.971718822727682,-0.48264453369140625,4.885043176085837,0.45762,1.0
ST8SIA1,0.95126,2.971287373407154,-0.2191856069946289,4.495809430493178,0.4865,1.0
TSPAN15,0.95122,2.970424978440082,-0.2800442694091797,4.030920554869704,0.4698,1.0
HBA2,0.95122,2.970424978440082,0.19141505577087403,4.3591585926413865,0.52132,1.0
CXCL5,0.95114,2.968702199340474,-2.303101435546875,3.5033714326016625,0.2593,1.0
DERL3,0.95108,2.967411870165231,-0.0922946795654297,4.131328470880936,0.48566,1.0
ZBTB16,0.95104,2.9665524844452142,-1.1049384741210937,4.2955153248367015,0.4062,1.0
TNFRSF18,0.95102,2.966123041294447,-1.1892097412109375,3.958248448158164,0.38932,1.0
C1QA,0.951,2.965693764434763,0.6335450122070313,4.057726683094254,0.56022,1.0
LAIR2,0.95096,2.9648357090444137,-0.6166868273925781,4.190396071008142,0.4406,1.0
E2F1,0.9509,2.963549869744923,-0.39850645812988283,4.616207836561172,0.46126,1.0
HOXA1,0.95086,2.962693471155877,-0.996087724609375,3.8853067500208422,0.40096,1.0
AQP11,0.95082,2.9618377333947254,-0.8548914050292968,4.524269181106163,0.41772,1.0
PARP16,0.9507,2.95927447431634,-0.6905188891601562,3.9493894197347803,0.437,1.0
NR3C2,0.9507,2.95927447431634,-0.550251591796875,4.317953614862022,0.45018,1.0
GDPD1,0.9507,2.95927447431634,0.13164050851821898,4.100330121422185,0.51052,1.0
GSTM2,0.95062,2.9575689193851247,-1.11107400390625,3.663523084925388,0.3839,1.0
RGS16,0.95058,2.956717124054542,-1.40929544921875,3.8682051929721,0.3567,1.0
MAF,0.95058,2.956717124054542,-0.5937860961914062,4.066875925169069,0.44586,1.0
PTGDS,0.95056,2.956291471457995,0.45707385681152346,4.383374579952008,0.54308,1.0
LTB4R,0.95054,2.9558659820638957,-0.7135909008789062,4.092674832428705,0.42696,1.0
CENPF,0.95052,2.9554406557399022,-0.636370341796875,4.421982778610895,0.44572,1.0
S100A12,0.95048,2.954590491773691,-1.0764708178710938,4.573310483817705,0.39966,1.0
AGMAT,0.95048,2.954590491773691,0.07614888107299805,4.7384621570227115,0.51138,1.0
CHST10,0.95044,2.9537409785038697,-1.1566214428710937,3.9732163797597018,0.38974,1.0
CLEC1B,0.95044,2.9537409785038697,-1.135752041015625,3.857621539492157,0.379,1.0
GRK4,0.95042,2.9533164655509636,-2.133760478515625,3.129524944232714,0.24678,1.0
ITGA2B,0.95042,2.9533164655509636,-0.5622060314941406,3.970019846458782,0.4404,1.0
PIK3R4,0.9504,2.9528921148774994,-0.9029019653320313,3.8912894003465683,0.40908,1.0
AMT,0.9504,2.9528921148774994,-0.544101005859375,4.5751132023342125,0.44672,1.0
CNKSR2,0.9504,2.9528921148774994,0.2929218357849121,4.77288135275699,0.52472,1.0
SLC37A4,0.95038,2.952467926352259,-1.0007530078125,3.961704541037763,0.3838,1.0
MAD2L1,0.95034,2.9516200352223625,-0.34311071838378904,4.159774825327707,0.4577,1.0
TLE2,0.95034,2.9516200352223625,-0.27546688751220705,4.841128753014046,0.47118,1.0
POLR1A,0.95032,2.951196332356062,-0.6812251538085937,3.8665001162800263,0.43358,1.0
SLC27A4,0.95026,2.949926192985162,-1.336301767578125,3.8233005170637684,0.36474,1.0
PELI3,0.95024,2.9495031358366255,-1.77519748046875,3.3367614935311756,0.29794,1.0
CCND1,0.95024,2.9495031358366255,-0.44042919799804686,3.8552716714407165,0.45956,1.0
HBG2,0.95024,2.9495031358366255,0.3104498541259766,4.056760752390466,0.53248,1.0
DENND5B,0.95024,2.9495031358366255,0.039838462009429934,3.8625263811891593,0.50918,1.0
DNM3,0.9502,2.9486575047222146,-1.0187200390625,3.7532441110341463,0.39192,1.0
HILPDA,0.95018,2.948234930496892,-0.8058840380859374,3.8726894748637934,0.41596,1.0
IL24,0.95016,2.947812516986787,-1.1059581762695312,3.7257948172376687,0.38382,1.0
LRFN3,0.95016,2.947812516986787,-0.7559628002929687,3.820041016739639,0.42674,1.0
ADORA3,0.95014,2.9473902640625678,-0.9144489013671875,5.171656944397834,0.41024,1.0
CROT,0.95012,2.9469681715950564,0.9315328125,3.898096117078931,0.61132,1.0
ZNF597,0.95012,2.9469681715950564,-0.7132197875976563,4.23164603429672,0.42344,1.0
CTH,0.9501,2.9465462394552295,-0.10760669624090195,3.8870501169169556,0.49092,1.0
PERP,0.95006,2.9457028556433205,-0.75791013671875,4.179067063536306,0.4311,1.0
KHK,0.95004,2.9452814037139654,-1.0646340551757814,3.778968453261746,0.39056,1.0
HBG1,0.95004,2.9452814037139654,0.3319432653808594,4.5382197944726395,0.5322,1.0
FAAH2,0.95,2.9444389791664394,-0.13705326972961426,3.973074631347418,0.49288,1.0
NUDT13,0.95,2.9444389791664394,0.10394394626617431,4.284984606496225,0.51276,1.0
IER3,0.94998,2.944018006291926,-2.088448525390625,2.705158856052861,0.2222,1.0
CD3E,0.94998,2.944018006291926,-0.9139893994140625,4.425824325013784,0.37018,1.0
SERPINB2,0.94994,2.9431765387016777,-1.35818197265625,4.181404286513871,0.35824,1.0
GZMM,0.94994,2.9431765387016777,-1.0295816552734376,4.615806704899958,0.38796,1.0
CHRNA6,0.94992,2.942756043730522,1.5542336083984376,4.8908287018177985,0.6241,1.0
KLHL3,0.94992,2.942756043730522,-0.6138802844238281,4.348149864758081,0.43982,1.0
SCARF1,0.9499,2.942335707805317,-0.2227493211364746,3.8210203518164803,0.4778,1.0
