pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_NGF_STIMULATED_TRANSCRIPTION,11,11,-0.013493912294507027,0.0,-0.013493912294507027,0.00660409128884336,0.20619440579610937,-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,15,15,-0.05671801418066025,0.0,-0.05671801418066025,0.007652805238074052,0.2081069295385944,-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,15,15,-0.05671801418066025,0.0,-0.05671801418066025,0.007652805238074052,0.2081069295385944,-1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,9,9,0.038053616881370544,0.0,0.038053616881370544,0.00747475018088885,0.2081069295385944,1
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,16,16,0.012506326660513878,0.0,0.012506326660513878,0.007235590192900885,0.2081069295385944,1
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,5,5,0.2164996862411499,0.0,0.2164996862411499,0.011570168460743649,0.2734840479127882,1
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,7,7,0.11115553975105286,0.0,0.11115553975105286,0.011948978254829148,0.2734840479127882,1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,11,11,0.11115553975105286,0.0,0.11115553975105286,0.010869901162523309,0.2734840479127882,1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,6,0.040698904544115067,0.0,0.040698904544115067,0.012327869300932328,0.2734840479127882,1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.0198251660913229,0.0,-0.0198251660913229,0.012295054537085017,0.2734840479127882,-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,35,35,0.015934914350509644,0.0,0.015934914350509644,0.011453380370027253,0.2734840479127882,1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,29,29,0.011794709600508213,0.0,0.011794709600508213,0.010851266273956637,0.2734840479127882,1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.2164996862411499,0.0,0.2164996862411499,0.013049388317102683,0.27500930107947685,1
REACTOME_MRNA_EDITING,5,5,0.08220643550157547,0.0,0.08220643550157547,0.013375304085715956,0.27500930107947685,1
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,17,17,0.012783870100975037,0.0,0.012783870100975037,0.012745903351989721,0.27500930107947685,1
REACTOME_APOPTOSIS,33,33,0.012544753029942513,0.0,0.012544753029942513,0.013787936593191427,0.2767435844776279,1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.04019643925130367,0.0,-0.04019643925130367,0.014847009725569207,0.29107044648034514,-1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,74,74,0.0,0.0,0.0,0.015980312675603188,0.30616826330757924,0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,13,13,0.01486150175333023,0.0,0.01486150175333023,0.01641874590864727,0.30757784002199223,1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,33,33,0.010314328595995903,0.0,0.010314328595995903,0.01704120065533628,0.3122985250532279,1
REACTOME_SIGNALING_BY_NTRKS,27,27,-0.006749299354851246,0.0,-0.006749299354851246,0.018566498767050528,0.3330118821409276,-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,21,21,-0.020444411784410477,0.0,-0.020444411784410477,0.019317952278019405,0.3392715368827158,-1
REACTOME_SMOOTH_MUSCLE_CONTRACTION,7,7,0.026777345687150955,0.0,0.026777345687150955,0.019793027716431166,0.3405208645908464,1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,79,79,0.0,0.0,0.0,0.021577701710880873,0.36380005084545153,0
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,10,10,-0.045443033799529076,0.0,-0.045443033799529076,0.022239308661923106,0.3676026902353172,-1
REACTOME_COMPLEX_I_BIOGENESIS,9,9,-0.05435182526707649,0.0,-0.05435182526707649,0.025265259070194095,0.3933174423765883,-1
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,6,6,-0.033840288408100605,0.0,-0.033840288408100605,0.02462495731030932,0.3933174423765883,-1
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,6,6,-0.026462553068995476,0.0,-0.026462553068995476,0.025479592735855525,0.3933174423765883,-1
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,39,39,0.0,0.0,0.0,0.02566128034485451,0.3933174423765883,0
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,13,13,0.008877711370587349,0.0,0.008877711370587349,0.02628620059291399,0.3957011982111874,1
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,16,16,-0.04157786816358566,0.0,-0.04157786816358566,0.02711976443087707,0.3990757443331154,-1
REACTOME_ONCOGENE_INDUCED_SENESCENCE,12,12,0.021612050011754036,0.0,0.021612050011754036,0.027457168649253492,0.3990757443331154,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,5,0.014009352773427963,0.0,0.014009352773427963,0.028362058118200206,0.4052409320956402,1
REACTOME_GPCR_LIGAND_BINDING,92,92,0.0,0.0,0.0,0.029412666445460804,0.4132479635587243,0
REACTOME_IRAK4_DEFICIENCY_TLR2_4,6,6,-0.05376277817413211,0.0,-0.05376277817413211,0.032683725692765044,0.44094389726123595,-1
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,7,7,0.030440229922533035,0.0,0.030440229922533035,0.032953102642298775,0.44094389726123595,1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,9,9,-0.02892359346151352,0.0,-0.02892359346151352,0.032121915065908654,0.44094389726123595,-1
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,7,7,0.009879611432552338,0.0,0.009879611432552338,0.034401291919134686,0.4531295169973522,1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,6,6,-0.042835209518671036,0.0,-0.042835209518671036,0.03564123722494929,0.46223943047126537,-1
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,5,5,0.014841243624687195,0.0,0.014841243624687195,0.03801228456736962,0.47827396851182963,1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,8,8,0.010568804107606411,0.0,0.010568804107606411,0.037518329323986244,0.47827396851182963,1
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,7,7,0.038053616881370544,0.0,0.038053616881370544,0.03975503357778057,0.48646101396531166,1
REACTOME_RND1_GTPASE_CYCLE,8,8,0.012951045762747526,0.0,0.012951045762747526,0.03981709366975861,0.48646101396531166,1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,23,23,1.7764046788215637e-05,0.0,1.7764046788215637e-05,0.04300699736353311,0.5106323771473016,1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,191,191,0.0,0.0,0.0,0.042883026266978735,0.5106323771473016,0
REACTOME_RAB_REGULATION_OF_TRAFFICKING,25,25,-0.012586485594511032,0.0,-0.012586485594511032,0.04547690177139215,0.5324587249067165,-1
REACTOME_SIGNALLING_TO_ERKS,5,5,-0.055276669561862946,0.0,-0.055276669561862946,0.052125826848726756,0.553012085220616,-1
REACTOME_SIGNALING_BY_NOTCH4,6,6,0.03318661078810692,0.0,0.03318661078810692,0.04823424215191642,0.553012085220616,1
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,6,6,0.03309156745672226,0.0,0.03309156745672226,0.05010692083807121,0.553012085220616,1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,19,19,-0.021881498396396637,0.0,-0.021881498396396637,0.051378580867384595,0.553012085220616,-1
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,8,8,0.017739836126565933,0.0,0.017739836126565933,0.051438988128076756,0.553012085220616,1
REACTOME_DISEASES_OF_GLYCOSYLATION,28,28,-0.007515127770602703,0.0,-0.007515127770602703,0.05248038768404422,0.553012085220616,-1
REACTOME_GLYCOGEN_STORAGE_DISEASES,6,6,0.007420621812343597,0.0,0.007420621812343597,0.0500351629843802,0.553012085220616,1
REACTOME_O_LINKED_GLYCOSYLATION,20,20,-0.0012557958252727985,0.0,-0.0012557958252727985,0.05001334513088128,0.553012085220616,-1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,6,0.18703443557024002,0.0,0.18703443557024002,0.054611566581053976,0.5669660690724403,1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,15,15,0.019855916500091553,0.0,0.019855916500091553,0.0551497243937605,0.5669660690724403,1
REACTOME_MAPK6_MAPK4_SIGNALING,17,17,0.005465179681777954,0.0,0.005465179681777954,0.055893603407199746,0.5676904538827637,1
REACTOME_PERK_REGULATES_GENE_EXPRESSION,9,9,0.02580464631319046,0.0,0.02580464631319046,0.057707028788092606,0.5746591213833658,1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,19,19,-0.01620490476489067,0.0,-0.01620490476489067,0.05794309053094436,0.5746591213833658,-1
REACTOME_RRNA_PROCESSING,40,40,-0.014069417491555214,0.0,-0.014069417491555214,0.0600878823124967,0.5756145998799399,-1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,15,15,-0.006749299354851246,0.0,-0.006749299354851246,0.05876954825261828,0.5756145998799399,-1
REACTOME_INTERFERON_GAMMA_SIGNALING,24,24,0.0,0.0,0.0,0.05972449600511153,0.5756145998799399,0
REACTOME_REGULATION_OF_TNFR1_SIGNALING,7,7,0.04003695771098137,0.0,0.04003695771098137,0.06270942513258712,0.5756911360288096,1
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,5,5,0.03817569464445114,0.0,0.03817569464445114,0.06159067445049327,0.5756911360288096,1
REACTOME_METABOLISM_OF_RNA,150,150,-0.010150743648409843,0.0,-0.010150743648409843,0.06282750238985822,0.5756911360288096,-1
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,22,22,0.0056956252083182335,0.0,0.0056956252083182335,0.06282089959768221,0.5756911360288096,1
REACTOME_RAF_ACTIVATION,5,5,-0.04157323017716408,0.0,-0.04157323017716408,0.07069223750750414,0.5909089638463534,-1
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,5,5,0.038053616881370544,0.0,0.038053616881370544,0.0691885266445051,0.5909089638463534,1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,5,5,0.038053616881370544,0.0,0.038053616881370544,0.06740879584692976,0.5909089638463534,1
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,9,9,-0.036742471158504486,0.0,-0.036742471158504486,0.07017979282087404,0.5909089638463534,-1
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.029198484495282173,0.0,0.029198484495282173,0.07079692212156784,0.5909089638463534,1
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,5,5,0.02256998047232628,0.0,0.02256998047232628,0.0704832491316314,0.5909089638463534,1
REACTOME_INTERLEUKIN_10_SIGNALING,19,19,0.021126730367541313,0.0,0.021126730367541313,0.06998770471491554,0.5909089638463534,1
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,13,13,0.019855916500091553,0.0,0.019855916500091553,0.06891889999702211,0.5909089638463534,1
REACTOME_AMYLOID_FIBER_FORMATION,13,13,0.0,0.0,0.0,0.06644199190482344,0.5909089638463534,0
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,25,25,0.002201562747359276,0.0,0.002201562747359276,0.07215662494195285,0.5963532826084926,1
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,8,8,-0.019626162946224213,0.0,-0.019626162946224213,0.07413644036121568,0.6067671769369399,-1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,7,7,-0.018037360161542892,0.0,-0.018037360161542892,0.07637768521168246,0.61679846151998,-1
REACTOME_CHROMATIN_MODIFYING_ENZYMES,61,61,-0.009067150764167309,0.0,-0.009067150764167309,0.07682543115017544,0.61679846151998,-1
REACTOME_SIGNALING_BY_NOTCH2,6,6,0.03455454297363758,0.0,0.03455454297363758,0.0861184452578059,0.6180888403853387,1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,12,12,-0.021738034673035145,0.0,-0.021738034673035145,0.08940565040039507,0.6180888403853387,-1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,10,10,-0.019312722608447075,0.0,-0.019312722608447075,0.08476848506719685,0.6180888403853387,-1
REACTOME_TBC_RABGAPS,7,7,-0.01893714815378189,0.0,-0.01893714815378189,0.0923833853956734,0.6180888403853387,-1
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,13,13,-0.017476174980401993,0.0,-0.017476174980401993,0.08526693030911982,0.6180888403853387,-1
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,17,17,-0.016614746302366257,0.0,-0.016614746302366257,0.08411615747870498,0.6180888403853387,-1
REACTOME_DEUBIQUITINATION,53,53,-0.01653408631682396,0.0,-0.01653408631682396,0.0888497609621469,0.6180888403853387,-1
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,12,12,0.01464937999844551,0.0,0.01464937999844551,0.08653736650348512,0.6180888403853387,1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,10,10,-0.013890048488974571,0.0,-0.013890048488974571,0.08476848506719685,0.6180888403853387,-1
REACTOME_RHOQ_GTPASE_CYCLE,11,11,-0.011117929592728615,0.0,-0.011117929592728615,0.08199400605317983,0.6180888403853387,-1
REACTOME_FANCONI_ANEMIA_PATHWAY,11,11,0.010314328595995903,0.0,0.010314328595995903,0.08335816885825048,0.6180888403853387,1
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,18,18,-0.007896345108747482,0.0,-0.007896345108747482,0.08135606214059994,0.6180888403853387,-1
REACTOME_GLYCOGEN_SYNTHESIS,6,6,0.007420621812343597,0.0,0.007420621812343597,0.08673721992715523,0.6180888403853387,1
REACTOME_PROGRAMMED_CELL_DEATH,38,38,0.006490178406238556,0.0,0.006490178406238556,0.0800497214948778,0.6180888403853387,1
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,8,8,0.006391935050487518,0.0,0.006391935050487518,0.09125417573052261,0.6180888403853387,1
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,14,14,0.0051571642979979515,0.0,0.0051571642979979515,0.0913681431440182,0.6180888403853387,1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,17,17,0.0014634281396865845,0.0,0.0014634281396865845,0.09182591556257627,0.6180888403853387,1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,26,26,0.00020545627921819687,0.0,0.00020545627921819687,0.08910503509338165,0.6180888403853387,1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,5,5,0.0,0.0,0.0,0.084011187458684,0.6180888403853387,0
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,27,27,0.0,0.0,0.0,0.0911552419037228,0.6180888403853387,0
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,16,16,0.0,0.0,0.0,0.08518563688200988,0.6180888403853387,0
REACTOME_DEGRADATION_OF_DVL,6,6,0.019026808440685272,0.0,0.019026808440685272,0.09372327003259828,0.6221158790352783,1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,6,6,-0.027142275124788284,0.0,-0.027142275124788284,0.09450644981469151,0.6224135718264449,-1
REACTOME_HEDGEHOG_ON_STATE,11,11,0.0,0.0,0.0,0.09525929588400578,0.6225084219396656,0
REACTOME_SELENOAMINO_ACID_METABOLISM,12,12,-0.02135979477316141,0.0,-0.02135979477316141,0.10178867035171597,0.6282599242440042,-1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,5,5,0.01721591129899025,0.0,0.01721591129899025,0.09853701068696218,0.6282599242440042,1
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,10,10,0.013222364243119955,0.0,0.013222364243119955,0.10284682033887614,0.6282599242440042,1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,11,11,0.011844143271446228,0.0,0.011844143271446228,0.10224681814824504,0.6282599242440042,1
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,9,9,0.011516928672790527,0.0,0.011516928672790527,0.09936623134240559,0.6282599242440042,1
REACTOME_BASE_EXCISION_REPAIR,21,21,-0.009888969361782074,0.0,-0.009888969361782074,0.1015630378340736,0.6282599242440042,-1
REACTOME_DNA_STRAND_ELONGATION,14,14,-0.007896345108747482,0.0,-0.007896345108747482,0.09722284792013365,0.6282599242440042,-1
REACTOME_ABC_TRANSPORTER_DISORDERS,11,11,0.0,0.0,0.0,0.1006859129962105,0.6282599242440042,0
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,16,16,0.0,0.0,0.0,0.10114514750226399,0.6282599242440042,0
REACTOME_HEME_SIGNALING,14,14,-0.0126035176217556,0.0,-0.0126035176217556,0.11009827365863796,0.6665356701102858,-1
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,9,9,0.0,0.0,0.0,0.11069394284156586,0.6665356701102858,0
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,17,17,-0.01180732250213623,0.0,-0.01180732250213623,0.11191829555383365,0.6691285329920692,-1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,6,6,0.05919244885444641,0.0,0.05919244885444641,0.1210507823250811,0.6912375276499563,1
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,6,6,-0.052447475492954254,0.0,-0.052447475492954254,0.1419627245030095,0.6912375276499563,-1
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,5,5,-0.03842824697494507,0.0,-0.03842824697494507,0.13165517231420112,0.6912375276499563,-1
REACTOME_HDMS_DEMETHYLATE_HISTONES,6,6,-0.034353310242295265,0.0,-0.034353310242295265,0.12552655512949398,0.6912375276499563,-1
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,6,6,-0.02933049388229847,0.0,-0.02933049388229847,0.14063609426359672,0.6912375276499563,-1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,12,12,0.025367729365825653,0.0,0.025367729365825653,0.1364682515959902,0.6912375276499563,1
REACTOME_OTHER_INTERLEUKIN_SIGNALING,5,5,0.02115379273891449,0.0,0.02115379273891449,0.13867446250372936,0.6912375276499563,1
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,8,8,0.019926833920180798,0.0,0.019926833920180798,0.144111455541248,0.6912375276499563,1
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,5,5,0.019855916500091553,0.0,0.019855916500091553,0.13903285189354633,0.6912375276499563,1
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,21,21,-0.01732139103114605,0.0,-0.01732139103114605,0.1279905503082597,0.6912375276499563,-1
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,12,12,-0.017026283778250217,0.0,-0.017026283778250217,0.12096895784072598,0.6912375276499563,-1
REACTOME_HDACS_DEACETYLATE_HISTONES,12,12,-0.015769144520163536,0.0,-0.015769144520163536,0.13419685367717787,0.6912375276499563,-1
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,31,31,-0.015487918630242348,0.0,-0.015487918630242348,0.13969537315072136,0.6912375276499563,-1
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,18,18,-0.014799601398408413,0.0,-0.014799601398408413,0.12833843028123385,0.6912375276499563,-1
REACTOME_NUCLEOTIDE_CATABOLISM,8,8,0.01452742051333189,0.0,0.01452742051333189,0.14513528160621858,0.6912375276499563,1
REACTOME_MEIOTIC_RECOMBINATION,6,6,0.013982107862830162,0.0,0.013982107862830162,0.13915505309719348,0.6912375276499563,1
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,9,9,-0.013493912294507027,0.0,-0.013493912294507027,0.12222875601096032,0.6912375276499563,-1
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,5,5,0.011887979693710804,0.0,0.011887979693710804,0.1406544362769307,0.6912375276499563,1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,6,6,-0.011280519887804985,0.0,-0.011280519887804985,0.13915505309719348,0.6912375276499563,-1
REACTOME_RHOV_GTPASE_CYCLE,12,12,-0.010449091903865337,0.0,-0.010449091903865337,0.12369888917876883,0.6912375276499563,-1
REACTOME_PECAM1_INTERACTIONS,6,6,-0.010162019170820713,0.0,-0.010162019170820713,0.1350239666201878,0.6912375276499563,-1
REACTOME_LAGGING_STRAND_SYNTHESIS,10,10,-0.007896345108747482,0.0,-0.007896345108747482,0.13816598289626641,0.6912375276499563,-1
REACTOME_POLYMERASE_SWITCHING,8,8,-0.007896345108747482,0.0,-0.007896345108747482,0.12406182998472053,0.6912375276499563,-1
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,8,8,0.006757901981472969,0.0,0.006757901981472969,0.14506196690711448,0.6912375276499563,1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,13,13,0.0024772323668003082,0.0,0.0024772323668003082,0.11707343963368469,0.6912375276499563,1
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,5,5,0.0016691014170646667,0.0,0.0016691014170646667,0.1375146105307171,0.6912375276499563,1
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,5,5,0.0016691014170646667,0.0,0.0016691014170646667,0.1375146105307171,0.6912375276499563,1
REACTOME_EGFR_DOWNREGULATION,7,7,0.0010670479387044907,0.0,0.0010670479387044907,0.14232344655331367,0.6912375276499563,1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,17,17,0.0,0.0,0.0,0.1324861467786037,0.6912375276499563,0
REACTOME_CELLULAR_SENESCENCE,44,44,0.0,0.0,0.0,0.12744519481652564,0.6912375276499563,0
