pathway,n_genes,n_tested,median_member,median_reference,effect,pvalue,qvalue,sign
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,15,15,-0.35724021240234377,0.001690551452636746,-0.3589307638549805,0.02602324590119028,0.5138902783643918,-1
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,15,15,-0.35014436035156243,0.0021413256835937644,-0.3522856860351562,0.023978206661736473,0.5138902783643918,-1
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,6,0.3449269283771515,-0.0017726953124999612,0.34669962368965146,0.028041462401852933,0.5138902783643918,1
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,33,33,0.32695839447021485,-0.004125210266113261,0.33108360473632814,0.015898264163478133,0.5138902783643918,1
REACTOME_DEATH_RECEPTOR_SIGNALLING,40,40,0.3250476094007492,-0.003919136352539043,0.32896674575328827,0.022657453304104964,0.5138902783643918,1
REACTOME_APOPTOSIS,33,33,0.28289767059326176,-0.0032105880737304526,0.2861082586669922,0.023779161798265464,0.5138902783643918,1
REACTOME_DISEASES_OF_METABOLISM,47,47,-0.19179719970703119,0.003737408447265639,-0.19553460815429682,0.02501669216345114,0.5138902783643918,-1
REACTOME_SIGNALING_BY_INTERLEUKINS,122,122,0.126605115146637,-0.006571822052001908,0.1331769371986389,0.02272699100655533,0.5138902783643918,1
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,7,7,0.4454526113176346,-0.0016770776367187046,0.4471296889543533,0.02917684786329757,0.523320909548082,1
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,153,153,0.12654833576202396,-0.010177779541015591,0.13672611530303955,0.030702613577343035,0.5392146509520871,1
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,7,7,0.8455128149414063,-0.001195230407714798,0.8467080453491211,0.03434463424732074,0.5696242843020881,1
REACTOME_STRIATED_MUSCLE_CONTRACTION,6,6,0.7110141202926636,-0.001581459960937448,0.712595580253601,0.03335299726685019,0.5696242843020881,1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,24,24,-0.2824283996582031,0.0028116723632812812,-0.2852400720214844,0.03446125563393416,0.5696242843020881,-1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,7,7,0.5954828973388673,-0.001195230407714798,0.596678127746582,0.039004038939058794,0.5919705800292944,1
REACTOME_MUSCLE_CONTRACTION,27,27,0.3690219451260567,-0.0016770776367187046,0.3706990227627754,0.0392783111885687,0.5919705800292944,1
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,8,8,-0.3679715454101562,0.0016586975097656609,-0.36963024291992186,0.03823375749867077,0.5919705800292944,-1
REACTOME_DISEASES_OF_GLYCOSYLATION,28,28,-0.21879176818847657,0.0028116723632812812,-0.22160344055175785,0.039324261544057514,0.5919705800292944,-1
REACTOME_BIOLOGICAL_OXIDATIONS,27,27,-0.17432211669921877,0.0021413256835937644,-0.17646344238281253,0.038112026592805485,0.5919705800292944,-1
REACTOME_GLUTATHIONE_CONJUGATION,8,8,-0.37352441406250003,1.018554687504114e-05,-0.3735345996093751,0.04082399461079343,0.6037653939806819,-1
REACTOME_EPH_EPHRIN_SIGNALING,14,14,-0.42469753906249996,0.0016586975097656609,-0.4263562365722656,0.04336083844685506,0.6092197801783136,-1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,16,16,0.3961745463943481,-0.002502039794921862,0.39867658618927,0.04226057912768233,0.6092197801783136,1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,112,112,-0.1048870013427734,0.0036341882324218977,-0.1085211895751953,0.042789497190161965,0.6092197801783136,-1
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,5,0.5146729776763916,-0.001195230407714798,0.5158682080841064,0.04410083499710658,0.60945908036985,1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,6,0.4105958056783676,-0.0017726953124999612,0.4123685009908676,0.04552456049890807,0.6189871693641856,1
REACTOME_DEGRADATION_OF_AXIN,7,7,0.5159927650499344,-0.0016770776367187046,0.5176698426866531,0.0497780481805911,0.6432428727732431,1
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,6,6,-0.36534103515624994,0.0016586975097656609,-0.3669997326660156,0.050360651960894474,0.6432428727732431,-1
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,5,5,0.32915528976440434,-0.0016770776367187046,0.33083236740112304,0.0484581680491958,0.6432428727732431,1
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,16,16,0.2542150556564331,-0.002502039794921862,0.25671709545135496,0.04925796647265217,0.6432428727732431,1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,9,9,0.28289767059326176,-0.0016770776367187046,0.28457474822998047,0.05215888218930457,0.6562677266505037,1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,11,11,-0.39625809326171874,0.001690551452636746,-0.3979486447143555,0.05317119795467438,0.659166468761625,-1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,11,11,0.25366501871109015,-0.0021373675537109116,0.25580238626480106,0.05576899418656859,0.6813516246272076,1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,7,7,-0.5720706420898436,0.001690551452636746,-0.5737611935424803,0.05909645251353899,0.6919209648460191,-1
REACTOME_PROGRAMMED_CELL_DEATH,38,38,0.22546376144409183,-0.002502039794921862,0.2279658012390137,0.058250395920338406,0.6919209648460191,1
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,26,26,0.22347211616516116,-0.003919136352539043,0.2273912525177002,0.05861443455430481,0.6919209648460191,1
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,6,6,0.4143763303422928,-0.0017726953124999612,0.4161490256547928,0.06115007330837997,0.6966150243103285,1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,12,12,-0.3232544317626953,0.0017224053955078311,-0.32497683715820314,0.06098827266521601,0.6966150243103285,-1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,5,5,0.3288123409271241,-0.0016770776367187046,0.3304894185638428,0.06305343059563805,0.7087205598949716,1
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,5,5,0.3766535019683838,-0.001195230407714798,0.3778487323760986,0.06419029773156655,0.7120055393119816,1
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,36,36,0.18256666370391847,-0.003919136352539043,0.1864858000564575,0.06674975175606115,0.7307797497449293,1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,7,7,0.7680198199844361,-0.001195230407714798,0.7692150503921509,0.06882982217314346,0.7387525686208755,1
REACTOME_COMPLEMENT_CASCADE,13,13,0.4186516071891785,-0.001195230407714798,0.4198468375968933,0.06997733698090225,0.7387525686208755,1
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,24,24,0.326870665049553,-0.002502039794921862,0.32937270484447484,0.07098334289239729,0.7387525686208755,1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,12,12,0.2430726515388489,-0.001581459960937448,0.24465411149978636,0.0701888755730216,0.7387525686208755,1
REACTOME_CYTOPROTECTION_BY_HMOX1,19,19,0.32678293562889105,-0.0021373675537109116,0.32892030318260196,0.07375417813992212,0.7436737298716587,1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,13,13,-0.2373658728027343,0.001690551452636746,-0.23905642425537105,0.0741027204142578,0.7436737298716587,-1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,24,24,0.22234986732482911,-0.002502039794921862,0.22485190711975098,0.07306051383093841,0.7436737298716587,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,5,-0.47707455078125,0.000834441528320351,-0.47790899230957035,0.07537821721791609,0.7475745542906266,-1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,16,16,-0.21211569458007806,0.0016586975097656609,-0.21377439208984372,0.07830185606120756,0.7675402867395114,-1
REACTOME_LEISHMANIA_INFECTION,55,55,0.12666189453125004,-0.004375171813964823,0.13103706634521486,0.08159670879681062,0.7906439714449581,1
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,14,14,-0.34708832336425777,0.0016586975097656609,-0.34874702087402343,0.08395835123396117,0.8042828419344236,-1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,6,6,-0.4646336425781249,0.0016586975097656609,-0.46629234008789056,0.0876940583459571,0.8294366391113634,-1
REACTOME_HDACS_DEACETYLATE_HISTONES,12,12,-0.30930344116210934,0.0017224053955078311,-0.31102584655761717,0.09051977556138249,0.8294366391113634,-1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,6,6,0.20872680393218995,-0.0017726953124999612,0.2104994992446899,0.09009681076857251,0.8294366391113634,1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,12,12,0.19600118064880373,-0.001581459960937448,0.19758264060974118,0.08929589562053258,0.8294366391113634,1
REACTOME_INTERLEUKIN_2_SIGNALING,6,6,0.5004760070848465,-0.001581459960937448,0.502057467045784,0.09254915933903544,0.8299887374766689,1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,10,10,-0.26542705505371095,0.0016586975097656609,-0.2670857525634766,0.09252952513544382,0.8299887374766689,-1
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,5,5,-0.7499480639648437,0.000834441528320351,-0.750782505493164,0.10799801766053731,0.8309928154721299,-1
REACTOME_INFLAMMASOMES,7,7,0.5997746913146973,-0.0016770776367187046,0.601451768951416,0.10577687065760312,0.8309928154721299,1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,6,6,0.46122064590454104,-0.001581459960937448,0.4628021058654785,0.10708769689369231,0.8309928154721299,1
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,10,10,-0.4500280126953125,0.0016586975097656609,-0.45168671020507817,0.09427984340553269,0.8309928154721299,-1
REACTOME_TBC_RABGAPS,7,7,-0.4241298999023437,0.000834441528320351,-0.424964341430664,0.1097391372686032,0.8309928154721299,-1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,5,5,0.3966538247871399,-0.001195230407714798,0.3978490551948547,0.09605042683424282,0.8309928154721299,1
REACTOME_MTOR_SIGNALLING,7,7,-0.3540690185546875,0.000834441528320351,-0.3549034600830078,0.10819230581994908,0.8309928154721299,-1
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,6,6,0.28559696914672855,-0.001581459960937448,0.287178429107666,0.10007814716704541,0.8309928154721299,1
REACTOME_CA_DEPENDENT_EVENTS,5,5,0.25366501871109015,-0.0016770776367187046,0.25534209634780886,0.11095218690773628,0.8309928154721299,1
REACTOME_INTERLEUKIN_7_SIGNALING,6,6,0.2517508222293854,-0.001581459960937448,0.25333228219032283,0.10681149316026319,0.8309928154721299,1
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,14,14,0.24723340330123905,-0.0017726953124999612,0.249006098613739,0.10781881371400902,0.8309928154721299,1
REACTOME_UCH_PROTEINASES,18,18,-0.24320490661621091,0.0017224053955078311,-0.24492731201171875,0.11434776583009142,0.8309928154721299,-1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,10,10,0.20132383491516115,-0.0008090008544921479,0.2021328357696533,0.11370949338598049,0.8309928154721299,1
REACTOME_FANCONI_ANEMIA_PATHWAY,11,11,0.18735444885253907,-0.0016770776367187046,0.18903152648925778,0.11176282815586663,0.8309928154721299,1
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,9,9,0.1814717168426514,-0.0016770776367187046,0.1831487944793701,0.11389077788011777,0.8309928154721299,1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,44,44,0.170145057258606,-0.0044190594482421686,0.17456411670684815,0.10191543426311966,0.8309928154721299,1
REACTOME_SIGNALING_BY_NTRKS,27,27,-0.09468892944335933,0.0021413256835937644,-0.09683025512695309,0.11381550715644652,0.8309928154721299,-1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,58,58,0.08825196136474611,-0.004331284179687478,0.09258324554443359,0.10084445618863438,0.8309928154721299,1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,11,11,-0.08720464843749992,0.000834441528320351,-0.08803908996582027,0.1127798631108352,0.8309928154721299,-1
REACTOME_IRS_MEDIATED_SIGNALLING,11,11,-0.08720464843749992,0.000834441528320351,-0.08803908996582027,0.1127798631108352,0.8309928154721299,-1
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,11,11,-0.08720464843749992,0.000834441528320351,-0.08803908996582027,0.1127798631108352,0.8309928154721299,-1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,42,42,0.06110428100585938,-0.0017726953124999612,0.06287697631835934,0.11137362488506378,0.8309928154721299,1
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,5,5,0.4179272169876099,-0.001195230407714798,0.41912244739532467,0.1160609703598419,0.8332493390178749,1
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,7,7,-0.31506546142578123,0.000834441528320351,-0.3158999029541016,0.11663513879491012,0.8332493390178749,-1
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,6,6,-0.6547931298828125,1.018554687504114e-05,-0.6548033154296875,0.12113446847471225,0.8370193190506756,-1
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,6,6,-0.37033683044433596,0.0016586975097656609,-0.3719955279541016,0.1199269766278238,0.8370193190506756,-1
REACTOME_COLLAGEN_DEGRADATION,13,13,-0.22636333007812498,0.001690551452636746,-0.22805388153076173,0.12044083914470843,0.8370193190506756,-1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,35,35,0.18409304527282716,-0.004125210266113261,0.18821825553894042,0.11849843817025409,0.8370193190506756,1
REACTOME_INFLUENZA_INFECTION,23,23,0.07782060882568365,-0.0032105880737304526,0.0810311968994141,0.12251645475943689,0.8396859460341893,1
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,6,6,0.4629635914421082,-0.001581459960937448,0.46454505140304564,0.12667952910781613,0.8543267443031121,1
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,6,6,0.27878557334899906,-0.001581459960937448,0.2803670333099365,0.12605435760840178,0.8543267443031121,1
REACTOME_INTERLEUKIN_12_SIGNALING,9,9,0.5467423738098145,-0.0016770776367187046,0.5484194514465333,0.1332489230697887,0.8805897591533908,1
REACTOME_LONG_TERM_POTENTIATION,5,5,0.4266466741752625,-0.001195230407714798,0.4278419045829773,0.13421047129607958,0.8805897591533908,1
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,5,5,-0.3476730737304687,0.000834441528320351,-0.34850751525878904,0.13295259903453693,0.8805897591533908,-1
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,5,5,0.31984162094175816,-0.0016770776367187046,0.32151869857847687,0.134752169550163,0.8805897591533908,1
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,10,10,0.20758847953796392,-0.001581459960937448,0.20916993949890136,0.1369081335026982,0.8810195155936992,1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,5,5,0.08433799255371094,-0.0016770776367187046,0.08601507019042964,0.13602223740024194,0.8810195155936992,1
REACTOME_MAPK6_MAPK4_SIGNALING,17,17,0.23655779388427736,-0.0021373675537109116,0.23869516143798827,0.13989221138663338,0.8934025318100904,1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,10,10,0.37045604108810426,-0.001581459960937448,0.3720375010490417,0.14531690053654497,0.9003770260925594,1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,15,15,-0.24013480224609368,0.0021413256835937644,-0.24227612792968745,0.1491711860180841,0.9003770260925594,-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,15,15,-0.24013480224609368,0.0021413256835937644,-0.24227612792968745,0.1491711860180841,0.9003770260925594,-1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,17,17,0.18409304527282716,-0.0032105880737304526,0.1873036333465576,0.1505968691329192,0.9003770260925594,1
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,6,6,-0.18546323913574214,0.0016586975097656609,-0.1871219366455078,0.14984688753739173,0.9003770260925594,-1
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,18,18,-0.1845978015136719,0.0017224053955078311,-0.18632020690917972,0.14508918157158715,0.9003770260925594,-1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,12,12,-0.1796315423583984,0.0016586975097656609,-0.18129023986816406,0.14665794792401762,0.9003770260925594,-1
REACTOME_HATS_ACETYLATE_HISTONES,26,26,-0.1652073852539062,0.0017224053955078311,-0.16692979064941404,0.15005709019274496,0.9003770260925594,-1
REACTOME_CHROMATIN_MODIFYING_ENZYMES,61,61,-0.09229368774414065,0.0026859591674804895,-0.09497964691162114,0.1448729965547252,0.9003770260925594,-1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,8,8,-0.45284685302734373,1.018554687504114e-05,-0.4528570385742188,0.1571422759729803,0.9101267434524989,-1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,7,7,0.4266466741752625,-0.001195230407714798,0.4278419045829773,0.156727617859235,0.9101267434524989,1
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,11,11,-0.2650832690429687,5.09277343752057e-06,-0.2650883618164062,0.1669547359777015,0.9101267434524989,-1
REACTOME_COMPLEX_I_BIOGENESIS,9,9,-0.24536826660156247,0.001690551452636746,-0.24705881805419921,0.16285437785055246,0.9101267434524989,-1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,9,9,-0.2269351037597656,0.000834441528320351,-0.22776954528808596,0.1592894270983265,0.9101267434524989,-1
REACTOME_DAG_AND_IP3_SIGNALING,8,8,0.21887903199195866,-0.001581459960937448,0.2204604919528961,0.15447915057551778,0.9101267434524989,1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,15,15,-0.2083068957519531,0.000834441528320351,-0.20914133728027345,0.16381761096243264,0.9101267434524989,-1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,15,15,-0.2083068957519531,0.000834441528320351,-0.20914133728027345,0.16381761096243264,0.9101267434524989,-1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,56,56,0.19324259641647343,-0.0017726953124999612,0.1950152917289734,0.16715974918038756,0.9101267434524989,1
REACTOME_HCMV_LATE_EVENTS,13,13,0.16823108398437503,-0.0021373675537109116,0.17036845153808594,0.15631783300108712,0.9101267434524989,1
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,12,12,0.15956581779479984,-0.001581459960937448,0.16114727775573728,0.16734240241416054,0.9101267434524989,1
REACTOME_DNA_DAMAGE_BYPASS,16,16,0.1580999117469788,-0.001581459960937448,0.15968137170791624,0.1652501039386518,0.9101267434524989,1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,54,54,-0.1517994830322265,0.0017224053955078311,-0.15352188842773434,0.16048167837027638,0.9101267434524989,-1
